合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
cu2506C63000,,,,14670.0,14550.0,14670.0,120.0,120.0,0,0,0,0.0,1.0,0,20250506
cu2506C64000,,,,13670.0,13550.0,13670.0,120.0,120.0,0,0,0,0.0,1.0,0,20250506
cu2506C65000,,,,12670.0,12554.0,12670.0,116.0,116.0,0,66,0,0.0,1.0,0,20250506
cu2506C66000,,,,11670.0,11562.0,11670.0,108.0,108.0,0,38,0,0.0,0.99911,0,20250506
cu2506C67000,,,,10672.0,10576.0,10672.0,96.0,96.0,0,63,0,0.0,0.996528,0,20250506
cu2506C68000,,,,9678.0,9602.0,9678.0,76.0,76.0,0,90,0,0.0,0.991761,0,20250506
cu2506C69000,,,,8692.0,8642.0,8692.0,50.0,50.0,0,89,0,0.0,0.983345,0,20250506
cu2506C70000,,,,7718.0,7706.0,7718.0,12.0,12.0,0,291,0,0.0,0.969395,0,20250506
cu2506C71000,6954,6954,6588,6746.0,6798.0,6766.0,-52.0,-32.0,41,76,6,139.378,0.946962,0,20250506
cu2506C72000,5860,5958,5610,5700.0,5930.0,5842.0,-230.0,-88.0,88,395,-26,257.608,0.914173,0,20250506
cu2506C73000,4946,5122,4732,4750.0,5106.0,4960.0,-356.0,-146.0,219,576,68,538.09,0.869398,0,20250506
cu2506C74000,4116,4230,3744,3902.0,4340.0,4132.0,-438.0,-208.0,85,404,-36,171.788,0.81167,0,20250506
cu2506C75000,3206,3264,2950,2976.0,3636.0,3374.0,-660.0,-262.0,158,410,-91,239.013,0.740643,0,20250506
cu2506C76000,2358,2468,2054,2176.0,2996.0,2694.0,-820.0,-302.0,379,3115,-55,433.825,0.659651,0,20250506
cu2506C77000,1600,1788,1368,1460.0,2438.0,2096.0,-978.0,-342.0,429,784,-99,343.965,0.57167,0,20250506
cu2506C78000,998,1208,898,970.0,1948.0,1596.0,-978.0,-352.0,1776,1973,114,922.879,0.481069,0,20250506
cu2506C79000,702,898,566,588.0,1528.0,1180.0,-940.0,-348.0,1674,1307,75,567.022,0.392455,0,20250506
cu2506C80000,500,594,372,386.0,1182.0,850.0,-796.0,-332.0,6264,3502,39,1415.57,0.310306,0,20250506
cu2506C82000,378,378,164,178.0,670.0,406.0,-492.0,-264.0,2634,2684,193,279.88,0.175646,0,20250506
cu2506C84000,210,210,84,90.0,352.0,172.0,-262.0,-180.0,2402,2705,205,139.248,0.087074,0,20250506
cu2506C86000,80,116,42,52.0,174.0,64.0,-122.0,-110.0,1608,2258,49,49.541,0.037879,0,20250506
cu2506C88000,74,78,30,34.0,78.0,22.0,-44.0,-56.0,760,875,4,18.071,0.014503,0,20250506
cu2506C90000,52,62,18,26.0,32.0,6.0,-6.0,-26.0,1420,1082,-120,24.238,0.004889,0,20250506
cu2506C92000,38,48,22,28.0,12.0,2.0,16.0,-10.0,2293,2141,-50,34.041,0.001444,0,20250506
cu2506P63000,84,110,16,38.0,2.0,2.0,36.0,0.0,4313,3880,728,79.61,-8.8e-05,0,20250506
cu2506P64000,80,140,32,46.0,4.0,2.0,42.0,-2.0,319,708,-6,6.567,-0.000261,0,20250506
cu2506P65000,56,158,36,60.0,8.0,2.0,52.0,-6.0,474,618,7,11.71,-0.00071,0,20250506
cu2506P66000,82,84,32,70.0,16.0,2.0,54.0,-14.0,215,463,-16,6.192,-0.00177,0,20250506
cu2506P67000,98,98,50,86.0,32.0,4.0,54.0,-28.0,295,584,-73,9.835,-0.004054,0,20250506
