ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi,name,call_put,exercise_price,list_date,delist_date
AG2606C13600.SHF,20260119,SHFE,9583.0,9583.0,,,,9149.5,9149.5,0.0,0.0,9.0,白银期权2606C13600,C,13600.0,20251015,20260525
AG2606C13700.SHF,20260119,SHFE,9504.0,9504.0,,,,9069.5,9069.5,0.0,0.0,8.0,白银期权2606C13700,C,13700.0,20251015,20260525
AG2606C13800.SHF,20260119,SHFE,9425.0,9425.0,,,,8990.0,8990.0,0.0,0.0,12.0,白银期权2606C13800,C,13800.0,20251015,20260525
AG2606C13900.SHF,20260119,SHFE,9348.0,9348.0,,,,8910.0,8910.0,0.0,0.0,12.0,白银期权2606C13900,C,13900.0,20251015,20260525
AG2606C14000.SHF,20260119,SHFE,9273.0,9273.0,,,,8830.5,8830.5,0.0,0.0,28.0,白银期权2606C14000,C,14000.0,20251015,20260525
AG2606C14100.SHF,20260119,SHFE,9198.0,9198.0,,,,8750.5,8750.5,0.0,0.0,16.0,白银期权2606C14100,C,14100.0,20251017,20260525
AG2606C14200.SHF,20260119,SHFE,9123.5,9123.5,,,,8671.0,8671.0,0.0,0.0,14.0,白银期权2606C14200,C,14200.0,20251017,20260525
AG2606C14300.SHF,20260119,SHFE,9048.5,9048.5,,,,8592.5,8592.5,0.0,0.0,21.0,白银期权2606C14300,C,14300.0,20251017,20260525
AG2606C14400.SHF,20260119,SHFE,8973.5,8973.5,,,,8517.0,8517.0,0.0,0.0,20.0,白银期权2606C14400,C,14400.0,20251020,20260525
AG2606C14500.SHF,20260119,SHFE,8899.0,8899.0,,,,8441.0,8441.0,0.0,0.0,30.0,白银期权2606C14500,C,14500.0,20251020,20260525
AG2606C14600.SHF,20260119,SHFE,8824.0,8824.0,9088.0,9088.0,9088.0,9088.0,8365.5,1.0,13.632,35.0,白银期权2606C14600,C,14600.0,20251020,20260525
AG2606C14700.SHF,20260119,SHFE,8749.5,8749.5,,,,8290.0,8290.0,0.0,0.0,25.0,白银期权2606C14700,C,14700.0,20251114,20260525
AG2606C14800.SHF,20260119,SHFE,8674.5,8674.5,,,,8214.5,8214.5,0.0,0.0,26.0,白银期权2606C14800,C,14800.0,20251114,20260525
AG2606C14900.SHF,20260119,SHFE,8602.0,8602.0,,,,8139.0,8139.0,0.0,0.0,27.0,白银期权2606C14900,C,14900.0,20251114,20260525
AG2606C15000.SHF,20260119,SHFE,8532.0,8532.0,,,,8064.0,8064.0,0.0,0.0,24.0,白银期权2606C15000,C,15000.0,20251114,20260525
AG2606C15100.SHF,20260119,SHFE,8461.5,8461.5,,,,7988.5,7988.5,0.0,0.0,15.0,白银期权2606C15100,C,15100.0,20251114,20260525
AG2606C15200.SHF,20260119,SHFE,8391.5,8391.5,,,,7913.0,7913.0,0.0,0.0,12.0,白银期权2606C15200,C,15200.0,20251201,20260525
AG2606C15300.SHF,20260119,SHFE,8321.5,8321.5,,,,7841.5,7841.5,0.0,0.0,3.0,白银期权2606C15300,C,15300.0,20251202,20260525
AG2606C15400.SHF,20260119,SHFE,8251.5,8251.5,,,,7770.5,7770.5,0.0,0.0,5.0,白银期权2606C15400,C,15400.0,20251202,20260525
