合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
ag2506C6000,,,,2238.0,2238.0,2238.0,0.0,0.0,0,13,0,0.0,1.0,0,20250506
ag2506C6100,,,,2138.0,2138.0,2138.0,0.0,0.0,0,0,0,0.0,1.0,0,20250506
ag2506C6200,,,,2038.0,2038.0,2038.0,0.0,0.0,0,6,0,0.0,1.0,0,20250506
ag2506C6300,,,,1938.0,1938.0,1938.0,0.0,0.0,0,1,0,0.0,1.0,0,20250506
ag2506C6400,,,,1838.0,1838.5,1838.0,-0.5,-0.5,0,6,0,0.0,0.999766,0,20250506
ag2506C6500,,,,1738.0,1739.0,1738.0,-1.0,-1.0,0,4,0,0.0,0.998559,0,20250506
ag2506C6600,,,,1638.0,1640.5,1638.0,-2.5,-2.5,0,0,0,0.0,0.996716,0,20250506
ag2506C6700,,,,1538.5,1542.0,1538.5,-3.5,-3.5,0,1,0,0.0,0.993975,0,20250506
ag2506C6800,,,,1439.5,1444.5,1439.5,-5.0,-5.0,0,16,0,0.0,0.989963,0,20250506
ag2506C6900,,,,1341.5,1348.0,1341.5,-6.5,-6.5,0,1,0,0.0,0.983886,0,20250506
ag2506C7000,,,,1244.0,1253.0,1244.0,-9.0,-9.0,0,288,0,0.0,0.975383,0,20250506
ag2506C7100,1172.5,1217,1140,1140.0,1159.5,1147.5,-19.5,-12.0,10,311,-4,17.56275,0.96386,0,20250506
ag2506C7200,1073.5,1073.5,1073.5,1073.5,1068.0,1052.5,5.5,-15.5,1,397,-1,1.61025,0.948684,0,20250506
ag2506C7300,976,976,976,976.0,979.0,959.5,-3.0,-19.5,4,242,-2,5.856,0.929245,0,20250506
ag2506C7400,870,880,870,880.0,893.0,869.5,-13.0,-23.5,2,337,-1,2.625,0.904822,0,20250506
ag2506C7500,1604,1604,752.5,758.5,810.0,782.0,-51.5,-28.0,157,899,40,186.249,0.87486,0,20250506
ag2506C7600,689.5,695.5,663.5,668.0,730.5,698.5,-62.5,-32.0,117,547,-14,119.84475,0.839559,0,20250506
ag2506C7700,575,612,550,575.0,655.0,619.0,-80.0,-36.0,332,947,-10,296.052,0.799013,0,20250506
ag2506C7800,445,529,438,438.0,583.5,544.0,-145.5,-39.5,102,607,-13,76.785,0.753575,0,20250506
ag2506C7900,400,441.5,400,400.0,516.5,474.0,-116.5,-42.5,114,689,19,72.91125,0.703856,0,20250506
ag2506C8000,300,362.5,300,330.0,454.5,409.5,-124.5,-45.0,522,4036,41,265.5795,0.650693,0,20250506
ag2506C8100,306,306,203.5,263.5,397.5,350.5,-134.0,-47.0,405,2279,-111,168.4905,0.595108,0,20250506
ag2506C8200,251,251,149.5,200.5,345.5,297.0,-145.0,-48.5,2425,3282,52,786.543,0.538241,4,20250506
ag2506C8300,200,200,147,153.0,298.5,249.5,-145.5,-49.0,4740,3597,527,1211.90925,0.481271,0,20250506
ag2506C8400,100,158,100,116.5,255.5,207.5,-139.0,-48.0,3536,3770,614,684.81675,0.425349,0,20250506
ag2506C8500,128.5,129,80,88.5,217.5,170.5,-129.0,-47.0,10517,8187,1369,1613.95425,0.371522,0,20250506
ag2506C8600,86,105,59,67.5,183.5,139.0,-116.0,-44.5,3405,3581,-198,410.142,0.320682,0,20250506
ag2506C8700,58,78.5,48,52.5,154.0,112.5,-101.5,-41.5,2889,2742,192,274.74,0.273527,0,20250506
ag2506C8800,65,65.5,35,42.0,129.0,90.0,-87.0,-39.0,3375,2655,525,252.71175,0.230546,0,20250506
ag2506C8900,35,55,32,34.0,107.0,71.0,-73.0,-36.0,1969,3027,482,127.374,0.192019,0,20250506
ag2506C9000,41,48.5,27.5,29.0,88.0,55.5,-59.0,-32.5,15400,17502,1536,847.0635,0.158033,0,20250506
ag2506C9100,20.5,39.5,20.5,23.5,71.5,43.0,-48.0,-28.5,892,2122,146,40.3695,0.128512,0,20250506
ag2506C9200,25,35,19,20.0,58.0,33.0,-38.0,-25.0,1798,2678,202,67.4655,0.103247,0,20250506
ag2506C9300,22,32,15,17.5,47.0,25.0,-29.5,-22.0,1496,1599,286,49.10175,0.081935,0,20250506
ag2506C9400,18,26.5,12,15.0,37.5,18.5,-22.5,-19.0,1158,1829,216,35.08425,0.064211,0,20250506
ag2506C9500,19,24,12,13.5,29.5,14.0,-16.0,-15.5,2014,2861,86,50.388,0.050041,0,20250506
ag2506C9600,14.5,23,11.5,11.5,23.5,10.5,-12.0,-13.0,1171,1282,160,26.1765,0.038609,0,20250506
ag2506C9700,13,20.5,10.5,11.0,18.5,7.5,-7.5,-11.0,876,2122,293,19.48125,0.029453,0,20250506
ag2506C9800,15,20.5,10,11.0,14.5,5.5,-3.5,-9.0,11120,29151,3188,238.584,0.022203,0,20250506
ag2506C9900,10,16.5,7.5,8.0,11.0,4.0,-3.0,-7.0,3928,3103,2036,65.1015,0.016528,0,20250506
ag2506P6000,10,11,3,4.5,0.5,0.5,4.0,0.0,18411,30563,1960,131.37375,-7.1e-05,0,20250506
ag2506P6100,5.5,11,4.5,5.0,0.5,0.5,4.5,0.0,499,487,-156,3.8625,-0.000152,0,20250506
ag2506P6200,17.5,18.5,4.5,6.0,0.5,0.5,5.5,0.0,484,371,-161,4.39425,-0.000322,0,20250506
ag2506P6300,13.5,14,5,6.5,0.5,0.5,6.0,0.0,533,543,-239,4.97625,-0.000639,0,20250506
ag2506P6400,6,16.5,4.5,8.0,1.0,0.5,7.0,-0.5,462,851,-17,4.64175,-0.001191,0,20250506
ag2506P6500,19.5,20.5,7,8.0,2.0,0.5,6.0,-1.5,3653,7208,455,45.414,-0.00219,0,20250506
ag2506P6600,10,14.5,6.5,7.5,3.0,0.5,4.5,-2.5,863,1784,-97,10.4325,-0.003841,0,20250506
ag2506P6700,27,27,7,9.0,5.0,1.0,4.0,-4.0,1403,1936,-88,17.949,-0.006411,0,20250506
ag2506P6800,22.5,25,6.5,11.0,7.5,2.5,3.5,-5.0,2693,3995,203,38.04525,-0.01027,0,20250506
ag2506P6900,25.5,43,10.5,12.0,11.0,4.0,1.0,-7.0,1859,2678,172,34.473,-0.016204,0,20250506
ag2506P7000,33,38.5,13.5,15.0,16.0,6.5,-1.0,-9.5,16427,20970,2319,395.919,-0.02458,0,20250506
ag2506P7100,40,41,13,17.0,22.5,10.0,-5.5,-12.5,2441,2853,359,61.7265,-0.03599,0,20250506
ag2506P7200,44,44,16.5,19.0,31.0,15.0,-12.0,-16.0,2388,3204,284,69.97125,-0.051067,0,20250506
ag2506P7300,50,57,19,24.0,42.0,22.5,-18.0,-19.5,2600,3633,-390,85.599,-0.070418,0,20250506
ag2506P7400,61,65,20.5,26.0,55.5,32.0,-29.5,-23.5,2236,3510,-154,85.25775,-0.094765,0,20250506
ag2506P7500,60,77,27.5,33.5,72.5,44.5,-39.0,-28.0,16347,17253,2755,811.62375,-0.124659,0,20250506
ag2506P7600,80,80,30,38.5,93.0,61.0,-54.5,-32.0,2712,5929,-93,160.85475,-0.159903,0,20250506
ag2506P7700,117.5,117.5,40.5,43.0,117.5,81.5,-74.5,-36.0,3797,3926,-395,275.1645,-0.200401,0,20250506
ag2506P7800,90,125,53,60.5,146.0,106.5,-85.5,-39.5,6741,4518,253,617.91,-0.245801,0,20250506
ag2506P7900,149.5,149.5,63,76.0,179.0,136.0,-103.0,-43.0,3486,3159,44,418.32,-0.295491,0,20250506
