合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
bu2512C2750,,,,577.0,628.0,577.0,-51.0,-51.0,0,0,0,0.0,0.997391,0,20251009
bu2512C2800,,,,527.0,578.5,527.0,-51.5,-51.5,0,0,0,0.0,0.992486,0,20251009
bu2512C2850,,,,478.0,529.5,478.0,-51.5,-51.5,0,0,0,0.0,0.984567,0,20251009
bu2512C2900,,,,429.0,481.5,429.0,-52.5,-52.5,0,3,0,0.0,0.971843,0,20251009
bu2512C2950,,,,381.5,434.0,381.5,-52.5,-52.5,0,24,0,0.0,0.952504,0,20251009
bu2512C3000,,,,334.5,388.0,334.5,-53.5,-53.5,0,62,0,0.0,0.92537,0,20251009
bu2512C3050,,,,290.0,343.5,290.0,-53.5,-53.5,0,25,0,0.0,0.887756,0,20251009
bu2512C3100,,,,247.5,301.0,247.5,-53.5,-53.5,0,17,0,0.0,0.839965,0,20251009
bu2512C3150,,,,208.0,261.0,208.0,-53.0,-53.0,0,2,0,0.0,0.781366,0,20251009
bu2512C3200,,,,172.0,223.5,172.0,-51.5,-51.5,0,13,0,0.0,0.713314,0,20251009
bu2512C3250,127.5,127.5,124.5,125.5,189.0,139.5,-63.5,-49.5,117,58,23,15.0595,0.637818,0,20251009
bu2512C3300,103,103,92,93.5,158.0,111.0,-64.5,-47.0,159,164,36,15.231,0.557848,0,20251009
bu2512C3350,75.5,76.5,64,67.0,130.0,86.5,-63.0,-43.5,378,296,1,27.617,0.476614,0,20251009
bu2512C3400,54.5,55.5,42,44.5,106.0,66.0,-61.5,-40.0,316,524,20,15.1225,0.397374,0,20251009
bu2512C3450,37.5,40,25.5,31.5,85.0,49.5,-53.5,-35.5,352,237,-23,12.514,0.323565,0,20251009
bu2512C3500,24,28.5,15.5,20.0,67.0,36.0,-47.0,-31.0,686,1672,12,14.9225,0.256512,0,20251009
bu2512C3550,22.5,22.5,12.5,15.0,52.0,26.0,-37.0,-26.0,485,526,-25,7.7625,0.19865,0,20251009
bu2512C3600,14,19,10,11.5,40.0,18.0,-28.5,-22.0,622,466,111,7.428,0.150113,0,20251009
bu2512C3650,11,11.5,7,8.5,30.5,12.5,-22.0,-18.0,626,156,-58,5.936,0.110186,0,20251009
bu2512C3700,11,11,6,6.0,23.0,8.5,-17.0,-14.5,498,232,64,3.7055,0.079283,0,20251009
bu2512C3750,7.5,7.5,5.5,6.0,16.5,5.5,-10.5,-11.0,704,189,-63,4.5105,0.055761,0,20251009
bu2512C3800,8,8,4.5,5.5,12.0,3.5,-6.5,-8.5,623,195,-18,3.6105,0.038101,0,20251009
bu2512C3850,5.5,6,4.5,5.5,8.5,2.0,-3.0,-6.5,385,188,-46,1.9515,0.025303,0,20251009
bu2512C3900,8,8,2.5,4.5,6.0,1.0,-1.5,-5.0,487,602,4,2.0965,0.016679,0,20251009
