合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
bu2601C2550,,,,438.0,427.0,438.0,11.0,11.0,0,0,0,0.0,0.999641,0,20251201
bu2601C2600,,,,388.0,377.0,388.0,11.0,11.0,0,0,0,0.0,0.996052,0,20251201
bu2601C2650,338,346,338,338.5,328.0,338.5,10.5,10.5,22,30,-6,7.476,0.987909,0,20251201
bu2601C2700,289,299.5,289,290.0,280.0,289.5,10.0,9.5,49,39,-22,14.3325,0.971253,0,20251201
bu2601C2750,255,258,248.5,248.5,233.5,242.0,15.0,8.5,12,93,-5,2.9655,0.940405,0,20251201
bu2601C2800,193,200.5,193,200.5,189.5,196.5,11.0,7.0,20,71,20,3.935,0.889464,0,20251201
bu2601C2850,150,159,149.5,153.5,149.5,154.5,4.0,5.0,72,77,17,11.1185,0.815465,0,20251201
bu2601C2900,113.5,123,108.5,109.0,114.0,116.5,-5.0,2.5,93,196,39,10.6455,0.718254,0,20251201
bu2601C2950,80.5,87.5,74.5,79.0,83.5,84.5,-4.5,1.0,107,126,-7,8.493,0.603328,0,20251201
bu2601C3000,52,60.5,48,54.5,59.0,58.5,-4.5,-0.5,649,757,65,34.5015,0.480952,0,20251201
bu2601C3050,42,42,30.5,36.5,40.0,38.5,-3.5,-1.5,1483,1160,54,52.964,0.362231,0,20251201
bu2601C3100,28.5,30.5,22.5,26.0,26.0,24.0,0.0,-2.0,2514,3220,348,62.861,0.256958,0,20251201
bu2601C3150,16,18.5,15,17.0,16.0,14.5,1.0,-1.5,426,1212,21,6.944,0.171381,0,20251201
bu2601C3200,12,13,10.5,11.5,9.5,8.0,2.0,-1.5,739,3022,75,8.549,0.107407,0,20251201
bu2601C3250,6.5,8,6.5,7.5,5.0,4.0,2.5,-1.0,568,1408,-70,4.022,0.063283,0,20251201
bu2601C3300,5,6.5,4.5,5.5,2.5,2.0,3.0,-0.5,253,1346,1,1.263,0.035097,0,20251201
bu2601C3350,3.5,4,3.5,3.5,1.5,1.0,2.0,-0.5,212,771,81,0.7785,0.018353,0,20251201
bu2601C3400,2.5,3,2.5,3.0,0.5,0.5,2.5,0.0,187,597,-29,0.4825,0.009064,0,20251201
bu2601C3450,2.5,2.5,2,2.0,0.5,0.5,1.5,0.0,50,374,-4,0.094,0.004232,0,20251201
bu2601C3500,1.5,2,1.5,1.5,0.5,0.5,1.0,0.0,65,1089,-3,0.0965,0.001867,0,20251201
bu2601C3550,1,1.5,1,1.0,0.5,0.5,0.5,0.0,162,262,-31,0.1545,0.000777,0,20251201
bu2601C3600,1,1,1,1.0,0.5,0.5,0.5,0.0,41,279,1,0.04,0.000304,0,20251201
bu2601C3650,1,1,1,1.0,0.5,0.5,0.5,0.0,45,260,21,0.044,0.000111,0,20251201
bu2601C3700,3,3,0.5,0.5,0.5,0.5,0.0,0.0,17,243,-4,0.011,3.9e-05,0,20251201
bu2601C3750,,,,0.5,0.5,0.5,0.0,0.0,0,218,0,0.0,1.3e-05,0,20251201
bu2601C3800,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,4,211,-4,0.002,4e-06,0,20251201
bu2601C3850,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,4,612,-4,0.002,1e-06,0,20251201
bu2601C3900,,,,0.5,0.5,0.5,0.0,0.0,0,150,0,0.0,0.0,0,20251201
bu2601C3950,,,,0.5,0.5,0.5,0.0,0.0,3,193,-3,0.0015,0.0,0,20251201
