合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
bu2512C2700,,,,562.0,561.0,562.0,1.0,1.0,0,0,0,0.0,1.0,0,20251103
bu2512C2750,,,,512.0,511.0,512.0,1.0,1.0,0,0,0,0.0,1.0,0,20251103
bu2512C2800,,,,462.0,461.0,462.0,1.0,1.0,0,2,0,0.0,0.999587,0,20251103
bu2512C2850,,,,412.0,411.0,412.0,1.0,1.0,0,1,0,0.0,0.996398,0,20251103
bu2512C2900,332,332,332,332.0,361.0,362.0,-29.0,1.0,19,24,1,6.578,0.989599,0,20251103
bu2512C2950,325.5,325.5,325.5,325.5,311.5,313.0,14.0,1.5,4,22,-1,1.2895,0.975352,0,20251103
bu2512C3000,292.5,292.5,278,278.0,263.0,265.5,15.0,2.5,34,79,20,9.6015,0.949342,0,20251103
bu2512C3050,,,,219.0,216.0,219.0,3.0,3.0,3,37,-3,0.657,0.906675,0,20251103
bu2512C3100,199,199,136,145.0,171.5,176.0,-26.5,4.5,17,34,-6,2.7405,0.843147,0,20251103
bu2512C3150,150.5,150.5,149.5,149.5,131.5,136.5,18.0,5.0,10,102,-9,1.462,0.757406,0,20251103
bu2512C3200,109.5,109.5,60.5,67.0,96.0,102.0,-29.0,6.0,199,151,-6,16.863,0.653377,0,20251103
bu2512C3250,78,78,36.5,40.5,67.0,73.5,-26.5,6.5,383,586,8,19.1115,0.538234,0,20251103
bu2512C3300,35,52,23.5,26.5,44.5,50.5,-18.0,6.0,629,464,-19,23.129,0.421552,0,20251103
bu2512C3350,24,35.5,14,15.5,27.5,33.0,-12.0,5.5,2391,948,240,57.4145,0.312938,0,20251103
bu2512C3400,12,25,8.5,9.5,16.5,20.5,-7.0,4.0,2006,956,98,33.9575,0.219761,0,20251103
bu2512C3450,13,18,6,6.5,9.0,12.0,-2.5,3.0,698,743,28,7.95,0.145849,0,20251103
bu2512C3500,8,14.5,4,4.5,4.5,7.0,0.0,2.5,6862,2516,649,64.9845,0.091448,0,20251103
bu2512C3550,6,10,2.5,3.0,2.0,3.5,1.0,1.5,851,574,-141,5.2785,0.054171,0,20251103
bu2512C3600,3.5,8,2.5,2.5,1.0,1.5,1.5,0.5,705,833,-26,3.547,0.030313,0,20251103
bu2512C3650,5.5,5.5,1.5,1.5,0.5,0.5,1.0,0.0,289,273,44,0.91,0.016015,0,20251103
bu2512C3700,2,4.5,1.5,1.5,0.5,0.5,1.0,0.0,247,374,-31,0.646,0.007979,0,20251103
bu2512C3750,4.5,5,1,1.0,0.5,0.5,0.5,0.0,351,315,-15,0.922,0.003745,0,20251103
bu2512C3800,1.5,3,1,1.0,0.5,0.5,0.5,0.0,631,295,-29,1.0955,0.001708,0,20251103
bu2512C3850,1,3,1,1.0,0.5,0.5,0.5,0.0,402,307,81,0.661,0.000736,0,20251103
bu2512C3900,1.5,1.5,0.5,1.0,0.5,0.5,0.5,0.0,240,769,-38,0.2425,0.000298,0,20251103
bu2512C3950,1.5,1.5,0.5,0.5,0.5,0.5,0.0,0.0,175,138,-34,0.1385,0.000112,0,20251103
bu2512C4000,1.5,1.5,0.5,0.5,0.5,0.5,0.0,0.0,7,153,-2,0.005,4.2e-05,0,20251103
bu2512C4050,,,,0.5,0.5,0.5,0.0,0.0,1,69,-1,0.0005,1.5e-05,0,20251103
bu2512P2700,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,67,68,20,0.0335,-0.000113,0,20251103
