ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
MA506C2000.ZCE,20250430,CZCE,329.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0
MA506C2025.ZCE,20250430,CZCE,304.5,0.0,0.0,0.0,0.0,0.0,286.5,0.0,0.0,0.0
MA506C2050.ZCE,20250430,CZCE,280.0,284.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0
MA506C2075.ZCE,20250430,CZCE,255.5,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0
MA506C2100.ZCE,20250430,CZCE,231.0,0.0,0.0,0.0,0.0,0.0,213.5,0.0,0.0,0.0
MA506C2125.ZCE,20250430,CZCE,207.0,186.5,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0
MA506C2150.ZCE,20250430,CZCE,183.0,0.0,156.0,156.0,154.5,154.5,166.0,2.0,0.31,40.0
MA506C2175.ZCE,20250430,CZCE,159.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,26.0
MA506C2200.ZCE,20250430,CZCE,136.0,126.0,112.0,112.5,106.0,106.0,120.5,7.0,0.78,271.0
MA506C2225.ZCE,20250430,CZCE,113.0,108.0,105.5,108.0,90.0,92.0,98.5,124.0,11.85,204.0
MA506C2250.ZCE,20250430,CZCE,91.5,89.5,87.0,87.0,65.5,65.5,77.5,158.0,12.49,306.0
MA506C2275.ZCE,20250430,CZCE,71.5,68.0,65.0,70.0,49.0,53.5,59.0,1354.0,80.08,861.0
MA506C2300.ZCE,20250430,CZCE,53.5,48.0,50.0,52.5,35.0,36.5,43.0,2223.0,93.93,1982.0
MA506C2325.ZCE,20250430,CZCE,38.5,35.0,35.0,37.0,24.5,26.5,30.0,4594.0,140.97,3274.0
MA506C2350.ZCE,20250430,CZCE,27.5,24.5,24.5,26.5,17.5,18.5,21.0,8748.0,183.59,5766.0
MA506C2375.ZCE,20250430,CZCE,20.5,16.5,16.5,18.0,12.5,13.5,15.0,2858.0,41.2,3314.0
MA506C2400.ZCE,20250430,CZCE,15.5,11.0,11.0,12.5,9.5,10.5,10.5,8997.0,96.06,6262.0
MA506C2425.ZCE,20250430,CZCE,12.5,8.0,7.5,9.0,7.0,7.5,8.0,2404.0,19.06,3713.0
MA506C2450.ZCE,20250430,CZCE,10.0,6.0,6.0,6.5,5.0,6.5,6.0,2808.0,16.41,3442.0
MA506C2475.ZCE,20250430,CZCE,8.5,4.0,4.5,5.0,3.5,4.5,4.5,1723.0,7.64,2370.0
MA506C2500.ZCE,20250430,CZCE,7.0,3.5,3.0,4.0,3.0,4.0,3.5,2854.0,10.22,3317.0
MA506C2550.ZCE,20250430,CZCE,5.5,2.5,2.5,3.0,2.0,3.0,2.0,1936.0,5.08,3110.0
MA506C2600.ZCE,20250430,CZCE,4.0,1.5,2.0,2.5,1.5,2.5,1.5,3963.0,7.84,3587.0
MA506C2650.ZCE,20250430,CZCE,3.0,1.0,1.0,2.0,1.0,1.5,1.0,1887.0,2.37,1597.0
MA506C2700.ZCE,20250430,CZCE,2.5,0.5,0.5,1.5,0.5,1.5,0.5,381.0,0.39,736.0
MA506C2750.ZCE,20250430,CZCE,2.0,0.5,0.5,1.0,0.5,1.0,0.5,221.0,0.12,1047.0
MA506C2800.ZCE,20250430,CZCE,1.5,0.5,1.0,1.0,0.5,1.0,0.5,632.0,0.42,3632.0
MA506P2000.ZCE,20250430,CZCE,1.5,1.0,1.0,4.0,1.0,4.0,3.0,3587.0,7.91,2635.0
MA506P2025.ZCE,20250430,CZCE,1.5,1.5,1.0,4.0,1.0,3.5,3.5,675.0,1.85,1137.0
MA506P2050.ZCE,20250430,CZCE,2.0,2.0,2.0,5.0,2.0,5.0,4.0,320.0,0.88,1256.0
MA506P2075.ZCE,20250430,CZCE,2.5,2.5,2.5,6.0,2.5,6.0,5.0,4584.0,16.61,4325.0
MA506P2100.ZCE,20250430,CZCE,3.0,3.5,3.0,7.5,3.0,7.0,6.0,6725.0,33.33,4984.0
MA506P2125.ZCE,20250430,CZCE,4.0,4.5,5.0,9.5,4.5,9.0,7.0,2371.0,15.05,2471.0
MA506P2150.ZCE,20250430,CZCE,5.0,6.5,6.0,11.0,6.0,10.5,8.5,7373.0,61.37,9786.0
MA506P2175.ZCE,20250430,CZCE,6.5,8.0,8.0,13.5,8.0,12.0,10.0,4006.0,40.16,5188.0
MA506P2200.ZCE,20250430,CZCE,8.0,10.5,10.5,17.5,10.0,17.5,12.5,11256.0,142.65,17650.0
MA506P2225.ZCE,20250430,CZCE,10.5,12.0,12.5,21.0,12.0,21.0,15.5,3771.0,59.32,4067.0
MA506P2250.ZCE,20250430,CZCE,13.5,16.0,16.5,27.5,16.0,27.5,19.5,4996.0,102.45,4055.0
MA506P2275.ZCE,20250430,CZCE,18.5,21.0,20.5,35.0,20.5,33.5,26.0,4750.0,122.15,4697.0
MA506P2300.ZCE,20250430,CZCE,25.5,29.0,28.0,47.0,28.0,46.0,35.0,10523.0,357.42,3160.0
MA506P2325.ZCE,20250430,CZCE,35.5,39.0,41.5,60.5,38.5,60.5,47.0,1743.0,80.76,1513.0
MA506P2350.ZCE,20250430,CZCE,49.5,54.0,54.0,76.5,52.0,76.0,63.0,523.0,33.44,707.0
MA506P2375.ZCE,20250430,CZCE,67.5,70.0,74.0,97.5,69.5,96.0,82.0,211.0,17.47,320.0
MA506P2400.ZCE,20250430,CZCE,87.5,88.5,94.0,117.5,90.5,117.5,102.5,136.0,13.73,385.0
MA506P2425.ZCE,20250430,CZCE,109.5,111.0,113.0,141.5,111.0,140.0,124.5,128.0,16.26,218.0
MA506P2450.ZCE,20250430,CZCE,132.0,144.5,163.0,163.0,151.0,151.0,147.5,5.0,0.8,192.0
MA506P2475.ZCE,20250430,CZCE,155.5,0.0,165.5,183.0,165.5,183.0,171.0,100.0,17.61,513.0
MA506P2500.ZCE,20250430,CZCE,179.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,101.0
MA506P2550.ZCE,20250430,CZCE,227.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,226.0
MA506P2600.ZCE,20250430,CZCE,276.0,264.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,387.0
MA506P2650.ZCE,20250430,CZCE,325.0,0.0,0.0,0.0,0.0,0.0,342.5,0.0,0.0,502.0
MA506P2700.ZCE,20250430,CZCE,374.0,0.0,0.0,0.0,0.0,0.0,392.5,0.0,0.0,183.0
MA506P2750.ZCE,20250430,CZCE,423.5,0.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0
MA506P2800.ZCE,20250430,CZCE,473.5,0.0,0.0,0.0,0.0,0.0,492.0,0.0,0.0,16.0
MA507C1975.ZCE,20250430,CZCE,332.0,,0.0,0.0,0.0,0.0,313.5,0.0,0.0,0.0
MA507C2000.ZCE,20250430,CZCE,309.5,,0.0,0.0,0.0,0.0,289.5,0.0,0.0,0.0
MA507C2025.ZCE,20250430,CZCE,287.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0
MA507C2050.ZCE,20250430,CZCE,264.0,0.0,0.0,0.0,0.0,0.0,242.5,0.0,0.0,0.0
MA507C2075.ZCE,20250430,CZCE,241.0,0.0,0.0,0.0,0.0,0.0,219.5,0.0,0.0,0.0
MA507C2100.ZCE,20250430,CZCE,218.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0
MA507C2125.ZCE,20250430,CZCE,195.5,0.0,0.0,0.0,0.0,0.0,175.5,0.0,0.0,0.0
MA507C2150.ZCE,20250430,CZCE,173.5,0.0,0.0,0.0,0.0,0.0,154.5,0.0,0.0,0.0
MA507C2175.ZCE,20250430,CZCE,152.0,0.0,0.0,0.0,0.0,0.0,134.5,0.0,0.0,3.0
MA507C2200.ZCE,20250430,CZCE,131.0,0.0,112.0,112.0,112.0,112.0,115.5,2.0,0.22,3.0
