ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
L2506-C-6400.DCE,20250430,DCE,874.0,,0.0,0.0,0.0,848.0,848.0,0.0,0.0,0.0
L2506-C-6500.DCE,20250430,DCE,774.0,774.0,0.0,0.0,0.0,748.0,748.0,0.0,0.0,0.0
L2506-C-6600.DCE,20250430,DCE,674.0,674.0,0.0,0.0,0.0,649.5,649.5,0.0,0.0,0.0
L2506-C-6700.DCE,20250430,DCE,575.5,575.5,0.0,0.0,0.0,552.0,552.0,0.0,0.0,0.0
L2506-C-6800.DCE,20250430,DCE,479.5,479.5,0.0,0.0,0.0,458.0,458.0,0.0,0.0,10.0
L2506-C-6900.DCE,20250430,DCE,386.5,386.5,364.5,364.5,364.5,364.5,369.0,5.0,0.91,74.0
L2506-C-7000.DCE,20250430,DCE,300.5,297.5,284.5,290.0,265.0,265.0,287.0,38.0,5.43,61.0
L2506-C-7100.DCE,20250430,DCE,223.5,206.0,201.0,201.0,197.5,199.0,214.5,23.0,2.31,180.0
L2506-C-7200.DCE,20250430,DCE,158.0,132.0,127.0,133.0,119.5,119.5,153.5,139.0,9.37,294.0
L2506-C-7300.DCE,20250430,DCE,105.5,74.0,70.0,75.5,64.0,68.5,104.5,522.0,19.47,1409.0
L2506-C-7400.DCE,20250430,DCE,66.5,35.5,36.0,39.0,28.0,39.0,67.5,524.0,8.71,1132.0
L2506-C-7500.DCE,20250430,DCE,39.0,17.0,19.0,20.0,13.5,16.0,41.5,930.0,8.14,742.0
L2506-C-7600.DCE,20250430,DCE,21.5,9.5,9.5,11.0,7.5,10.0,24.0,535.0,2.67,973.0
L2506-C-7700.DCE,20250430,DCE,11.0,5.5,5.5,6.0,4.0,5.5,13.0,454.0,1.18,901.0
L2506-C-7800.DCE,20250430,DCE,5.0,3.5,3.5,4.5,2.5,4.5,6.5,543.0,0.93,1107.0
L2506-C-7900.DCE,20250430,DCE,2.0,2.5,2.5,3.0,2.0,3.0,3.0,521.0,0.65,915.0
L2506-C-8000.DCE,20250430,DCE,1.0,2.0,2.0,2.5,1.0,2.5,1.5,796.0,0.62,522.0
L2506-C-8100.DCE,20250430,DCE,0.5,1.5,1.5,1.5,1.0,1.5,0.5,272.0,0.15,446.0
L2506-C-8200.DCE,20250430,DCE,0.5,1.5,0.5,1.5,0.5,0.5,0.5,182.0,0.08,464.0
L2506-C-8300.DCE,20250430,DCE,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,103.0
L2506-C-8400.DCE,20250430,DCE,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,175.0
