合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
sp2601C4400,,,,792.0,780.0,792.0,12.0,12.0,0,1,0,0.0,1.0,0,20251201
sp2601C4450,,,,742.0,730.0,742.0,12.0,12.0,0,0,0,0.0,1.0,0,20251201
sp2601C4500,,,,692.0,680.0,692.0,12.0,12.0,0,0,0,0.0,1.0,0,20251201
sp2601C4550,,,,642.0,630.0,642.0,12.0,12.0,0,0,0,0.0,0.999933,0,20251201
sp2601C4600,,,,592.0,580.0,592.0,12.0,12.0,0,0,0,0.0,0.998153,0,20251201
sp2601C4650,,,,542.0,530.0,542.0,12.0,12.0,0,0,0,0.0,0.994843,0,20251201
sp2601C4700,,,,492.0,480.0,492.0,12.0,12.0,0,27,0,0.0,0.989211,0,20251201
sp2601C4750,437,474,420,452.0,431.0,443.0,21.0,12.0,80,59,12,36.254,0.979516,0,20251201
sp2601C4800,388,423,373,409.0,382.0,395.0,27.0,13.0,40,87,-1,15.755,0.964155,0,20251201
sp2601C4850,339,365,326,365.0,335.0,347.0,30.0,12.0,63,47,-3,21.736,0.941464,0,20251201
sp2601C4900,291,320,277,320.0,289.0,301.0,31.0,12.0,108,109,22,32.058,0.908619,0,20251201
sp2601C4950,246,270,233,255.0,245.0,257.0,10.0,12.0,145,104,26,36.795,0.864698,0,20251201
sp2601C5000,199,224,183,213.0,204.0,216.0,9.0,12.0,88,318,33,17.391,0.809385,0,20251201
sp2601C5100,131,150,114,129.0,133.0,143.0,-4.0,10.0,682,749,155,89.378,0.665008,0,20251201
sp2601C5200,85,91,69,78.0,79.0,87.0,-1.0,8.0,3007,1752,245,237.558,0.494497,0,20251201
sp2601C5300,48,57,44,49.0,42.0,48.0,7.0,6.0,3494,3787,303,175.67,0.328108,0,20251201
sp2601C5400,33,38,30,31.0,19.0,23.0,12.0,4.0,2975,4528,538,101.327,0.192491,0,20251201
sp2601C5500,20,22,16,17.0,8.0,10.0,9.0,2.0,1902,2473,382,35.746,0.099324,0,20251201
sp2601C5600,12,13,10,12.0,3.0,4.0,9.0,1.0,662,1632,14,7.845,0.044925,0,20251201
sp2601C5700,9,9,7,8.0,1.0,1.0,7.0,0.0,316,478,-51,2.545,0.017839,0,20251201
sp2601C5800,5,5,4,4.0,1.0,1.0,3.0,0.0,294,1175,-56,1.232,0.006317,0,20251201
sp2601C5900,4,4,2,3.0,1.0,1.0,2.0,0.0,205,768,-58,0.621,0.001966,0,20251201
sp2601C6000,3,4,2,2.0,1.0,1.0,1.0,0.0,828,1709,-23,2.269,0.000532,0,20251201
sp2601P4400,,,,1.0,1.0,1.0,0.0,0.0,0,112,0,0.0,-7.5e-05,0,20251201
sp2601P4450,,,,1.0,1.0,1.0,0.0,0.0,0,104,0,0.0,-0.000205,0,20251201
sp2601P4500,,,,1.0,1.0,1.0,0.0,0.0,0,125,0,0.0,-0.000517,0,20251201
sp2601P4550,,,,1.0,1.0,1.0,0.0,0.0,0,61,0,0.0,-0.001236,0,20251201
