ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
PK504C6900.ZCE,20250228,CZCE,1302.0,0.0,0.0,0.0,0.0,0.0,1284.0,0.0,0.0,1.0
PK504C7000.ZCE,20250228,CZCE,1202.0,0.0,0.0,0.0,0.0,0.0,1184.0,0.0,0.0,1.0
PK504C7100.ZCE,20250228,CZCE,1102.0,0.0,0.0,0.0,0.0,0.0,1084.0,0.0,0.0,0.0
PK504C7200.ZCE,20250228,CZCE,1002.0,0.0,0.0,0.0,0.0,0.0,984.0,0.0,0.0,0.0
PK504C7300.ZCE,20250228,CZCE,902.0,0.0,0.0,0.0,0.0,0.0,884.0,0.0,0.0,0.0
PK504C7400.ZCE,20250228,CZCE,802.0,0.0,0.0,0.0,0.0,0.0,784.0,0.0,0.0,0.0
PK504C7500.ZCE,20250228,CZCE,702.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0,0.0,15.0
PK504C7600.ZCE,20250228,CZCE,602.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,0.0,40.0
PK504C7700.ZCE,20250228,CZCE,502.5,0.0,0.0,0.0,0.0,0.0,484.0,0.0,0.0,48.0
PK504C7800.ZCE,20250228,CZCE,403.0,404.0,368.0,368.0,367.5,367.5,384.5,15.0,2.8,75.0
PK504C7900.ZCE,20250228,CZCE,305.0,341.0,297.0,297.0,257.0,269.5,286.0,29.0,3.95,82.0
PK504C8000.ZCE,20250228,CZCE,210.5,244.5,202.0,205.0,165.0,176.5,192.0,50.0,4.71,338.0
PK504C8100.ZCE,20250228,CZCE,125.5,152.0,99.0,122.5,84.5,98.0,109.5,251.0,13.76,560.0
PK504C8200.ZCE,20250228,CZCE,61.5,63.0,47.5,60.5,29.0,43.5,52.5,1764.0,46.21,1264.0
PK504C8300.ZCE,20250228,CZCE,26.5,27.5,16.0,28.5,13.5,18.5,22.5,2165.0,24.81,1746.0
PK504C8400.ZCE,20250228,CZCE,11.5,12.5,8.5,12.0,5.5,7.5,10.0,2683.0,13.16,2782.0
PK504C8500.ZCE,20250228,CZCE,5.5,5.0,4.5,6.0,4.0,4.5,4.5,2127.0,5.27,2591.0
PK504C8600.ZCE,20250228,CZCE,2.5,3.0,3.0,3.0,2.0,2.5,2.5,667.0,0.86,1402.0
PK504C8700.ZCE,20250228,CZCE,1.5,2.0,2.0,2.0,1.0,1.5,1.0,706.0,0.54,1069.0
PK504C8800.ZCE,20250228,CZCE,0.5,1.0,1.5,1.5,1.5,1.5,0.5,13.0,0.01,1488.0
PK504C8900.ZCE,20250228,CZCE,0.5,1.5,1.0,1.0,1.0,1.0,0.5,120.0,0.06,406.0
PK504C9000.ZCE,20250228,CZCE,0.5,1.0,0.5,0.5,0.5,0.5,0.5,663.0,0.17,1071.0
PK504C9100.ZCE,20250228,CZCE,0.5,1.0,0.5,1.0,0.5,1.0,0.5,290.0,0.07,685.0
PK504P6900.ZCE,20250228,CZCE,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0
PK504P7000.ZCE,20250228,CZCE,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,200.0
PK504P7100.ZCE,20250228,CZCE,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,153.0
PK504P7200.ZCE,20250228,CZCE,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,311.0
PK504P7300.ZCE,20250228,CZCE,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,592.0
PK504P7400.ZCE,20250228,CZCE,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,450.0
PK504P7500.ZCE,20250228,CZCE,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,415.0
PK504P7600.ZCE,20250228,CZCE,0.5,0.5,0.5,0.5,0.5,0.5,0.5,68.0,0.02,308.0
PK504P7700.ZCE,20250228,CZCE,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,575.0
PK504P7800.ZCE,20250228,CZCE,1.5,1.5,1.5,1.5,1.0,1.0,0.5,97.0,0.05,483.0
PK504P7900.ZCE,20250228,CZCE,3.0,2.5,3.5,3.5,1.5,3.0,2.5,575.0,0.75,719.0
PK504P8000.ZCE,20250228,CZCE,8.5,8.5,10.0,13.5,6.0,9.5,8.0,1716.0,7.0,1615.0
PK504P8100.ZCE,20250228,CZCE,23.5,22.5,39.0,39.0,22.0,32.0,25.5,1183.0,16.66,538.0
PK504P8200.ZCE,20250228,CZCE,59.5,57.5,72.5,89.0,59.5,79.5,68.0,312.0,10.73,400.0
PK504P8300.ZCE,20250228,CZCE,124.5,102.5,134.5,163.5,125.0,156.0,138.5,126.0,8.91,196.0
PK504P8400.ZCE,20250228,CZCE,209.5,201.5,220.5,254.0,210.5,237.0,225.5,45.0,5.2,128.0
PK504P8500.ZCE,20250228,CZCE,303.0,302.0,310.5,349.5,310.5,332.0,320.5,19.0,3.13,72.0
PK504P8600.ZCE,20250228,CZCE,400.5,399.5,408.5,447.0,408.5,435.5,418.0,8.0,1.73,41.0
PK504P8700.ZCE,20250228,CZCE,499.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0
PK504P8800.ZCE,20250228,CZCE,598.5,0.0,0.0,0.0,0.0,0.0,616.5,0.0,0.0,0.0
PK504P8900.ZCE,20250228,CZCE,698.0,0.0,0.0,0.0,0.0,0.0,716.0,0.0,0.0,0.0
PK504P9000.ZCE,20250228,CZCE,798.0,0.0,0.0,0.0,0.0,0.0,816.0,0.0,0.0,0.0
PK504P9100.ZCE,20250228,CZCE,898.0,0.0,0.0,0.0,0.0,0.0,916.0,0.0,0.0,0.0
PK505C6900.ZCE,20250228,CZCE,1346.0,0.0,0.0,0.0,0.0,0.0,1310.0,0.0,0.0,0.0
PK505C7000.ZCE,20250228,CZCE,1246.0,0.0,0.0,0.0,0.0,0.0,1210.0,0.0,0.0,0.0
PK505C7100.ZCE,20250228,CZCE,1146.0,0.0,0.0,0.0,0.0,0.0,1110.0,0.0,0.0,0.0
PK505C7200.ZCE,20250228,CZCE,1046.0,0.0,0.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0
PK505C7300.ZCE,20250228,CZCE,946.0,0.0,0.0,0.0,0.0,0.0,910.0,0.0,0.0,0.0
PK505C7400.ZCE,20250228,CZCE,846.0,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0,35.0
PK505C7500.ZCE,20250228,CZCE,747.0,0.0,0.0,0.0,0.0,0.0,711.0,0.0,0.0,109.0
PK505C7600.ZCE,20250228,CZCE,648.5,634.5,561.5,664.5,561.5,664.5,612.5,2.0,0.61,161.0
PK505C7700.ZCE,20250228,CZCE,551.0,614.0,468.0,568.0,468.0,568.0,515.5,2.0,0.52,166.0
PK505C7800.ZCE,20250228,CZCE,456.0,453.0,423.0,439.5,423.0,439.5,421.5,19.0,4.05,94.0
PK505C7900.ZCE,20250228,CZCE,365.0,378.0,334.5,350.0,334.5,350.0,332.0,15.0,2.54,179.0
PK505C8000.ZCE,20250228,CZCE,279.5,280.5,282.0,282.0,230.0,267.0,250.0,115.0,14.9,1284.0
PK505C8100.ZCE,20250228,CZCE,203.5,200.5,188.0,203.0,156.0,183.0,178.0,189.0,17.32,2497.0
PK505C8200.ZCE,20250228,CZCE,140.5,137.0,115.5,138.0,114.0,128.0,121.0,117.0,7.44,2521.0
PK505C8300.ZCE,20250228,CZCE,92.5,93.0,86.0,94.0,65.0,82.0,79.5,222.0,9.43,2301.0
PK505C8400.ZCE,20250228,CZCE,59.5,59.0,47.5,60.5,47.5,57.5,51.5,155.0,4.27,1828.0
PK505C8500.ZCE,20250228,CZCE,37.5,38.0,26.0,39.5,26.0,37.0,34.0,522.0,9.33,2719.0
PK505C8600.ZCE,20250228,CZCE,24.5,25.0,20.5,26.0,20.5,24.5,23.0,707.0,8.5,3485.0
PK505C8700.ZCE,20250228,CZCE,16.0,17.0,14.5,18.0,14.0,17.0,16.0,220.0,1.85,1563.0
PK505C8800.ZCE,20250228,CZCE,10.5,12.0,11.5,13.0,11.5,12.0,11.5,560.0,3.42,1415.0
PK505C8900.ZCE,20250228,CZCE,7.0,9.0,8.0,9.5,8.0,9.5,8.0,185.0,0.85,596.0
PK505C9000.ZCE,20250228,CZCE,5.0,7.0,6.5,7.5,6.5,7.5,6.0,709.0,2.57,3666.0
PK505C9100.ZCE,20250228,CZCE,3.5,6.0,5.0,6.0,5.0,6.0,4.5,368.0,1.05,548.0
PK505C9200.ZCE,20250228,CZCE,2.5,4.5,5.0,5.0,5.0,5.0,3.0,180.0,0.42,556.0
PK505C9300.ZCE,20250228,CZCE,1.5,4.0,4.0,4.0,4.0,4.0,2.5,3.0,0.01,1871.0
PK505P6900.ZCE,20250228,CZCE,0.5,0.5,0.5,0.5,0.5,0.5,0.5,410.0,0.1,711.0
PK505P7000.ZCE,20250228,CZCE,0.5,0.5,0.5,0.5,0.5,0.5,0.5,126.0,0.03,397.0
PK505P7100.ZCE,20250228,CZCE,0.5,0.5,0.5,0.5,0.5,0.5,0.5,122.0,0.03,561.0
PK505P7200.ZCE,20250228,CZCE,0.5,0.5,0.5,0.5,0.5,0.5,0.5,20.0,0.01,322.0
PK505P7300.ZCE,20250228,CZCE,0.5,1.0,1.0,1.0,1.0,1.0,0.5,148.0,0.06,651.0
PK505P7400.ZCE,20250228,CZCE,1.0,0.5,1.0,1.0,1.0,1.0,1.0,243.0,0.12,332.0
PK505P7500.ZCE,20250228,CZCE,2.0,1.5,2.0,2.0,2.0,2.0,2.0,44.0,0.04,621.0
PK505P7600.ZCE,20250228,CZCE,3.5,2.5,3.0,3.5,3.0,3.0,3.5,742.0,1.14,1124.0
PK505P7700.ZCE,20250228,CZCE,6.0,5.0,6.0,7.5,5.0,7.5,6.5,329.0,0.95,4072.0
PK505P7800.ZCE,20250228,CZCE,11.0,9.0,11.5,11.5,9.5,11.5,12.5,850.0,4.68,4866.0
PK505P7900.ZCE,20250228,CZCE,19.5,18.5,23.5,23.5,19.0,21.5,22.5,341.0,3.7,2228.0
PK505P8000.ZCE,20250228,CZCE,34.0,48.5,53.0,53.0,35.5,41.0,40.5,775.0,15.24,2906.0
PK505P8100.ZCE,20250228,CZCE,58.0,61.0,61.5,74.0,61.0,74.0,68.5,842.0,27.18,1971.0
PK505P8200.ZCE,20250228,CZCE,94.5,97.0,118.5,123.0,101.0,107.5,111.0,301.0,16.03,905.0
PK505P8300.ZCE,20250228,CZCE,146.0,148.0,172.0,172.0,155.5,160.5,169.5,245.0,19.88,693.0
PK505P8400.ZCE,20250228,CZCE,213.0,214.0,237.5,239.5,234.0,234.0,241.0,53.0,6.31,262.0
PK505P8500.ZCE,20250228,CZCE,291.0,266.5,308.0,308.0,308.0,308.0,323.5,1.0,0.15,265.0
PK505P8600.ZCE,20250228,CZCE,377.5,361.0,404.5,404.5,385.0,400.5,412.0,10.0,2.01,134.0
PK505P8700.ZCE,20250228,CZCE,469.0,0.0,0.0,0.0,0.0,0.0,505.0,0.0,0.0,45.0
PK505P8800.ZCE,20250228,CZCE,563.5,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,9.0
PK505P8900.ZCE,20250228,CZCE,660.0,0.0,0.0,0.0,0.0,0.0,697.0,0.0,0.0,9.0
PK505P9000.ZCE,20250228,CZCE,757.5,0.0,0.0,0.0,0.0,0.0,794.5,0.0,0.0,7.0
PK505P9100.ZCE,20250228,CZCE,856.0,0.0,0.0,0.0,0.0,0.0,893.0,0.0,0.0,0.0
PK505P9200.ZCE,20250228,CZCE,955.0,0.0,0.0,0.0,0.0,0.0,992.0,0.0,0.0,0.0
