maturity,days,strike,forward,moneyness,option_type,iv,volume,call_iv,put_iv,call_volume,put_volume
2609,34,1360,1287.323993725674,1.056455101146676,call,25.792212910716177,12913.0,25.792212910716177,25.707200467686995,12913.0,177.0
2609,34,1340,1287.323993725674,1.0409189967180486,call,25.07876209191214,11563.0,25.07876209191214,25.184126480456282,11563.0,163.0
2609,34,1320,1287.323993725674,1.025382892289421,call,24.46771921377455,13126.0,24.46771921377455,24.467719213774554,13126.0,496.0
2609,34,1300,1287.323993725674,1.0098467878607933,call,24.050838273052396,45769.0,24.050838273052396,24.27792122889471,45769.0,1923.0
2609,34,1280,1287.323993725674,0.9943106834321658,call,23.81796023423185,9092.0,23.81796023423185,24.14427859746293,9092.0,6523.0
2609,34,1260,1287.323993725674,0.9787745790035383,put,24.556798231183876,11065.0,24.38124678387029,24.556798231183876,2549.0,11065.0
2609,34,1240,1287.323993725674,0.9632384745749106,put,24.78731250279723,8257.0,25.071478039495204,24.78731250279723,1621.0,8257.0
2609,34,1220,1287.323993725674,0.947702370146283,put,25.558409453111132,7689.0,26.083031840144848,25.558409453111132,379.0,7689.0
2609,34,1200,1287.323993725674,0.9321662657176555,put,27.111571238967947,37617.0,27.375949482850665,27.111571238967947,333.0,37617.0
2609,34,1180,1287.323993725674,0.9166301612890279,put,27.4971762267548,10007.0,,27.4971762267548,0.0,10007.0
2609,34,1160,1287.323993725674,0.9010940568604002,put,28.52936354552406,6905.0,,28.52936354552406,0.0,6905.0
2609,34,1140,1287.323993725674,0.8855579524317727,put,29.587072718381553,3806.0,,29.587072718381553,0.0,3806.0
2609,34,1120,1287.323993725674,0.8700218480031451,put,30.714059305051343,1834.0,,30.714059305051343,0.0,1834.0
2609,34,1100,1287.323993725674,0.8544857435745175,put,32.426017058529084,3973.0,,32.426017058529084,0.0,3973.0
2609,34,1080,1287.323993725674,0.8389496391458899,put,33.48345577517103,432.0,,33.48345577517103,0.0,432.0
2609,34,1060,1287.323993725674,0.8234135347172623,put,34.26361216056775,348.0,,34.26361216056775,0.0,348.0
2609,34,1540,1287.323993725674,1.1962800410043244,call,36.37452169915428,427.0,36.37452169915428,,427.0,0.0
2609,34,1520,1287.323993725674,1.1807439365756969,call,35.11294401782887,491.0,35.11294401782887,,491.0,0.0
2609,34,1500,1287.323993725674,1.1652078321470694,call,33.69183584708931,1443.0,33.69183584708931,,1443.0,0.0
2609,34,1480,1287.323993725674,1.1496717277184416,call,32.759164005513526,451.0,32.759164005513526,,451.0,0.0
2609,34,1460,1287.323993725674,1.134135623289814,call,31.40725508240084,1096.0,31.40725508240084,,1096.0,0.0
2609,34,1440,1287.323993725674,1.1185995188611866,call,30.46141246961509,9885.0,30.46141246961509,,9885.0,0.0
2609,34,1420,1287.323993725674,1.1030634144325588,call,29.163316165187357,10268.0,29.163316165187357,,10268.0,0.0
2609,34,1400,1287.323993725674,1.0875273100039313,call,27.735754188582966,25827.0,27.735754188582966,,25827.0,0.0
2609,34,1380,1287.323993725674,1.0719912055753038,call,27.014516395475656,8382.0,27.014516395475656,,8382.0,0.0
2610,65,1380,1287.0480437589638,1.0722210462086248,call,26.24834117829074,133.0,26.24834117829074,26.226992083996958,133.0,150.0
2610,65,1360,1287.0480437589638,1.056681610756326,call,25.819529769528447,131.0,25.819529769528447,25.959113765059044,131.0,130.0
2610,65,1340,1287.0480437589638,1.0411421753040269,call,25.52818436167229,1371.0,25.52818436167229,25.32471040986935,1371.0,106.0
2610,65,1320,1287.0480437589638,1.025602739851728,call,25.49526788449512,468.0,25.49526788449512,25.068328644736717,468.0,51.0
2610,65,1300,1287.0480437589638,1.0100633043994292,call,24.966820009579806,640.0,24.966820009579806,24.55179575027276,640.0,174.0
2610,65,1280,1287.0480437589638,0.9945238689471302,put,24.66407478937236,292.0,24.050308969702616,24.66407478937236,246.0,292.0
2610,65,1260,1287.0480437589638,0.9789844334948313,put,24.54510644773679,118.0,24.148319093193233,24.54510644773679,128.0,118.0
2610,65,1240,1287.0480437589638,0.9634449980425324,put,25.02080641787182,334.0,25.001152425013167,25.02080641787182,106.0,334.0
2610,65,1220,1287.0480437589638,0.9479055625902335,put,24.98578265653863,299.0,,24.98578265653863,0.0,299.0
2610,65,1200,1287.0480437589638,0.9323661271379345,put,25.59324043637717,429.0,,25.59324043637717,0.0,429.0
2610,65,1180,1287.0480437589638,0.9168266916856357,put,26.124222493851608,169.0,,26.124222493851608,0.0,169.0
2610,65,1160,1287.0480437589638,0.9012872562333367,put,27.14889460550954,258.0,,27.14889460550954,0.0,258.0
2610,65,1140,1287.0480437589638,0.8857478207810379,put,27.692267995222302,267.0,,27.692267995222302,0.0,267.0
2610,65,1120,1287.0480437589638,0.8702083853287389,put,28.195683806735683,53.0,,28.195683806735683,0.0,53.0
2610,65,1060,1287.0480437589638,0.8235900789718422,put,30.33737333186506,90.0,,30.33737333186506,0.0,90.0
2610,65,1460,1287.0480437589638,1.1343787880178204,call,29.13686790015728,376.0,29.13686790015728,,376.0,0.0
2610,65,1440,1287.0480437589638,1.1188393525655216,call,28.52194791187491,269.0,28.52194791187491,,269.0,0.0
2610,65,1420,1287.0480437589638,1.1032999171132225,call,27.469226059393016,236.0,27.469226059393016,,236.0,0.0
2610,65,1400,1287.0480437589638,1.0877604816609237,call,27.023234312374072,611.0,27.023234312374072,,611.0,0.0
