合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
pb2505C15200,,,,2205.0,2210.0,2205.0,-5.0,-5.0,0,0,0,0.0,1.0,0,20250401
pb2505C15400,,,,2005.0,2010.0,2005.0,-5.0,-5.0,0,0,0,0.0,1.0,0,20250401
pb2505C15600,,,,1805.0,1810.0,1805.0,-5.0,-5.0,0,0,0,0.0,1.0,0,20250401
pb2505C15800,,,,1605.0,1610.0,1605.0,-5.0,-5.0,0,3,0,0.0,1.0,0,20250401
pb2505C16000,1385,1412,1385,1410.0,1410.0,1405.0,0.0,-5.0,29,14,11,20.3425,0.997581,0,20250401
pb2505C16200,1188,1214,1188,1214.0,1212.0,1206.0,2.0,-6.0,20,16,0,12.035,0.990101,0,20250401
pb2505C16400,994,994,994,994.0,1016.0,1010.0,-22.0,-6.0,7,18,3,3.495,0.972581,0,20250401
pb2505C16600,803,822,799,822.0,827.0,819.0,-5.0,-8.0,29,13,-4,11.7505,0.936938,0,20250401
pb2505C16800,617,617,617,617.0,648.0,638.0,-31.0,-10.0,7,15,3,2.1805,0.874532,0,20250401
pb2505C17000,475,480,443,480.0,485.0,474.0,-5.0,-11.0,68,42,-9,15.8345,0.778492,0,20250401
pb2505C17200,324,324,298,298.0,345.0,333.0,-47.0,-12.0,15,128,-5,2.365,0.65296,0,20250401
pb2505C17400,199,199,175,190.0,230.0,219.0,-40.0,-11.0,137,127,14,13.174,0.50949,0,20250401
pb2505C17600,126,127,100,110.0,145.0,134.0,-35.0,-11.0,249,166,3,14.4005,0.36641,0,20250401
pb2505C17800,74,74,60,66.0,84.0,76.0,-18.0,-8.0,277,715,1,9.161,0.24074,0,20250401
pb2505C18000,40,41,30,33.0,45.0,39.0,-12.0,-6.0,521,1117,-13,9.347,0.144529,0,20250401
pb2505C18200,24,24,19,22.0,23.0,19.0,-1.0,-4.0,177,194,17,1.869,0.078342,0,20250401
pb2505C18400,14,15,13,15.0,10.0,8.0,5.0,-2.0,119,213,47,0.7955,0.038824,0,20250401
pb2505C18600,9,10,9,10.0,4.0,3.0,6.0,-1.0,18,158,3,0.0725,0.01714,0,20250401
pb2505C18800,7,7,7,7.0,1.0,1.0,6.0,0.0,28,166,-15,0.059,0.007023,0,20250401
pb2505C19000,5,6,5,6.0,1.0,1.0,5.0,0.0,154,242,56,0.3305,0.002555,0,20250401
pb2505C19200,4,4,4,4.0,1.0,1.0,3.0,0.0,13,146,-2,0.026,0.000847,0,20250401
pb2505C19400,4,4,4,4.0,1.0,1.0,3.0,0.0,16,167,16,0.032,0.000258,0,20250401
pb2505C19600,4,5,4,5.0,1.0,1.0,4.0,0.0,73,858,59,0.16,6.9e-05,0,20250401
pb2505P15200,2,2,1,1.0,1.0,1.0,0.0,0.0,103,86,-46,0.0715,-6e-06,0,20250401
pb2505P15400,2,2,2,2.0,1.0,1.0,1.0,0.0,126,73,-26,0.108,-3.9e-05,0,20250401
pb2505P15600,2,3,2,3.0,1.0,1.0,2.0,0.0,114,134,-20,0.129,-0.000203,0,20250401
pb2505P15800,3,3,3,3.0,1.0,1.0,2.0,0.0,9,117,0,0.0135,-0.000888,0,20250401
pb2505P16000,5,6,4,4.0,1.0,1.0,3.0,0.0,46,273,-5,0.103,-0.003255,0,20250401
pb2505P16200,7,8,6,6.0,2.0,1.0,4.0,-1.0,84,176,-10,0.2475,-0.010261,0,20250401
pb2505P16400,10,11,8,8.0,7.0,5.0,1.0,-2.0,48,135,-7,0.2215,-0.027403,0,20250401
pb2505P16600,16,19,16,17.0,17.0,15.0,0.0,-2.0,135,236,-22,1.189,-0.062752,0,20250401
pb2505P16800,30,35,24,25.0,38.0,34.0,-13.0,-4.0,209,197,1,3.2865,-0.124943,0,20250401
pb2505P17000,55,66,43,48.0,75.0,70.0,-27.0,-5.0,726,284,-155,20.9635,-0.220832,0,20250401
pb2505P17200,91,114,80,87.0,135.0,128.0,-48.0,-7.0,815,1804,-65,39.6055,-0.346277,0,20250401
pb2505P17400,184,202,167,169.0,220.0,214.0,-51.0,-6.0,236,520,25,22.1615,-0.489719,0,20250401
pb2505P17600,306,325,281,281.0,334.0,329.0,-53.0,-5.0,144,79,-70,22.812,-0.632823,0,20250401
pb2505P17800,450,482,450,482.0,474.0,470.0,8.0,-4.0,6,94,4,1.43,-0.758577,0,20250401
pb2505P18000,654,654,654,654.0,635.0,634.0,19.0,-1.0,10,34,0,3.22,-0.854922,0,20250401
pb2505P18200,839,839,839,839.0,812.0,813.0,27.0,1.0,11,9,-1,4.5365,-0.921308,0,20250401
pb2505P18400,1029,1034,1029,1034.0,999.0,1002.0,35.0,3.0,20,25,0,10.1675,-0.961083,0,20250401
pb2505P18600,1225,1225,1225,1225.0,1193.0,1197.0,32.0,4.0,16,6,-6,9.646,-0.983095,0,20250401
pb2505P18800,1421,1421,1421,1421.0,1391.0,1395.0,30.0,4.0,7,21,3,4.9475,-0.993602,0,20250401
pb2505P19000,,,,1595.0,1590.0,1595.0,5.0,5.0,5,20,-5,3.9875,-0.998532,0,20250401
pb2505P19200,,,,1795.0,1790.0,1795.0,5.0,5.0,0,2,0,0.0,-1.000001,0,20250401
pb2505P19400,,,,1995.0,1990.0,1995.0,5.0,5.0,0,1,0,0.0,-1.000001,0,20250401
