合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
pb2507C14400,,,,2175.0,2220.0,2175.0,-45.0,-45.0,0,0,0,0.0,1.0,0,20250603
pb2507C14600,,,,1975.0,2020.0,1975.0,-45.0,-45.0,0,0,0,0.0,1.0,0,20250603
pb2507C14800,,,,1775.0,1820.0,1775.0,-45.0,-45.0,0,0,0,0.0,0.998564,0,20250603
pb2507C15000,,,,1575.0,1621.0,1575.0,-46.0,-46.0,0,0,0,0.0,0.994213,0,20250603
pb2507C15200,,,,1378.0,1423.0,1378.0,-45.0,-45.0,0,0,0,0.0,0.985143,0,20250603
pb2507C15400,,,,1183.0,1228.0,1183.0,-45.0,-45.0,0,12,0,0.0,0.967325,0,20250603
pb2507C15600,,,,993.0,1039.0,993.0,-46.0,-46.0,0,41,0,0.0,0.935655,0,20250603
pb2507C15800,820,820,820,820.0,858.0,812.0,-38.0,-46.0,10,25,0,4.08,0.885625,0,20250603
pb2507C16000,650,650,611,611.0,689.0,643.0,-78.0,-46.0,60,20,0,19.0325,0.814083,0,20250603
pb2507C16200,458,458,439,450.0,536.0,492.0,-86.0,-44.0,56,30,1,12.653,0.721178,0,20250603
pb2507C16400,326,326,290,302.0,402.0,362.0,-100.0,-40.0,20,48,4,3.0055,0.611038,0,20250603
pb2507C16600,205,205,169,169.0,290.0,255.0,-121.0,-35.0,44,41,3,4.242,0.492841,0,20250603
pb2507C16800,107,115,89,90.0,201.0,171.0,-111.0,-30.0,84,204,35,4.141,0.376725,0,20250603
pb2507C17000,63,63,35,43.0,133.0,109.0,-90.0,-24.0,228,569,38,5.8025,0.272002,0,20250603
pb2507C17200,25,25,16,22.0,84.0,66.0,-62.0,-18.0,99,226,8,1.048,0.185079,0,20250603
pb2507C17400,20,20,7,11.0,51.0,38.0,-40.0,-13.0,270,1124,-6,1.609,0.118511,0,20250603
pb2507C17600,14,14,5,8.0,29.0,20.0,-21.0,-9.0,591,428,265,2.0945,0.07136,0,20250603
pb2507C17800,7,7,3,5.0,16.0,10.0,-11.0,-6.0,106,89,-25,0.2695,0.040393,0,20250603
pb2507C18000,6,6,2,4.0,8.0,5.0,-4.0,-3.0,201,180,-23,0.401,0.021491,0,20250603
pb2507C18200,5,5,3,3.0,4.0,2.0,-1.0,-2.0,266,488,-15,0.4895,0.010746,0,20250603
pb2507C18400,3,3,2,2.0,1.0,1.0,1.0,0.0,138,143,8,0.15,0.005047,0,20250603
pb2507C18600,3,3,2,2.0,1.0,1.0,1.0,0.0,163,232,-21,0.178,0.002224,0,20250603
pb2507C18800,3,3,2,2.0,1.0,1.0,1.0,0.0,150,224,-15,0.151,0.000918,0,20250603
pb2507C19000,2,2,2,2.0,1.0,1.0,1.0,0.0,72,180,13,0.0685,0.000364,0,20250603
pb2507C19200,2,2,1,1.0,1.0,1.0,0.0,0.0,66,231,4,0.043,0.000137,0,20250603
pb2507C19400,2,2,1,1.0,1.0,1.0,0.0,0.0,48,134,16,0.0315,4.8e-05,0,20250603
