合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
pb2512C14600,,,,2805.0,2800.0,2805.0,5.0,5.0,0,0,0,0.0,0.999999,0,20251103
pb2512C14800,,,,2605.0,2600.0,2605.0,5.0,5.0,0,0,0,0.0,0.999999,0,20251103
pb2512C15000,,,,2405.0,2400.0,2405.0,5.0,5.0,0,0,0,0.0,0.999999,0,20251103
pb2512C15200,,,,2205.0,2200.0,2205.0,5.0,5.0,0,0,0,0.0,0.999999,0,20251103
pb2512C15400,,,,2005.0,2000.0,2005.0,5.0,5.0,0,0,0,0.0,0.999999,0,20251103
pb2512C15600,,,,1805.0,1800.0,1805.0,5.0,5.0,0,5,0,0.0,0.998703,0,20251103
pb2512C15800,,,,1605.0,1601.0,1605.0,4.0,4.0,0,30,0,0.0,0.994564,0,20251103
pb2512C16000,1483,1483,1483,1483.0,1404.0,1407.0,79.0,3.0,16,21,-10,11.37,0.985943,0,20251103
pb2512C16200,,,,1212.0,1210.0,1212.0,2.0,2.0,1,19,-1,0.606,0.969328,0,20251103
pb2512C16400,1007,1007,1007,1007.0,1022.0,1022.0,-15.0,0.0,6,37,-3,3.0435,0.939522,0,20251103
pb2512C16600,,,,840.0,843.0,840.0,-3.0,-3.0,0,14,0,0.0,0.891914,0,20251103
pb2512C16800,624,624,618,618.0,675.0,670.0,-57.0,-5.0,16,27,4,5.115,0.82339,0,20251103
pb2512C17000,427,427,427,427.0,525.0,516.0,-98.0,-9.0,1,117,-1,0.2135,0.733742,0,20251103
pb2512C17200,290,356,290,324.0,394.0,382.0,-70.0,-12.0,80,218,16,13.319,0.626831,0,20251103
pb2512C17400,213,238,179,203.0,284.0,271.0,-81.0,-13.0,428,702,65,44.9625,0.510318,0,20251103
pb2512C17600,136,152,116,135.0,197.0,184.0,-62.0,-13.0,536,745,98,35.905,0.394093,0,20251103
pb2512C17800,97,99,78,85.0,131.0,119.0,-46.0,-12.0,454,392,-36,20.6995,0.287846,0,20251103
pb2512C18000,70,77,53,68.0,83.0,73.0,-15.0,-10.0,2765,1371,-38,86.6315,0.198347,0,20251103
pb2512C18200,47,49,38,43.0,50.0,42.0,-7.0,-8.0,331,343,-24,7.0995,0.128717,0,20251103
pb2512C18400,30,36,25,32.0,29.0,23.0,3.0,-6.0,247,303,-52,3.7245,0.078572,0,20251103
pb2512C18600,21,27,20,26.0,16.0,12.0,10.0,-4.0,312,423,-72,3.6605,0.045076,0,20251103
pb2512C18800,19,21,14,20.0,8.0,6.0,12.0,-2.0,309,600,44,2.6945,0.024285,0,20251103
pb2512C19000,14,17,11,17.0,4.0,2.0,13.0,-2.0,804,1027,151,5.812,0.012338,0,20251103
pb2512C19200,11,12,9,12.0,2.0,1.0,10.0,-1.0,106,343,12,0.4835,0.005931,0,20251103
pb2512C19400,9,12,8,12.0,1.0,1.0,11.0,0.0,349,423,33,1.5505,0.002688,0,20251103
pb2512P14600,,,,1.0,1.0,1.0,0.0,0.0,0,174,0,0.0,-3e-06,0,20251103
pb2512P14800,2,2,2,2.0,1.0,1.0,1.0,0.0,40,167,-5,0.04,-1.3e-05,0,20251103
pb2512P15000,2,3,2,3.0,1.0,1.0,2.0,0.0,71,161,1,0.071,-5.3e-05,0,20251103
pb2512P15200,,,,1.0,1.0,1.0,0.0,0.0,0,130,0,0.0,-0.000214,0,20251103
pb2512P15400,3,3,3,3.0,1.0,1.0,2.0,0.0,25,69,0,0.0375,-0.000727,0,20251103
pb2512P15600,4,5,4,4.0,1.0,1.0,3.0,0.0,109,125,60,0.237,-0.002179,0,20251103
pb2512P15800,4,6,4,4.0,2.0,1.0,2.0,-1.0,73,128,43,0.1695,-0.005943,0,20251103
pb2512P16000,6,7,6,7.0,5.0,3.0,2.0,-2.0,75,150,50,0.229,-0.014248,0,20251103
pb2512P16200,8,11,8,9.0,11.0,8.0,-2.0,-3.0,171,295,28,0.799,-0.030603,0,20251103
pb2512P16400,12,12,11,11.0,23.0,17.0,-12.0,-6.0,123,547,59,0.733,-0.060196,0,20251103
pb2512P16600,20,20,16,16.0,43.0,35.0,-27.0,-8.0,174,237,45,1.6095,-0.107636,0,20251103
pb2512P16800,34,35,22,24.0,76.0,65.0,-52.0,-11.0,109,308,-27,1.571,-0.176035,0,20251103
pb2512P17000,70,70,41,46.0,125.0,111.0,-79.0,-14.0,181,644,79,5.1305,-0.265597,0,20251103
pb2512P17200,122,125,75,91.0,194.0,177.0,-103.0,-17.0,158,322,13,7.5415,-0.372459,0,20251103
