合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
zn2601C18800,,,,3720.0,3555.0,3720.0,165.0,165.0,0,0,0,0.0,1.0,0,20251201
zn2601C19000,,,,3520.0,3355.0,3520.0,165.0,165.0,0,0,0,0.0,1.0,0,20251201
zn2601C19200,,,,3320.0,3155.0,3320.0,165.0,165.0,0,0,0,0.0,1.0,0,20251201
zn2601C19400,,,,3120.0,2955.0,3120.0,165.0,165.0,0,0,0,0.0,1.0,0,20251201
zn2601C19600,,,,2920.0,2755.0,2920.0,165.0,165.0,0,0,0,0.0,1.0,0,20251201
zn2601C19800,,,,2720.0,2555.0,2720.0,165.0,165.0,0,0,0,0.0,1.0,0,20251201
zn2601C20000,,,,2520.0,2355.0,2520.0,165.0,165.0,0,0,0,0.0,1.0,0,20251201
zn2601C20200,,,,2320.0,2155.0,2320.0,165.0,165.0,0,0,0,0.0,1.0,0,20251201
zn2601C20400,,,,2120.0,1955.0,2120.0,165.0,165.0,0,0,0,0.0,1.0,0,20251201
zn2601C20600,,,,1920.0,1755.0,1920.0,165.0,165.0,0,0,0,0.0,0.999781,0,20251201
zn2601C20800,,,,1720.0,1556.0,1720.0,164.0,164.0,0,0,0,0.0,0.996794,0,20251201
zn2601C21000,1449,1449,1449,1449.0,1359.0,1521.0,90.0,162.0,1,7,0,0.7245,0.990594,0,20251201
zn2601C21200,1256,1256,1256,1256.0,1165.0,1324.0,91.0,159.0,2,15,-1,1.29,0.978396,0,20251201
zn2601C21400,1047,1089,1047,1083.0,976.0,1131.0,107.0,155.0,28,18,1,15.042,0.956055,0,20251201
zn2601C21600,872,977,868,977.0,797.0,944.0,180.0,147.0,17,41,2,7.787,0.918492,0,20251201
zn2601C21800,664,776,664,776.0,631.0,767.0,145.0,136.0,15,254,-3,5.46,0.861889,0,20251201
zn2601C22000,526,641,520,641.0,482.0,604.0,159.0,122.0,16,684,0,4.306,0.784231,0,20251201
zn2601C22200,342,499,341,441.0,354.0,458.0,87.0,104.0,130,709,-26,26.867,0.686998,0,20251201
zn2601C22400,252,368,220,351.0,249.0,334.0,102.0,85.0,1042,956,-2,151.6705,0.575657,0,20251201
zn2601C22600,176,255,148,218.0,167.0,233.0,51.0,66.0,2034,991,209,212.2575,0.458835,0,20251201
zn2601C22800,114,176,90,162.0,107.0,155.0,55.0,48.0,3558,1606,139,244.596,0.346325,0,20251201
zn2601C23000,75,119,59,112.0,64.0,98.0,48.0,34.0,7468,2739,609,350.623,0.246696,0,20251201
zn2601C23200,50,82,39,75.0,37.0,58.0,38.0,21.0,1633,547,-19,51.875,0.165442,0,20251201
zn2601C23400,33,57,28,51.0,20.0,33.0,31.0,13.0,636,659,21,14.3925,0.104296,0,20251201
zn2601C23600,23,45,20,36.0,10.0,17.0,26.0,7.0,261,418,1,4.1055,0.061756,0,20251201
zn2601C23800,17,29,15,26.0,5.0,9.0,21.0,4.0,205,285,31,2.1135,0.034338,0,20251201
zn2601C24000,12,23,12,20.0,2.0,4.0,18.0,2.0,858,540,79,7.6845,0.017931,0,20251201
zn2601C24200,9,16,9,14.0,1.0,1.0,13.0,0.0,246,162,-7,1.544,0.008795,0,20251201
zn2601C24400,7,13,7,12.0,1.0,1.0,11.0,0.0,195,152,-29,0.8305,0.004052,0,20251201
zn2601C24600,6,11,6,9.0,1.0,1.0,8.0,0.0,214,118,-66,0.867,0.001753,0,20251201
zn2601C24800,5,8,5,8.0,1.0,1.0,7.0,0.0,238,134,-73,0.6955,0.000711,0,20251201
zn2601C25000,4,7,4,6.0,1.0,1.0,5.0,0.0,226,171,-21,0.583,0.00027,0,20251201
zn2601C25500,4,6,4,6.0,1.0,1.0,5.0,0.0,540,521,11,1.315,1.7e-05,0,20251201
zn2601P18800,1,1,1,1.0,1.0,1.0,0.0,0.0,1,112,-1,0.0005,0.0,0,20251201
zn2601P19000,,,,1.0,1.0,1.0,0.0,0.0,0,7,0,0.0,-1e-06,0,20251201
zn2601P19200,1,1,1,1.0,1.0,1.0,0.0,0.0,1,9,0,0.0005,-1e-06,0,20251201
zn2601P19400,,,,1.0,1.0,1.0,0.0,0.0,0,9,0,0.0,-1e-06,0,20251201
zn2601P19600,,,,1.0,1.0,1.0,0.0,0.0,0,260,0,0.0,-2e-06,0,20251201
zn2601P19800,2,2,2,2.0,1.0,1.0,1.0,0.0,148,208,-19,0.138,-9e-06,0,20251201
zn2601P20000,2,2,2,2.0,1.0,1.0,1.0,0.0,78,583,-13,0.078,-3.6e-05,0,20251201
