合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
br2601C9000,,,,1276.0,1415.0,1276.0,-139.0,-139.0,0,0,0,0.0,0.991989,0,20251201
br2601C9100,,,,1177.0,1316.0,1177.0,-139.0,-139.0,0,0,0,0.0,0.986047,0,20251201
br2601C9200,,,,1079.0,1217.0,1079.0,-138.0,-138.0,0,0,0,0.0,0.977222,0,20251201
br2601C9300,,,,982.0,1119.0,982.0,-137.0,-137.0,0,0,0,0.0,0.964167,0,20251201
br2601C9400,,,,887.0,1023.0,887.0,-136.0,-136.0,0,8,0,0.0,0.946433,0,20251201
br2601C9500,873,873,807,818.0,928.0,794.0,-110.0,-134.0,11,17,-5,4.473,0.922574,0,20251201
br2601C9600,777,777,721,721.0,835.0,705.0,-114.0,-130.0,14,38,6,5.189,0.89148,0,20251201
br2601C9700,,,,619.0,746.0,619.0,-127.0,-127.0,0,20,0,0.0,0.853325,0,20251201
br2601C9800,466,542,437,542.0,659.0,537.0,-117.0,-122.0,56,94,44,12.936,0.807716,0,20251201
br2601C9900,507,515,369,369.0,577.0,461.0,-208.0,-116.0,14,31,5,3.212,0.754172,0,20251201
br2601C10000,427,440,304,396.0,499.0,390.0,-103.0,-109.0,148,103,6,25.5585,0.694609,0,20251201
br2601C10200,299,299,195,264.0,362.0,268.0,-98.0,-94.0,487,456,117,55.006,0.562547,0,20251201
br2601C10400,188,198,128,181.0,249.0,174.0,-68.0,-75.0,1918,944,148,153.8415,0.425551,0,20251201
br2601C10600,129,129,82,115.0,162.0,106.0,-47.0,-56.0,2543,1714,30,129.993,0.299027,0,20251201
br2601C10800,78,83,54,73.0,100.0,61.0,-27.0,-39.0,1421,1654,81,47.6915,0.195167,0,20251201
br2601C11000,60,60,38,50.0,58.0,32.0,-8.0,-26.0,4046,2387,199,97.7015,0.117993,0,20251201
br2601C11200,36,39,27,31.0,32.0,16.0,-1.0,-16.0,2128,773,77,33.13,0.065814,0,20251201
br2601C11400,25,27,17,22.0,16.0,7.0,6.0,-9.0,997,752,-53,10.285,0.033976,0,20251201
br2601C11600,12,21,12,16.0,8.0,3.0,8.0,-5.0,434,310,-1,3.2515,0.016427,0,20251201
br2601C11800,15,15,9,9.0,3.0,1.0,6.0,-2.0,104,127,9,0.5455,0.007372,0,20251201
br2601C12000,10,11,6,8.0,1.0,1.0,7.0,0.0,614,953,43,2.4945,0.003076,0,20251201
br2601C12200,8,8,5,6.0,1.0,1.0,5.0,0.0,102,144,26,0.3265,0.001196,0,20251201
br2601C12400,6,6,4,4.0,1.0,1.0,3.0,0.0,109,71,4,0.2255,0.000434,0,20251201
br2601C12600,5,5,3,3.0,1.0,1.0,2.0,0.0,56,133,9,0.103,0.000148,0,20251201
br2601C12800,5,5,3,3.0,1.0,1.0,2.0,0.0,41,162,-1,0.072,4.7e-05,0,20251201
br2601C13000,5,5,3,3.0,1.0,1.0,2.0,0.0,67,264,-7,0.123,1.4e-05,0,20251201
br2601C13200,4,4,2,2.0,1.0,1.0,1.0,0.0,107,102,5,0.1095,4e-06,0,20251201
br2601C13400,2,2,2,2.0,1.0,1.0,1.0,0.0,14,92,-9,0.014,1e-06,0,20251201
br2601C13600,3,3,2,2.0,1.0,1.0,1.0,0.0,25,549,18,0.0275,0.0,0,20251201
br2601P9000,4,4,4,4.0,1.0,1.0,3.0,0.0,18,255,-2,0.036,-0.008443,0,20251201
br2601P9100,3,4,3,4.0,1.0,2.0,3.0,1.0,81,128,1,0.1325,-0.014174,0,20251201
br2601P9200,5,5,5,5.0,3.0,5.0,2.0,2.0,18,114,-3,0.045,-0.022814,0,20251201
br2601P9300,4,7,4,7.0,5.0,8.0,2.0,3.0,32,172,17,0.0815,-0.0357,0,20251201
br2601P9400,6,10,6,9.0,9.0,13.0,0.0,4.0,208,116,27,0.9845,-0.05329,0,20251201
br2601P9500,9,16,8,13.0,14.0,20.0,-1.0,6.0,388,297,-6,2.552,-0.077024,0,20251201
br2601P9600,13,24,13,20.0,21.0,30.0,-1.0,9.0,323,299,5,3.1835,-0.10801,0,20251201
br2601P9700,20,36,18,29.0,31.0,44.0,-2.0,13.0,513,282,138,7.081,-0.146075,0,20251201
br2601P9800,26,55,26,43.0,45.0,62.0,-2.0,17.0,1136,951,365,25.136,-0.191613,0,20251201
br2601P9900,42,79,40,59.0,62.0,86.0,-3.0,24.0,868,579,86,25.8255,-0.245096,0,20251201
br2601P10000,61,116,56,84.0,85.0,115.0,-1.0,30.0,5346,1421,76,232.2785,-0.304615,0,20251201
br2601P10200,123,213,118,161.0,147.0,193.0,14.0,46.0,1365,1026,76,109.8005,-0.436634,0,20251201
br2601P10400,235,343,214,268.0,234.0,299.0,34.0,65.0,441,762,10,54.897,-0.573633,0,20251201
br2601P10600,359,493,348,380.0,347.0,431.0,33.0,84.0,63,566,-6,13.283,-0.700217,0,20251201
br2601P10800,652,667,556,558.0,485.0,585.0,73.0,100.0,11,129,5,3.3135,-0.804182,0,20251201
br2601P11000,699,849,698,725.0,643.0,757.0,82.0,114.0,31,102,9,11.972,-0.881513,0,20251201
br2601P11200,915,915,915,915.0,816.0,940.0,99.0,124.0,3,63,3,1.3725,-0.933906,0,20251201
