合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
br2505C12000,,,,1550.0,1560.0,1550.0,-10.0,-10.0,0,0,0,0.0,0.994422,0,20250401
br2505C12200,,,,1352.0,1363.0,1352.0,-11.0,-11.0,0,23,0,0.0,0.985166,0,20250401
br2505C12400,,,,1158.0,1168.0,1158.0,-10.0,-10.0,0,52,0,0.0,0.96663,0,20250401
br2505C12600,917,917,917,917.0,979.0,969.0,-62.0,-10.0,9,63,-4,4.2305,0.933716,0,20250401
br2505C12800,833,833,768,768.0,799.0,788.0,-31.0,-11.0,20,68,15,8.0775,0.881741,0,20250401
br2505C13000,658,663,658,663.0,632.0,621.0,31.0,-11.0,10,57,3,3.3,0.807503,0,20250401
br2505C13200,418,502,412,437.0,483.0,472.0,-46.0,-11.0,86,109,48,18.8205,0.711078,0,20250401
br2505C13400,299,364,283,353.0,355.0,345.0,-2.0,-10.0,202,118,13,32.514,0.598761,0,20250401
br2505C13600,207,250,189,240.0,251.0,241.0,-11.0,-10.0,975,463,199,108.023,0.479498,0,20250401
br2505C13800,150,163,123,155.0,169.0,161.0,-14.0,-8.0,2339,979,169,166.552,0.363671,0,20250401
br2505C14000,90,108,80,103.0,108.0,102.0,-5.0,-6.0,5849,1405,270,275.206,0.260473,0,20250401
br2505C14200,57,70,52,63.0,66.0,61.0,-3.0,-5.0,1252,570,-23,37.488,0.175875,0,20250401
br2505C14400,38,44,34,43.0,38.0,35.0,5.0,-3.0,867,379,54,16.733,0.111872,0,20250401
br2505C14600,24,31,23,29.0,21.0,19.0,8.0,-2.0,985,761,-20,12.782,0.06704,0,20250401
br2505C14800,17,21,16,19.0,11.0,9.0,8.0,-2.0,480,739,-28,4.075,0.037866,0,20250401
br2505C15000,13,16,12,14.0,5.0,4.0,9.0,-1.0,986,1302,-19,6.4955,0.020171,0,20250401
br2505C15200,9,10,9,10.0,2.0,2.0,8.0,0.0,527,513,-8,2.3495,0.010135,0,20250401
br2505C15400,6,15,5,15.0,1.0,1.0,14.0,0.0,426,292,-5,1.34,0.004802,0,20250401
br2505C15600,4,5,3,5.0,1.0,1.0,4.0,0.0,273,497,0,0.536,0.002142,0,20250401
br2505C15800,2,3,2,2.0,1.0,1.0,1.0,0.0,221,1119,-24,0.277,0.000898,0,20250401
br2505P12000,9,9,6,7.0,1.0,1.0,6.0,0.0,1104,1461,35,3.8305,-0.006122,0,20250401
