合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
br2509C9200,,,,2275.0,2380.0,2275.0,-105.0,-105.0,0,0,0,0.0,0.998326,0,20250801
br2509C9300,,,,2175.0,2280.0,2175.0,-105.0,-105.0,0,0,0,0.0,0.996844,0,20250801
br2509C9400,,,,2075.0,2180.0,2075.0,-105.0,-105.0,0,0,0,0.0,0.994836,0,20250801
br2509C9500,,,,1976.0,2081.0,1976.0,-105.0,-105.0,0,0,0,0.0,0.992134,0,20250801
br2509C9600,,,,1877.0,1982.0,1877.0,-105.0,-105.0,0,0,0,0.0,0.988546,0,20250801
br2509C9700,,,,1779.0,1883.0,1779.0,-104.0,-104.0,0,0,0,0.0,0.983854,0,20250801
br2509C9800,,,,1681.0,1785.0,1681.0,-104.0,-104.0,0,5,0,0.0,0.977822,0,20250801
br2509C9900,,,,1585.0,1688.0,1585.0,-103.0,-103.0,0,10,0,0.0,0.9702,0,20250801
br2509C10000,,,,1489.0,1592.0,1489.0,-103.0,-103.0,0,14,0,0.0,0.960403,0,20250801
br2509C10200,,,,1301.0,1402.0,1301.0,-101.0,-101.0,0,15,0,0.0,0.933871,0,20250801
br2509C10400,1145,1145,1145,1145.0,1219.0,1121.0,-74.0,-98.0,5,20,0,2.8625,0.896729,0,20250801
br2509C10600,936,938,883,883.0,1044.0,949.0,-161.0,-95.0,51,49,14,23.577,0.848003,0,20250801
br2509C10800,698,724,698,702.0,880.0,790.0,-178.0,-90.0,7,63,-4,2.504,0.786194,0,20250801
br2509C11000,583,583,528,528.0,729.0,645.0,-201.0,-84.0,11,98,2,3.221,0.714016,0,20250801
br2509C11200,475,475,380,411.0,593.0,516.0,-182.0,-77.0,90,80,6,19.283,0.633493,0,20250801
br2509C11400,367,370,278,301.0,473.0,405.0,-172.0,-68.0,206,212,36,32.6005,0.54804,0,20250801
br2509C11600,273,287,208,224.0,369.0,309.0,-145.0,-60.0,869,380,42,111.0925,0.461764,0,20250801
br2509C11800,203,222,154,171.0,283.0,232.0,-112.0,-51.0,859,631,239,81.786,0.378943,0,20250801
br2509C12000,157,173,115,128.0,211.0,169.0,-83.0,-42.0,1908,1327,236,136.432,0.302035,0,20250801
br2509C12200,123,139,92,103.0,156.0,121.0,-53.0,-35.0,725,567,109,41.5175,0.234772,0,20250801
br2509C12400,104,108,72,80.0,111.0,85.0,-31.0,-26.0,799,896,21,37.569,0.17704,0,20250801
br2509C12600,86,90,57,65.0,78.0,58.0,-13.0,-20.0,1045,577,91,39.911,0.130109,0,20250801
br2509C12800,69,78,47,51.0,54.0,38.0,-3.0,-16.0,732,564,-29,23.062,0.093164,0,20250801
br2509C13000,59,65,40,45.0,36.0,25.0,9.0,-11.0,2467,2267,65,65.1935,0.064438,0,20250801
