合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
br2504C12000,,,,2125.0,1925.0,2125.0,200.0,200.0,0,1,0,0.0,0.999623,0,20250303
br2504C12200,,,,1925.0,1727.0,1925.0,198.0,198.0,0,1,0,0.0,0.996962,0,20250303
br2504C12400,,,,1726.0,1530.0,1726.0,196.0,196.0,0,10,0,0.0,0.991713,0,20250303
br2504C12600,,,,1529.0,1337.0,1529.0,192.0,192.0,0,8,0,0.0,0.981784,0,20250303
br2504C12800,1422,1422,1204,1204.0,1149.0,1335.0,55.0,186.0,4,11,0,2.6915,0.964325,0,20250303
br2504C13000,1214,1217,1015,1015.0,969.0,1146.0,46.0,177.0,7,6,-2,4.0505,0.936023,0,20250303
br2504C13200,1034,1034,834,834.0,800.0,965.0,34.0,165.0,21,42,1,10.523,0.893752,0,20250303
br2504C13400,857,857,656,656.0,644.0,794.0,12.0,150.0,6,56,-1,2.223,0.835453,0,20250303
br2504C13600,668,682,512,518.0,506.0,637.0,12.0,131.0,50,61,-3,16.0355,0.760968,0,20250303
br2504C13800,589,589,380,389.0,386.0,497.0,3.0,111.0,98,174,-17,23.9315,0.672463,0,20250303
br2504C14000,312,450,270,282.0,286.0,377.0,-4.0,91.0,1550,506,-187,274.944,0.574158,0,20250303
br2504C14200,288,314,189,199.0,205.0,277.0,-6.0,72.0,1869,987,96,235.114,0.472649,0,20250303
br2504C14400,203,250,129,136.0,142.0,197.0,-6.0,55.0,1624,938,241,147.0785,0.37434,0,20250303
br2504C14600,152,173,89,94.0,96.0,135.0,-2.0,39.0,1520,563,118,89.4445,0.284573,0,20250303
br2504C14800,93,122,63,68.0,62.0,89.0,6.0,27.0,8442,1841,33,369.269,0.207318,0,20250303
br2504C15000,69,87,45,48.0,39.0,57.0,9.0,18.0,6115,2137,-41,192.4065,0.145415,0,20250303
br2504C15200,45,64,31,32.0,23.0,35.0,9.0,12.0,1392,1459,264,30.278,0.097599,0,20250303
br2504C15400,33,39,23,24.0,14.0,20.0,10.0,6.0,946,524,124,13.9385,0.062408,0,20250303
br2504C15600,24,30,17,17.0,7.0,12.0,10.0,5.0,530,378,-6,5.5095,0.038809,0,20250303
br2504C15800,18,21,12,13.0,4.0,6.0,9.0,2.0,570,421,-61,4.202,0.02297,0,20250303
br2504C16000,13,13,9,9.0,2.0,3.0,7.0,1.0,925,662,71,5.048,0.01301,0,20250303
br2504C16200,10,10,5,8.0,1.0,1.0,7.0,0.0,239,374,-26,0.9655,0.00718,0,20250303
br2504C16400,5,7,5,6.0,1.0,1.0,5.0,0.0,184,294,-44,0.4835,0.003712,0,20250303
br2504C16600,4,5,4,4.0,1.0,1.0,3.0,0.0,129,232,-3,0.2525,0.001916,0,20250303
br2504C16800,3,5,3,3.0,1.0,1.0,2.0,0.0,146,827,8,0.2905,0.000919,0,20250303
br2504P12000,2,3,2,3.0,1.0,1.0,2.0,0.0,306,472,79,0.4125,-0.001453,0,20250303
br2504P12200,3,3,3,3.0,2.0,1.0,1.0,-1.0,342,230,21,0.508,-0.003731,0,20250303
br2504P12400,4,5,3,5.0,6.0,2.0,-1.0,-4.0,411,584,9,0.8785,-0.008659,0,20250303
br2504P12600,6,9,6,8.0,13.0,5.0,-5.0,-8.0,603,498,39,2.341,-0.018315,0,20250303
br2504P12800,11,16,10,16.0,25.0,11.0,-9.0,-14.0,742,939,114,4.831,-0.035545,0,20250303
