合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
br2508C9300,,,,1920.0,1970.0,1920.0,-50.0,-50.0,0,0,0,0.0,0.996273,0,20250701
br2508C9400,,,,1821.0,1871.0,1821.0,-50.0,-50.0,0,0,0,0.0,0.993789,0,20250701
br2508C9500,,,,1722.0,1771.0,1722.0,-49.0,-49.0,0,0,0,0.0,0.990344,0,20250701
br2508C9600,,,,1623.0,1673.0,1623.0,-50.0,-50.0,0,0,0,0.0,0.985642,0,20250701
br2508C9700,,,,1525.0,1575.0,1525.0,-50.0,-50.0,0,0,0,0.0,0.97934,0,20250701
br2508C9800,,,,1428.0,1478.0,1428.0,-50.0,-50.0,0,17,0,0.0,0.97106,0,20250701
br2508C9900,,,,1332.0,1381.0,1332.0,-49.0,-49.0,0,1,0,0.0,0.960403,0,20250701
br2508C10000,,,,1237.0,1287.0,1237.0,-50.0,-50.0,0,25,0,0.0,0.94697,0,20250701
br2508C10200,,,,1054.0,1102.0,1054.0,-48.0,-48.0,0,20,0,0.0,0.910339,0,20250701
br2508C10400,,,,880.0,926.0,880.0,-46.0,-46.0,0,29,0,0.0,0.85897,0,20250701
br2508C10600,706,706,706,706.0,762.0,718.0,-56.0,-44.0,1,55,0,0.353,0.792279,0,20250701
br2508C10800,590,590,440,489.0,613.0,572.0,-124.0,-41.0,22,78,11,5.219,0.71172,0,20250701
br2508C11000,430,430,311,415.0,481.0,444.0,-66.0,-37.0,74,111,0,13.4785,0.62066,0,20250701
br2508C11200,350,369,223,311.0,368.0,335.0,-57.0,-33.0,622,365,-10,92.5565,0.523851,0,20250701
br2508C11400,260,280,156,230.0,274.0,246.0,-44.0,-28.0,1555,570,61,169.303,0.427519,0,20250701
br2508C11600,205,208,113,165.0,198.0,175.0,-33.0,-23.0,1586,729,82,123.3205,0.336731,0,20250701
br2508C11800,153,155,80,117.0,140.0,121.0,-23.0,-19.0,1366,574,262,75.802,0.255718,0,20250701
br2508C12000,98,119,60,86.0,95.0,81.0,-9.0,-14.0,7742,2041,421,336.192,0.187792,0,20250701
br2508C12200,78,86,41,61.0,63.0,52.0,-2.0,-11.0,876,654,87,24.7705,0.132496,0,20250701
br2508C12400,59,64,29,47.0,40.0,33.0,7.0,-7.0,1014,953,75,22.392,0.090636,0,20250701
br2508C12600,47,49,23,35.0,25.0,20.0,10.0,-5.0,673,419,4,11.5055,0.059691,0,20250701
br2508C12800,38,38,17,28.0,15.0,12.0,13.0,-3.0,213,641,-2,2.889,0.038004,0,20250701
br2508C13000,28,30,14,23.0,9.0,7.0,14.0,-2.0,2400,1956,298,25.5945,0.023425,0,20250701
br2508C13200,20,21,9,14.0,5.0,3.0,9.0,-2.0,355,1007,98,2.7695,0.013957,0,20250701
