合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
br2510C9800,,,,2067.0,2057.0,2067.0,10.0,10.0,0,0,0,0.0,0.991507,0,20250901
br2510C9900,,,,1968.0,1958.0,1968.0,10.0,10.0,0,0,0,0.0,0.987933,0,20250901
br2510C10000,,,,1870.0,1860.0,1870.0,10.0,10.0,0,0,0,0.0,0.983346,0,20250901
br2510C10200,,,,1675.0,1665.0,1675.0,10.0,10.0,0,6,0,0.0,0.970353,0,20250901
br2510C10400,,,,1485.0,1474.0,1485.0,11.0,11.0,0,24,0,0.0,0.949895,0,20250901
br2510C10600,,,,1300.0,1290.0,1300.0,10.0,10.0,0,13,0,0.0,0.920938,0,20250901
br2510C10800,1083,1138,1022,1022.0,1112.0,1122.0,-90.0,10.0,5,10,1,2.7065,0.882029,0,20250901
br2510C11000,,,,955.0,945.0,955.0,10.0,10.0,0,29,0,0.0,0.831506,0,20250901
br2510C11200,830,830,736,736.0,789.0,798.0,-53.0,9.0,3,48,-1,1.182,0.771111,0,20250901
br2510C11400,681,690,528,592.0,648.0,657.0,-56.0,9.0,9,49,3,2.668,0.700547,0,20250901
br2510C11600,559,559,396,437.0,522.0,530.0,-85.0,8.0,106,111,13,23.603,0.623658,0,20250901
br2510C11800,380,459,295,351.0,413.0,421.0,-62.0,8.0,621,423,94,108.109,0.542555,0,20250901
br2510C12000,338,365,223,275.0,320.0,326.0,-45.0,6.0,4306,1100,118,595.6825,0.461048,0,20250901
br2510C12200,212,290,169,211.0,243.0,249.0,-32.0,6.0,2205,1009,119,233.2535,0.382725,0,20250901
br2510C12400,160,231,127,160.0,180.0,186.0,-20.0,6.0,2240,885,111,186.092,0.309754,0,20250901
br2510C12600,137,184,99,117.0,132.0,135.0,-15.0,3.0,3598,1046,-49,233.1415,0.244642,0,20250901
