合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
ni2601C99000,,,,18480.0,18160.0,18480.0,320.0,320.0,0,0,0,0.0,1.0,0,20251201
ni2601C100000,,,,17480.0,17160.0,17480.0,320.0,320.0,0,0,0,0.0,1.0,0,20251201
ni2601C102000,,,,15480.0,15160.0,15480.0,320.0,320.0,0,15,0,0.0,0.999989,0,20251201
ni2601C104000,13152,14632,12964,14088.0,13172.0,13482.0,916.0,310.0,72,27,10,99.167,0.99647,0,20251201
ni2601C106000,11178,12646,10920,12030.0,11204.0,11500.0,826.0,296.0,73,27,1,85.2848,0.987078,0,20251201
ni2601C108000,9058,10678,9058,10208.0,9286.0,9550.0,922.0,264.0,77,34,11,76.2648,0.965573,0,20251201
ni2601C110000,7186,8732,7180,8120.0,7452.0,7666.0,668.0,214.0,90,52,-1,72.8138,0.923292,0,20251201
ni2601C112000,5464,6828,5342,6102.0,5758.0,5906.0,344.0,148.0,107,76,-38,65.9268,0.851136,0,20251201
ni2601C114000,3700,5028,3560,4360.0,4254.0,4332.0,106.0,78.0,280,206,-23,117.0938,0.746382,0,20251201
ni2601C116000,2460,3460,2172,2860.0,2992.0,2998.0,-132.0,6.0,2484,660,-10,627.915,0.615239,0,20251201
ni2601C118000,1424,2152,1232,1612.0,1988.0,1950.0,-376.0,-38.0,7444,2824,-97,1121.9988,0.471394,0,20251201
ni2601C120000,810,1320,732,948.0,1250.0,1182.0,-302.0,-68.0,16522,6469,433,1549.7304,0.333484,0,20251201
ni2601C122000,344,754,342,510.0,738.0,668.0,-228.0,-70.0,5882,4584,883,311.2038,0.21689,0,20251201
ni2601C124000,260,486,210,322.0,408.0,348.0,-86.0,-60.0,2637,2794,315,85.662,0.129041,0,20251201
ni2601C126000,156,346,132,240.0,210.0,168.0,30.0,-42.0,3541,2753,96,81.687,0.0706,0,20251201
ni2601C128000,120,244,100,184.0,102.0,74.0,82.0,-28.0,1239,1524,30,21.4818,0.035016,0,20251201
ni2601C130000,104,198,86,156.0,46.0,30.0,110.0,-16.0,3376,3431,289,47.2748,0.016108,0,20251201
ni2601C132000,66,140,46,106.0,20.0,12.0,86.0,-8.0,1195,785,7,9.4768,0.006789,0,20251201
ni2601C134000,50,146,42,96.0,8.0,4.0,88.0,-4.0,591,592,82,5.395,0.002596,0,20251201
ni2601C136000,42,96,38,82.0,2.0,2.0,80.0,0.0,255,288,-21,1.7174,0.000913,0,20251201
ni2601C138000,40,84,34,76.0,2.0,2.0,74.0,0.0,179,432,33,1.0678,0.000303,0,20251201
ni2601C140000,34,72,32,64.0,2.0,2.0,62.0,0.0,361,520,-31,1.9416,9.2e-05,0,20251201
ni2601C142000,30,64,28,58.0,2.0,2.0,56.0,0.0,381,511,-4,1.8464,2.5e-05,0,20251201
ni2601C144000,36,68,30,54.0,2.0,2.0,52.0,0.0,2814,3949,-56,13.1832,6e-06,0,20251201
ni2601P99000,26,42,26,26.0,2.0,2.0,24.0,0.0,386,994,-40,1.2844,-0.00011,0,20251201
ni2601P100000,36,48,26,28.0,2.0,2.0,26.0,0.0,846,1157,179,3.153,-0.000253,0,20251201
ni2601P102000,36,56,26,26.0,4.0,2.0,22.0,-2.0,478,460,-46,1.8384,-0.001147,0,20251201
ni2601P104000,42,72,34,34.0,18.0,6.0,16.0,-12.0,191,959,17,1.003,-0.004265,0,20251201
ni2601P106000,66,102,46,48.0,52.0,24.0,-4.0,-28.0,199,599,28,1.4794,-0.013184,0,20251201
ni2601P108000,112,170,78,82.0,132.0,76.0,-50.0,-56.0,466,612,-123,6.5002,-0.034316,0,20251201
ni2601P110000,210,286,108,150.0,298.0,192.0,-148.0,-106.0,5052,3161,138,109.431,-0.076315,0,20251201
ni2601P112000,298,426,212,230.0,602.0,430.0,-372.0,-172.0,804,963,-27,27.0268,-0.148263,0,20251201
ni2601P114000,632,772,392,456.0,1098.0,854.0,-642.0,-244.0,2982,2231,9,175.6282,-0.25288,0,20251201
ni2601P116000,1330,1394,794,890.0,1834.0,1520.0,-944.0,-314.0,3196,2373,160,359.6764,-0.383954,0,20251201
ni2601P118000,2364,2444,1484,1720.0,2826.0,2470.0,-1106.0,-356.0,2667,2106,-6,527.8166,-0.527783,0,20251201
ni2601P120000,3578,3888,2662,3030.0,4088.0,3700.0,-1058.0,-388.0,223,1590,47,70.671,-0.665736,0,20251201
ni2601P122000,5438,5438,4156,4450.0,5574.0,5184.0,-1124.0,-390.0,83,306,9,38.383,-0.782427,0,20251201
ni2601P124000,7428,7428,5894,6250.0,7242.0,6864.0,-992.0,-378.0,50,94,-18,33.2186,-0.870432,0,20251201
