合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
ni2503C99000,,,,24220.0,25070.0,24220.0,-850.0,-850.0,0,0,0,0.0,0.999999,0,20250205
ni2503C100000,,,,23220.0,24070.0,23220.0,-850.0,-850.0,0,0,0,0.0,0.999999,0,20250205
ni2503C102000,,,,21220.0,22070.0,21220.0,-850.0,-850.0,0,0,0,0.0,0.999999,0,20250205
ni2503C104000,,,,19220.0,20070.0,19220.0,-850.0,-850.0,0,0,0,0.0,0.998798,0,20250205
ni2503C106000,,,,17226.0,18078.0,17226.0,-852.0,-852.0,0,0,0,0.0,0.995175,0,20250205
ni2503C108000,,,,15246.0,16100.0,15246.0,-854.0,-854.0,0,3,0,0.0,0.98764,0,20250205
ni2503C110000,13456,13456,12848,12848.0,14148.0,13290.0,-1300.0,-858.0,11,19,3,14.3954,0.973251,0,20250205
ni2503C112000,11882,11882,10880,10880.0,12238.0,11376.0,-1358.0,-862.0,18,25,5,20.612,0.948185,0,20250205
ni2503C114000,9516,9516,8958,8958.0,10396.0,9534.0,-1438.0,-862.0,8,27,4,7.316,0.908412,0,20250205
ni2503C116000,7652,7652,7038,7038.0,8650.0,7796.0,-1612.0,-854.0,7,35,4,5.0196,0.850821,0,20250205
ni2503C118000,5634,6030,5298,5298.0,7032.0,6202.0,-1734.0,-830.0,20,50,9,11.1284,0.774503,0,20250205
ni2503C120000,4500,4500,3782,4150.0,5570.0,4784.0,-1420.0,-786.0,60,84,20,24.8482,0.681637,0,20250205
ni2503C122000,2730,3836,2578,2862.0,4290.0,3570.0,-1428.0,-720.0,171,182,73,48.3128,0.577505,0,20250205
ni2503C124000,1900,2190,1708,1906.0,3208.0,2572.0,-1302.0,-636.0,512,543,115,98.794,0.469484,0,20250205
ni2503C126000,1266,1488,1140,1262.0,2332.0,1786.0,-1070.0,-546.0,624,546,27,80.183,0.365385,0,20250205
ni2503C128000,1000,1016,760,854.0,1638.0,1192.0,-784.0,-446.0,780,1073,268,67.138,0.271783,0,20250205
ni2503C130000,798,798,528,594.0,1112.0,764.0,-518.0,-348.0,2926,2861,432,179.4054,0.192932,0,20250205
ni2503C132000,400,510,372,406.0,732.0,470.0,-326.0,-262.0,289,640,31,12.561,0.130487,0,20250205
ni2503C134000,300,490,264,304.0,466.0,276.0,-162.0,-190.0,322,730,12,10.2596,0.084229,0,20250205
ni2503C136000,282,302,194,216.0,284.0,158.0,-68.0,-126.0,172,288,5,4.0202,0.052231,0,20250205
