合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
ni2504C99000,,,,26890.0,27800.0,26890.0,-910.0,-910.0,0,0,0,0.0,1.0,0,20250303
ni2504C100000,,,,25890.0,26800.0,25890.0,-910.0,-910.0,0,0,0,0.0,1.0,0,20250303
ni2504C102000,,,,23890.0,24800.0,23890.0,-910.0,-910.0,0,0,0,0.0,1.0,0,20250303
ni2504C104000,,,,21890.0,22800.0,21890.0,-910.0,-910.0,0,0,0,0.0,1.0,0,20250303
ni2504C106000,,,,19890.0,20802.0,19890.0,-912.0,-912.0,0,0,0,0.0,0.998846,0,20250303
ni2504C108000,,,,17896.0,18816.0,17896.0,-920.0,-920.0,0,0,0,0.0,0.995239,0,20250303
ni2504C110000,14746,14746,14746,14746.0,16844.0,15916.0,-2098.0,-928.0,2,42,-2,2.9492,0.988024,0,20250303
ni2504C112000,12770,14816,12770,14622.0,14898.0,13958.0,-276.0,-940.0,8,32,4,11.2332,0.974547,0,20250303
ni2504C114000,11404,12964,10750,12640.0,12996.0,12040.0,-356.0,-956.0,14,31,3,16.4036,0.951407,0,20250303
ni2504C116000,8904,10882,8828,10684.0,11160.0,10188.0,-476.0,-972.0,15,32,1,14.7832,0.914997,0,20250303
ni2504C118000,8004,8974,7016,8752.0,9414.0,8432.0,-662.0,-982.0,14,32,0,11.2082,0.862437,0,20250303
ni2504C120000,5956,7338,5300,6944.0,7786.0,6806.0,-842.0,-980.0,49,55,5,30.3414,0.792614,0,20250303
ni2504C122000,4562,5560,3836,5542.0,6296.0,5344.0,-754.0,-952.0,51,53,-13,23.4148,0.706934,0,20250303
ni2504C124000,3162,4236,2630,4104.0,4984.0,4070.0,-880.0,-914.0,152,223,4,48.4082,0.60942,0,20250303
ni2504C126000,2338,2916,1780,2916.0,3846.0,3000.0,-930.0,-846.0,884,663,18,200.5962,0.506043,0,20250303
ni2504C128000,1342,2044,1170,2024.0,2884.0,2138.0,-860.0,-746.0,1048,958,-75,165.9024,0.403715,0,20250303
ni2504C130000,1076,1436,766,1356.0,2118.0,1476.0,-762.0,-642.0,5703,1949,384,607.6828,0.309279,0,20250303
ni2504C132000,650,970,504,890.0,1506.0,980.0,-616.0,-526.0,710,805,67,52.8002,0.22717,0,20250303
ni2504C134000,460,668,338,634.0,1044.0,626.0,-410.0,-418.0,853,1252,104,41.2448,0.159656,0,20250303
ni2504C136000,370,468,236,430.0,704.0,384.0,-274.0,-320.0,690,725,25,21.9106,0.107199,0,20250303
ni2504C138000,224,342,170,262.0,460.0,230.0,-198.0,-230.0,395,440,11,9.982,0.069541,0,20250303
ni2504C140000,152,272,132,234.0,292.0,132.0,-58.0,-160.0,2193,1935,443,44.2578,0.043051,0,20250303
ni2504C142000,122,194,88,164.0,180.0,72.0,-16.0,-108.0,323,507,50,4.3592,0.025337,0,20250303
ni2504C144000,98,148,62,102.0,108.0,38.0,-6.0,-70.0,633,932,-113,5.9368,0.014609,0,20250303
ni2504C146000,74,118,50,80.0,64.0,18.0,16.0,-46.0,477,406,123,3.8936,0.007961,0,20250303
ni2504C148000,70,96,38,58.0,36.0,8.0,22.0,-28.0,387,421,4,2.3568,0.004202,0,20250303
ni2504C150000,60,86,26,68.0,20.0,4.0,48.0,-16.0,6554,5197,57,33.8456,0.002139,0,20250303
ni2504P99000,8,12,8,8.0,2.0,2.0,6.0,0.0,128,510,12,0.1204,-3.1e-05,0,20250303
ni2504P100000,8,12,8,8.0,2.0,2.0,6.0,0.0,187,408,61,0.1948,-6.4e-05,0,20250303
ni2504P102000,8,14,8,8.0,2.0,2.0,6.0,0.0,247,312,24,0.2564,-0.000231,0,20250303
ni2504P104000,8,16,8,10.0,2.0,2.0,8.0,0.0,258,274,43,0.3246,-0.000731,0,20250303
ni2504P106000,10,24,10,12.0,10.0,4.0,2.0,-6.0,302,199,18,0.4484,-0.002061,0,20250303
ni2504P108000,16,32,14,16.0,24.0,12.0,-8.0,-12.0,402,245,8,0.8684,-0.005309,0,20250303
ni2504P110000,24,46,18,22.0,52.0,32.0,-30.0,-20.0,514,248,-56,1.6936,-0.012215,0,20250303
ni2504P112000,34,72,26,34.0,108.0,74.0,-74.0,-34.0,481,305,-35,2.4962,-0.025432,0,20250303
ni2504P114000,56,118,48,56.0,204.0,158.0,-148.0,-46.0,449,250,-10,3.5482,-0.048359,0,20250303
ni2504P116000,116,198,90,104.0,368.0,304.0,-264.0,-64.0,622,350,-20,8.7908,-0.084596,0,20250303
ni2504P118000,234,370,172,190.0,622.0,548.0,-432.0,-74.0,387,406,-72,9.9446,-0.137021,0,20250303
ni2504P120000,520,684,346,366.0,990.0,922.0,-624.0,-68.0,1500,1021,-14,76.6598,-0.206745,0,20250303
ni2504P122000,880,1216,658,718.0,1500.0,1458.0,-782.0,-42.0,725,694,49,64.197,-0.292356,0,20250303
ni2504P124000,1632,2054,1186,1224.0,2186.0,2182.0,-962.0,-4.0,1983,986,253,314.7908,-0.389832,0,20250303
ni2504P126000,2346,3142,1976,2032.0,3046.0,3110.0,-1014.0,64.0,417,471,53,98.0786,-0.493198,0,20250303
