合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
ni2508C99000,,,,21390.0,21970.0,21390.0,-580.0,-580.0,0,0,0,0.0,0.999999,0,20250701
ni2508C100000,,,,20390.0,20970.0,20390.0,-580.0,-580.0,0,0,0,0.0,0.999999,0,20250701
ni2508C102000,,,,18390.0,18970.0,18390.0,-580.0,-580.0,0,0,0,0.0,0.999999,0,20250701
ni2508C104000,,,,16390.0,16972.0,16390.0,-582.0,-582.0,0,4,0,0.0,0.998616,0,20250701
ni2508C106000,,,,14398.0,14984.0,14398.0,-586.0,-586.0,0,10,0,0.0,0.993596,0,20250701
ni2508C108000,,,,12424.0,13016.0,12424.0,-592.0,-592.0,0,4,0,0.0,0.982278,0,20250701
ni2508C110000,,,,10486.0,11086.0,10486.0,-600.0,-600.0,0,4,0,0.0,0.959828,0,20250701
ni2508C112000,,,,8618.0,9226.0,8618.0,-608.0,-608.0,0,36,0,0.0,0.919593,0,20250701
ni2508C114000,,,,6858.0,7468.0,6858.0,-610.0,-610.0,0,27,0,0.0,0.856375,0,20250701
ni2508C116000,5178,5178,4630,4630.0,5858.0,5256.0,-1228.0,-602.0,5,44,-2,2.4064,0.768602,0,20250701
ni2508C118000,3416,3500,3046,3154.0,4434.0,3866.0,-1280.0,-568.0,55,154,-8,17.7708,0.658077,0,20250701
ni2508C120000,2216,2318,1848,2288.0,3226.0,2714.0,-938.0,-512.0,520,849,12,108.2442,0.534656,0,20250701
ni2508C122000,1566,1566,1058,1352.0,2254.0,1810.0,-902.0,-444.0,1256,1862,8,155.299,0.40979,0,20250701
ni2508C124000,802,838,628,798.0,1506.0,1142.0,-708.0,-364.0,976,1282,51,71.9098,0.294954,0,20250701
ni2508C126000,502,550,392,508.0,962.0,684.0,-454.0,-278.0,1212,1662,106,57.6522,0.199406,0,20250701
ni2508C128000,388,388,262,334.0,586.0,388.0,-252.0,-198.0,500,1371,12,15.172,0.126376,0,20250701
ni2508C130000,300,300,210,264.0,340.0,208.0,-76.0,-132.0,3527,3477,106,88.9986,0.075019,0,20250701
ni2508C132000,198,204,144,184.0,188.0,104.0,-4.0,-84.0,181,397,-39,3.0658,0.04172,0,20250701
ni2508C134000,146,150,112,138.0,100.0,50.0,38.0,-50.0,149,170,-16,1.947,0.021752,0,20250701
ni2508C136000,106,118,88,104.0,50.0,22.0,54.0,-28.0,133,128,-21,1.3726,0.010643,0,20250701
ni2508C138000,92,96,72,92.0,24.0,8.0,68.0,-16.0,92,147,-26,0.7452,0.004891,0,20250701
ni2508C140000,70,148,30,74.0,10.0,2.0,64.0,-8.0,234,250,38,1.6322,0.002112,0,20250701
ni2508C142000,64,68,48,64.0,4.0,2.0,60.0,-2.0,248,426,3,1.316,0.000857,0,20250701
ni2508C144000,52,58,40,50.0,2.0,2.0,48.0,0.0,298,152,-26,1.3388,0.000326,0,20250701
ni2508C146000,48,50,36,44.0,2.0,2.0,42.0,0.0,182,232,32,0.7358,0.000116,0,20250701
ni2508C148000,44,48,32,42.0,2.0,2.0,40.0,0.0,644,608,89,2.532,4e-05,0,20250701
ni2508P99000,26,28,26,26.0,2.0,2.0,24.0,0.0,35,126,1,0.0852,-8e-05,0,20250701
ni2508P100000,30,34,28,28.0,2.0,2.0,26.0,0.0,231,808,17,0.6856,-0.000166,0,20250701
ni2508P102000,40,40,38,38.0,2.0,2.0,36.0,0.0,67,199,-5,0.229,-0.000689,0,20250701
ni2508P104000,54,56,48,48.0,6.0,4.0,42.0,-2.0,130,208,20,0.6768,-0.002361,0,20250701
ni2508P106000,76,76,70,72.0,20.0,14.0,52.0,-6.0,95,186,-40,0.6834,-0.006922,0,20250701
ni2508P108000,106,112,96,96.0,52.0,40.0,44.0,-12.0,72,242,-8,0.7638,-0.017856,0,20250701
ni2508P110000,116,170,116,136.0,124.0,104.0,12.0,-20.0,483,514,37,7.3764,-0.04,0,20250701
ni2508P112000,228,238,196,196.0,262.0,234.0,-66.0,-28.0,146,209,14,3.2382,-0.079994,0,20250701
ni2508P114000,332,372,302,312.0,504.0,474.0,-192.0,-30.0,276,618,51,9.257,-0.143032,0,20250701
ni2508P116000,588,634,494,506.0,892.0,868.0,-386.0,-24.0,751,468,14,42.8016,-0.230683,0,20250701
ni2508P118000,1160,1160,858,884.0,1466.0,1478.0,-582.0,12.0,1346,827,14,132.8934,-0.34113,0,20250701
ni2508P120000,1680,1866,1496,1540.0,2256.0,2324.0,-716.0,68.0,690,721,37,119.9786,-0.46452,0,20250701
ni2508P122000,2944,3058,2708,2708.0,3284.0,3418.0,-576.0,134.0,109,400,-57,32.3014,-0.589399,0,20250701
ni2508P124000,4500,4626,4078,4078.0,4534.0,4750.0,-456.0,216.0,73,283,-14,33.204,-0.704294,0,20250701
ni2508P126000,,,,6290.0,5988.0,6290.0,302.0,302.0,0,82,0,0.0,-0.799936,0,20250701
ni2508P128000,8138,8138,8138,8138.0,7610.0,7992.0,528.0,382.0,1,38,-1,0.8138,-0.873106,0,20250701
ni2508P130000,,,,9812.0,9362.0,9812.0,450.0,450.0,0,12,0,0.0,-0.924647,0,20250701
ni2508P132000,,,,11708.0,11210.0,11708.0,498.0,498.0,0,13,0,0.0,-0.958177,0,20250701
ni2508P134000,,,,13652.0,13122.0,13652.0,530.0,530.0,0,7,0,0.0,-0.978424,0,20250701
ni2508P136000,,,,15626.0,15072.0,15626.0,554.0,554.0,0,4,0,0.0,-0.989861,0,20250701
ni2508P138000,,,,17614.0,17046.0,17614.0,568.0,568.0,0,0,0,0.0,-0.995992,0,20250701
ni2508P140000,,,,19610.0,19034.0,19610.0,576.0,576.0,0,7,0,0.0,-0.999183,0,20250701
ni2508P142000,,,,21610.0,21030.0,21610.0,580.0,580.0,0,0,0,0.0,-1.0,0,20250701
ni2508P144000,,,,23610.0,23030.0,23610.0,580.0,580.0,0,0,0,0.0,-1.0,0,20250701
ni2508P146000,,,,25610.0,25030.0,25610.0,580.0,580.0,0,0,0,0.0,-1.0,0,20250701
ni2508P148000,,,,27610.0,27030.0,27610.0,580.0,580.0,0,0,0,0.0,-1.0,0,20250701
ni2509C99000,,,,21462.0,22032.0,21462.0,-570.0,-570.0,0,0,0,0.0,0.997018,0,20250701
ni2509C100000,,,,20468.0,21038.0,20468.0,-570.0,-570.0,0,0,0,0.0,0.994461,0,20250701
ni2509C102000,,,,18490.0,19060.0,18490.0,-570.0,-570.0,0,0,0,0.0,0.986693,0,20250701
ni2509C104000,,,,16536.0,17106.0,16536.0,-570.0,-570.0,0,0,0,0.0,0.974036,0,20250701
ni2509C106000,,,,14618.0,15188.0,14618.0,-570.0,-570.0,0,2,0,0.0,0.954552,0,20250701
ni2509C108000,,,,12754.0,13320.0,12754.0,-566.0,-566.0,0,2,0,0.0,0.926377,0,20250701
