合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
ni2511C99000,,,,24120.0,22580.0,24120.0,1540.0,1540.0,0,0,0,0.0,1.0,0,20251009
ni2511C100000,,,,23120.0,21580.0,23120.0,1540.0,1540.0,0,0,0,0.0,1.0,0,20251009
ni2511C102000,,,,21120.0,19586.0,21120.0,1534.0,1534.0,0,0,0,0.0,1.0,0,20251009
ni2511C104000,,,,19120.0,17602.0,19120.0,1518.0,1518.0,0,0,0,0.0,0.999198,0,20251009
ni2511C106000,,,,17124.0,15640.0,17124.0,1484.0,1484.0,0,6,0,0.0,0.996051,0,20251009
ni2511C108000,14774,15800,14774,15800.0,13712.0,15140.0,2088.0,1428.0,5,20,2,7.6238,0.989377,0,20251009
ni2511C110000,12100,12664,12100,12664.0,11836.0,13180.0,828.0,1344.0,3,40,-1,3.7428,0.975814,0,20251009
ni2511C112000,10200,11834,10200,11834.0,10042.0,11260.0,1792.0,1218.0,13,20,-4,14.4954,0.951531,0,20251009
ni2511C114000,8800,10694,8800,10694.0,8352.0,9410.0,2342.0,1058.0,11,34,-1,10.9046,0.912167,0,20251009
ni2511C116000,6100,8738,6100,8738.0,6796.0,7664.0,1942.0,868.0,29,59,-13,21.5518,0.854219,0,20251009
ni2511C118000,4506,6664,4506,6664.0,5398.0,6062.0,1266.0,664.0,68,124,-53,35.8248,0.776474,0,20251009
ni2511C120000,2910,5156,2544,4910.0,4190.0,4640.0,720.0,450.0,304,249,-81,116.3284,0.681084,0,20251009
ni2511C122000,1602,3730,1602,3660.0,3164.0,3428.0,496.0,264.0,3539,1458,-130,845.0838,0.573677,0,20251009
ni2511C124000,1374,2630,1012,2362.0,2316.0,2438.0,46.0,122.0,5271,3023,62,973.2714,0.462299,0,20251009
ni2511C126000,916,1888,738,1610.0,1660.0,1668.0,-50.0,8.0,4704,2120,159,661.9606,0.355531,0,20251009
ni2511C128000,650,1386,534,1126.0,1150.0,1094.0,-24.0,-56.0,2957,2240,365,279.549,0.260535,0,20251009
ni2511C130000,740,1114,390,806.0,774.0,688.0,32.0,-86.0,15496,6441,882,1220.7704,0.181757,0,20251009
ni2511C132000,550,836,244,618.0,508.0,414.0,110.0,-94.0,1417,1138,97,88.27,0.120622,0,20251009
ni2511C134000,432,660,248,466.0,320.0,238.0,146.0,-82.0,1690,1423,381,76.411,0.07607,0,20251009
ni2511C136000,800,800,84,460.0,198.0,130.0,262.0,-68.0,746,663,72,26.974,0.04551,0,20251009
ni2511C138000,342,434,46,292.0,118.0,68.0,174.0,-50.0,677,464,27,21.2412,0.025993,0,20251009
ni2511C140000,120,358,120,226.0,68.0,34.0,158.0,-34.0,1065,822,97,27.4482,0.014272,0,20251009
ni2511C142000,230,306,50,230.0,38.0,16.0,192.0,-22.0,6085,3292,-386,126.1278,0.007429,0,20251009
ni2511C144000,48,252,48,238.0,20.0,6.0,218.0,-14.0,1157,533,201,20.6066,0.003646,0,20251009
ni2511P99000,24,24,10,12.0,2.0,2.0,10.0,0.0,89,107,-31,0.1202,-7.1e-05,0,20251009
ni2511P100000,18,28,12,14.0,4.0,2.0,10.0,-2.0,418,878,-296,0.7648,-0.000141,0,20251009
ni2511P102000,70,70,6,20.0,12.0,2.0,8.0,-10.0,145,593,-43,0.3964,-0.000499,0,20251009
ni2511P104000,38,38,8,18.0,32.0,2.0,-14.0,-30.0,182,296,-46,0.3928,-0.001605,0,20251009
ni2511P106000,38,52,18,20.0,68.0,10.0,-48.0,-58.0,152,259,-11,0.4106,-0.004427,0,20251009
ni2511P108000,70,70,20,28.0,140.0,26.0,-112.0,-114.0,271,235,-75,1.0096,-0.010831,0,20251009
ni2511P110000,150,150,26,36.0,266.0,66.0,-230.0,-200.0,352,310,-65,1.7432,-0.024165,0,20251009
ni2511P112000,116,128,44,50.0,470.0,146.0,-420.0,-324.0,431,274,-172,3.0172,-0.048263,0,20251009
ni2511P114000,100,208,66,78.0,778.0,294.0,-700.0,-484.0,835,445,-390,8.9028,-0.087479,0,20251009
ni2511P116000,500,500,122,134.0,1222.0,548.0,-1088.0,-674.0,885,572,-113,15.6232,-0.145315,0,20251009
ni2511P118000,638,690,238,246.0,1822.0,944.0,-1576.0,-878.0,1606,1380,-79,53.8944,-0.222979,0,20251009
ni2511P120000,1200,1400,488,504.0,2610.0,1522.0,-2106.0,-1088.0,2449,1953,-83,157.7686,-0.318317,0,20251009
ni2511P122000,2012,2158,982,1004.0,3584.0,2308.0,-2580.0,-1276.0,1145,1159,145,150.2964,-0.425697,0,20251009
ni2511P124000,2854,3038,1854,1854.0,4734.0,3318.0,-2880.0,-1416.0,591,908,139,125.9846,-0.537074,0,20251009
ni2511P126000,4586,4586,3136,3206.0,6076.0,4546.0,-2870.0,-1530.0,48,166,15,17.1868,-0.643864,0,20251009
ni2511P128000,6244,6244,4884,4960.0,7564.0,5970.0,-2604.0,-1594.0,14,128,-2,7.3952,-0.738906,0,20251009
ni2511P130000,6814,6814,6548,6562.0,9186.0,7564.0,-2624.0,-1622.0,5,79,-2,3.3236,-0.817754,0,20251009
ni2511P132000,8778,8778,8308,8308.0,10918.0,9290.0,-2610.0,-1628.0,6,35,0,5.2752,-0.878984,0,20251009
ni2511P134000,10504,10514,10504,10514.0,12730.0,11112.0,-2216.0,-1618.0,6,16,-2,6.426,-0.923657,0,20251009
ni2511P136000,12440,12440,12440,12440.0,14608.0,13004.0,-2168.0,-1604.0,2,15,2,2.488,-0.954363,0,20251009
ni2511P138000,,,,14942.0,16528.0,14942.0,-1586.0,-1586.0,0,0,0,0.0,-0.974054,0,20251009
ni2511P140000,,,,16908.0,18478.0,16908.0,-1570.0,-1570.0,0,0,0,0.0,-0.985972,0,20251009
ni2511P142000,,,,18890.0,20448.0,18890.0,-1558.0,-1558.0,0,0,0,0.0,-0.993042,0,20251009
ni2511P144000,,,,20882.0,22432.0,20882.0,-1550.0,-1550.0,0,0,0,0.0,-0.997081,0,20251009
ni2512C99000,,,,24312.0,22730.0,24312.0,1582.0,1582.0,0,0,0,0.0,0.996943,0,20251009
ni2512C100000,22000,22000,22000,22000.0,21740.0,23318.0,260.0,1578.0,6,1,-4,13.3318,0.994763,1,20251009
ni2512C102000,,,,21338.0,19774.0,21338.0,1564.0,1564.0,0,0,0,0.0,0.988563,0,20251009
ni2512C104000,,,,19376.0,17834.0,19376.0,1542.0,1542.0,0,0,0,0.0,0.979116,0,20251009
ni2512C106000,,,,17446.0,15932.0,17446.0,1514.0,1514.0,0,0,0,0.0,0.964228,0,20251009
ni2512C108000,,,,15554.0,14084.0,15554.0,1470.0,1470.0,0,0,0,0.0,0.943408,0,20251009
ni2512C110000,,,,13722.0,12306.0,13722.0,1416.0,1416.0,0,4,0,0.0,0.914272,0,20251009
ni2512C112000,12610,12610,12610,12610.0,10618.0,11960.0,1992.0,1342.0,1,3,0,1.261,0.876871,0,20251009
ni2512C114000,10100,10100,10100,10100.0,9040.0,10296.0,1060.0,1256.0,1,5,0,1.01,0.829477,0,20251009
ni2512C116000,7770,9000,7770,9000.0,7580.0,8736.0,1420.0,1156.0,2,4,-2,1.677,0.773895,0,20251009
ni2512C118000,,,,7316.0,6270.0,7316.0,1046.0,1046.0,0,6,0,0.0,0.709501,0,20251009
ni2512C120000,5486,5486,5486,5486.0,5096.0,6028.0,390.0,932.0,1,47,-1,0.5486,0.639448,0,20251009
ni2512C122000,4510,4512,4510,4512.0,4080.0,4886.0,432.0,806.0,3,50,-3,1.3532,0.565602,0,20251009
ni2512C124000,1888,3750,1888,3750.0,3214.0,3904.0,536.0,690.0,110,150,63,30.6218,0.490559,0,20251009
ni2512C126000,1800,2856,1800,2700.0,2484.0,3062.0,216.0,578.0,33,154,3,7.576,0.416968,0,20251009
ni2512C128000,1500,16476,1500,2102.0,1888.0,2358.0,214.0,470.0,325,507,146,69.758,0.347119,0,20251009
ni2512C130000,1376,2288,1326,1742.0,1416.0,1794.0,326.0,378.0,276,330,129,47.1368,0.283506,0,20251009
ni2512C132000,1172,1530,1168,1500.0,1040.0,1338.0,460.0,298.0,99,289,9,14.0784,0.226691,0,20251009
ni2512C134000,1000,1264,1000,1250.0,750.0,978.0,500.0,228.0,32,157,-1,3.6326,0.17732,0,20251009
ni2512C136000,872,1102,872,1022.0,530.0,702.0,492.0,172.0,62,113,2,6.268,0.135842,0,20251009
ni2512C138000,600,1040,600,1010.0,372.0,500.0,638.0,128.0,81,209,-2,7.3308,0.10248,0,20251009
ni2512C140000,660,810,600,810.0,256.0,348.0,554.0,92.0,51,88,15,3.7168,0.075745,0,20251009
ni2512C142000,680,780,500,770.0,174.0,238.0,596.0,64.0,385,630,154,26.321,0.054844,0,20251009
ni2512C144000,540,650,540,650.0,114.0,160.0,536.0,46.0,19,43,-1,1.0954,0.038901,0,20251009
ni2512P99000,,,,14.0,26.0,14.0,-12.0,-12.0,0,31,0,0.0,-0.004564,0,20251009
ni2512P100000,40,40,14,16.0,38.0,22.0,-22.0,-16.0,55,111,-10,0.1416,-0.006454,0,20251009
ni2512P102000,52,52,52,52.0,74.0,46.0,-22.0,-28.0,2,48,2,0.0104,-0.012137,0,20251009
ni2512P104000,68,68,68,68.0,134.0,84.0,-66.0,-50.0,7,62,7,0.0476,-0.021142,0,20251009
ni2512P106000,,,,154.0,232.0,154.0,-78.0,-78.0,0,36,0,0.0,-0.035636,0,20251009
ni2512P108000,130,130,98,98.0,384.0,262.0,-286.0,-122.0,56,75,-18,0.707,-0.056131,0,20251009
ni2512P110000,164,194,140,192.0,604.0,428.0,-412.0,-176.0,100,68,-40,1.6136,-0.084985,0,20251009
ni2512P112000,270,270,254,254.0,914.0,664.0,-660.0,-250.0,4,28,-3,0.1032,-0.122161,0,20251009
ni2512P114000,654,654,436,436.0,1332.0,1000.0,-896.0,-332.0,2,119,0,0.109,-0.169365,0,20251009
ni2512P116000,724,724,566,622.0,1870.0,1436.0,-1248.0,-434.0,15,228,-2,1.0406,-0.224809,0,20251009
ni2512P118000,1162,1168,970,972.0,2556.0,2014.0,-1584.0,-542.0,54,304,8,6.9414,-0.289092,0,20251009
ni2512P120000,1800,1822,1350,1520.0,3380.0,2722.0,-1860.0,-658.0,134,340,-28,22.6048,-0.359076,0,20251009
ni2512P122000,2782,2782,1910,1910.0,4358.0,3578.0,-2448.0,-780.0,13,50,8,3.0324,-0.432886,0,20251009
ni2512P124000,,,,4594.0,5490.0,4594.0,-896.0,-896.0,0,13,0,0.0,-0.507921,0,20251009
ni2512P126000,4450,4460,4314,4314.0,6756.0,5748.0,-2442.0,-1008.0,6,19,2,2.6428,-0.58154,0,20251009
ni2512P128000,,,,7040.0,8156.0,7040.0,-1116.0,-1116.0,0,8,0,0.0,-0.651448,0,20251009
ni2512P130000,,,,8474.0,9682.0,8474.0,-1208.0,-1208.0,0,3,0,0.0,-0.715143,0,20251009
ni2512P132000,,,,10016.0,11304.0,10016.0,-1288.0,-1288.0,0,0,0,0.0,-0.772073,0,20251009
ni2512P134000,,,,11654.0,13010.0,11654.0,-1356.0,-1356.0,0,0,0,0.0,-0.821593,0,20251009
ni2512P136000,,,,13376.0,14788.0,13376.0,-1412.0,-1412.0,0,0,0,0.0,-0.863249,0,20251009
ni2512P138000,,,,15170.0,16628.0,15170.0,-1458.0,-1458.0,0,0,0,0.0,-0.896814,0,20251009
ni2512P140000,,,,17018.0,18512.0,17018.0,-1494.0,-1494.0,0,0,0,0.0,-0.923785,0,20251009
ni2512P142000,,,,18908.0,20428.0,18908.0,-1520.0,-1520.0,0,0,0,0.0,-0.944955,0,20251009
ni2512P144000,,,,20830.0,22370.0,20830.0,-1540.0,-1540.0,0,0,0,0.0,-0.961201,0,20251009
ni2601C99000,,,,24658.0,23032.0,24658.0,1626.0,1626.0,0,0,0,0.0,0.972099,0,20251009
ni2601C100000,,,,23702.0,22074.0,23702.0,1628.0,1628.0,0,0,0,0.0,0.965679,0,20251009
ni2601C102000,,,,21806.0,20178.0,21806.0,1628.0,1628.0,0,0,0,0.0,0.950741,0,20251009
ni2601C104000,,,,19952.0,18326.0,19952.0,1626.0,1626.0,0,0,0,0.0,0.931807,0,20251009
ni2601C106000,,,,18148.0,16534.0,18148.0,1614.0,1614.0,0,0,0,0.0,0.908406,0,20251009
ni2601C108000,,,,16410.0,14808.0,16410.0,1602.0,1602.0,0,0,0,0.0,0.879789,0,20251009
ni2601C110000,,,,14740.0,13158.0,14740.0,1582.0,1582.0,0,0,0,0.0,0.846276,0,20251009
ni2601C112000,,,,13152.0,11598.0,13152.0,1554.0,1554.0,0,1,0,0.0,0.807996,0,20251009
ni2601C114000,,,,11652.0,10136.0,11652.0,1516.0,1516.0,0,1,0,0.0,0.765288,0,20251009
ni2601C116000,,,,10248.0,8780.0,10248.0,1468.0,1468.0,0,2,0,0.0,0.718704,0,20251009
ni2601C118000,,,,8948.0,7536.0,8948.0,1412.0,1412.0,0,4,0,0.0,0.668982,0,20251009
ni2601C120000,,,,7752.0,6410.0,7752.0,1342.0,1342.0,0,9,0,0.0,0.617,0,20251009
ni2601C122000,,,,6666.0,5406.0,6666.0,1260.0,1260.0,0,14,0,0.0,0.563717,0,20251009
ni2601C124000,3406,3406,3406,3406.0,4516.0,5686.0,-1110.0,1170.0,1,28,-1,0.3406,0.510114,0,20251009
ni2601C126000,3780,4300,3780,3920.0,3738.0,4812.0,182.0,1074.0,64,98,62,26.3568,0.457135,0,20251009
ni2601C128000,2000,2706,2000,2706.0,3064.0,4038.0,-358.0,974.0,2,81,-1,0.4706,0.405643,0,20251009
ni2601C130000,2644,2670,2644,2662.0,2488.0,3362.0,174.0,874.0,5,92,-2,1.3294,0.356378,0,20251009
ni2601C132000,1820,2290,1820,2290.0,2000.0,2784.0,290.0,784.0,5,135,-2,1.0922,0.310368,0,20251009
ni2601C134000,1602,1924,1602,1924.0,1596.0,2290.0,328.0,694.0,5,149,-1,0.8758,0.267828,0,20251009
ni2601C136000,1370,1688,1370,1688.0,1264.0,1868.0,424.0,604.0,6,135,-4,0.9402,0.228998,0,20251009
ni2601C138000,1300,1474,1226,1466.0,992.0,1512.0,474.0,520.0,96,239,68,12.7894,0.193978,0,20251009
ni2601C140000,1210,1698,1154,1322.0,772.0,1212.0,550.0,440.0,47,219,-8,6.0378,0.162745,0,20251009
ni2601C142000,868,1370,868,1210.0,594.0,964.0,616.0,370.0,46,214,4,5.642,0.135184,0,20251009
ni2601C144000,1036,1260,826,1200.0,454.0,760.0,746.0,306.0,158,843,25,17.1878,0.111117,0,20251009
ni2601P99000,110,110,110,110.0,152.0,166.0,-42.0,14.0,1,22,1,0.011,-0.028133,0,20251009
ni2601P100000,124,124,112,112.0,192.0,210.0,-80.0,18.0,2,39,1,0.0236,-0.034297,0,20251009
ni2601P102000,130,130,130,130.0,298.0,316.0,-168.0,18.0,1,56,0,0.013,-0.048788,0,20251009
ni2601P104000,162,162,162,162.0,444.0,460.0,-282.0,16.0,2,68,1,0.0324,-0.067332,0,20251009
ni2601P106000,,,,654.0,650.0,654.0,4.0,4.0,0,54,0,0.0,-0.090396,0,20251009
ni2601P108000,,,,912.0,920.0,912.0,-8.0,-8.0,0,77,0,0.0,-0.118716,0,20251009
ni2601P110000,404,404,404,404.0,1268.0,1240.0,-864.0,-28.0,1,71,1,0.0404,-0.151976,0,20251009
ni2601P112000,554,560,542,542.0,1704.0,1648.0,-1162.0,-56.0,3,99,3,0.1656,-0.190045,0,20251009
ni2601P114000,748,748,748,748.0,2236.0,2144.0,-1488.0,-92.0,2,70,2,0.1496,-0.232583,0,20251009
ni2601P116000,1050,1050,1050,1050.0,2876.0,2736.0,-1826.0,-140.0,2,53,2,0.21,-0.279032,0,20251009
ni2601P118000,1522,1522,1438,1464.0,3628.0,3430.0,-2164.0,-198.0,5,35,4,0.7392,-0.328653,0,20251009
ni2601P120000,2058,2058,2058,2058.0,4496.0,4230.0,-2438.0,-266.0,2,20,2,0.4116,-0.380567,0,20251009
ni2601P122000,,,,5138.0,5486.0,5138.0,-348.0,-348.0,0,16,0,0.0,-0.433814,0,20251009
ni2601P124000,,,,6154.0,6590.0,6154.0,-436.0,-436.0,0,7,0,0.0,-0.487411,0,20251009
ni2601P126000,,,,7276.0,7806.0,7276.0,-530.0,-530.0,0,1,0,0.0,-0.540411,0,20251009
ni2601P128000,,,,8498.0,9128.0,8498.0,-630.0,-630.0,0,2,0,0.0,-0.591955,0,20251009
ni2601P130000,,,,9816.0,10546.0,9816.0,-730.0,-730.0,0,15,0,0.0,-0.6413,0,20251009
ni2601P132000,,,,11234.0,12054.0,11234.0,-820.0,-820.0,0,1,0,0.0,-0.687409,0,20251009
ni2601P134000,,,,12734.0,13646.0,12734.0,-912.0,-912.0,0,1,0,0.0,-0.730074,0,20251009
ni2601P136000,,,,14308.0,15308.0,14308.0,-1000.0,-1000.0,0,1,0,0.0,-0.769056,0,20251009
ni2601P138000,,,,15948.0,17034.0,15948.0,-1086.0,-1086.0,0,1,0,0.0,-0.804256,0,20251009
ni2601P140000,,,,17646.0,18810.0,17646.0,-1164.0,-1164.0,0,1,0,0.0,-0.835697,0,20251009
ni2601P142000,,,,19396.0,20630.0,19396.0,-1234.0,-1234.0,0,1,0,0.0,-0.863494,0,20251009
ni2601P144000,,,,21188.0,22488.0,21188.0,-1300.0,-1300.0,0,2,0,0.0,-0.887827,0,20251009
ni2511C99000,,,,24490.0,24120.0,24490.0,370.0,370.0,0,0,0,0.0,1.0,0,20251010
ni2511C100000,,,,23490.0,23120.0,23490.0,370.0,370.0,0,0,0,0.0,1.0,0,20251010
ni2511C102000,,,,21490.0,21120.0,21490.0,370.0,370.0,0,0,0,0.0,1.0,0,20251010
ni2511C104000,,,,19490.0,19120.0,19490.0,370.0,370.0,0,0,0,0.0,1.0,0,20251010
ni2511C106000,,,,17490.0,17124.0,17490.0,366.0,366.0,0,6,0,0.0,0.998894,0,20251010
ni2511C108000,,,,15496.0,15140.0,15496.0,356.0,356.0,0,20,0,0.0,0.995077,0,20251010
ni2511C110000,12962,12962,12962,12962.0,13180.0,13516.0,-218.0,336.0,1,40,0,1.2962,0.986414,0,20251010
ni2511C112000,11002,11002,10588,10588.0,11260.0,11564.0,-672.0,304.0,4,20,0,4.318,0.969095,0,20251010
ni2511C114000,9204,9204,8912,8912.0,9410.0,9668.0,-498.0,258.0,10,28,-6,9.2964,0.936873,0,20251010
ni2511C116000,8460,8460,6302,6302.0,7664.0,7860.0,-1362.0,196.0,7,60,1,5.046,0.885282,0,20251010
ni2511C118000,6860,7148,4578,4578.0,6062.0,6184.0,-1484.0,122.0,63,114,-10,34.7648,0.811053,0,20251010
ni2511C120000,5142,5438,2860,2914.0,4640.0,4692.0,-1726.0,52.0,458,282,33,189.3134,0.713908,0,20251010
ni2511C122000,3400,3928,1730,1760.0,3428.0,3416.0,-1668.0,-12.0,1911,1248,-210,456.3458,0.600215,0,20251010
