合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
ni2505C100000,,,,28670.0,30520.0,28670.0,-1850.0,-1850.0,0,1,0,0.0,1.0,0,20250401
ni2505C102000,,,,26670.0,28520.0,26670.0,-1850.0,-1850.0,0,0,0,0.0,1.0,0,20250401
ni2505C104000,,,,24670.0,26520.0,24670.0,-1850.0,-1850.0,0,0,0,0.0,1.0,0,20250401
ni2505C106000,,,,22670.0,24520.0,22670.0,-1850.0,-1850.0,0,0,0,0.0,0.999782,0,20250401
ni2505C108000,,,,20672.0,22522.0,20672.0,-1850.0,-1850.0,0,0,0,0.0,0.997438,0,20250401
ni2505C110000,,,,18684.0,20530.0,18684.0,-1846.0,-1846.0,0,6,0,0.0,0.992934,0,20250401
ni2505C112000,,,,16708.0,18550.0,16708.0,-1842.0,-1842.0,0,15,0,0.0,0.98464,0,20250401
ni2505C114000,,,,14760.0,16592.0,14760.0,-1832.0,-1832.0,0,18,0,0.0,0.970193,0,20250401
ni2505C116000,12182,12182,11598,12022.0,14664.0,12854.0,-2642.0,-1810.0,18,26,-2,21.6664,0.946756,0,20250401
ni2505C118000,10272,11912,9718,11884.0,12790.0,11014.0,-906.0,-1776.0,30,25,-4,31.5324,0.911729,0,20250401
ni2505C120000,8406,9998,7890,9970.0,10988.0,9264.0,-1018.0,-1724.0,31,39,-4,26.7826,0.863169,0,20250401
ni2505C122000,6512,8750,6216,8634.0,9278.0,7632.0,-644.0,-1646.0,44,48,0,32.5082,0.800435,0,20250401
ni2505C124000,5138,6738,4606,6738.0,7694.0,6142.0,-956.0,-1552.0,104,68,-30,56.9782,0.72449,0,20250401
ni2505C126000,4180,5428,3396,5428.0,6256.0,4832.0,-828.0,-1424.0,195,218,-21,82.6448,0.637338,0,20250401
ni2505C128000,3160,4092,2432,3988.0,4968.0,3702.0,-980.0,-1266.0,721,372,7,209.4052,0.544331,0,20250401
ni2505C130000,2100,2970,1720,2752.0,3872.0,2754.0,-1120.0,-1118.0,3717,1032,17,796.3198,0.450217,0,20250401
ni2505C132000,1450,2120,1234,1948.0,2938.0,1998.0,-990.0,-940.0,2097,956,86,342.9506,0.360245,0,20250401
ni2505C134000,1232,1500,898,1440.0,2180.0,1408.0,-740.0,-772.0,1161,973,-66,131.913,0.278674,0,20250401
ni2505C136000,802,1108,650,1022.0,1576.0,958.0,-554.0,-618.0,2654,1296,-263,215.1728,0.207652,0,20250401
ni2505C138000,752,828,496,760.0,1114.0,638.0,-354.0,-476.0,1349,1447,-17,84.7556,0.150248,0,20250401
ni2505C140000,502,636,384,586.0,764.0,408.0,-178.0,-356.0,11097,4664,-828,542.8122,0.104348,0,20250401
ni2505C142000,370,476,298,456.0,514.0,256.0,-58.0,-258.0,481,577,-44,17.0898,0.070517,0,20250401
ni2505C144000,306,380,236,356.0,332.0,154.0,24.0,-178.0,263,969,20,7.8948,0.045707,0,20250401
ni2505C146000,252,308,148,286.0,214.0,92.0,72.0,-122.0,454,1974,1,10.7982,0.028918,0,20250401
ni2505C148000,224,258,162,240.0,132.0,52.0,108.0,-80.0,309,1006,7,6.3248,0.017475,0,20250401
ni2505C150000,194,234,136,210.0,80.0,28.0,130.0,-52.0,2389,4642,46,41.837,0.010414,0,20250401
ni2505C152000,158,188,112,170.0,48.0,14.0,122.0,-34.0,312,865,41,4.4518,0.005865,0,20250401
ni2505C154000,138,172,96,152.0,26.0,8.0,126.0,-18.0,4363,3076,-384,55.8182,0.003302,0,20250401
ni2505P100000,18,44,8,12.0,2.0,2.0,10.0,0.0,191,458,-18,0.332,-4.8e-05,0,20250401
ni2505P102000,20,26,12,14.0,2.0,2.0,12.0,0.0,501,379,-107,0.9,-0.00016,0,20250401
ni2505P104000,18,30,14,16.0,2.0,2.0,14.0,0.0,207,324,-23,0.4462,-0.000486,0,20250401
ni2505P106000,20,40,18,18.0,2.0,2.0,16.0,0.0,374,256,-15,1.0326,-0.001339,0,20250401
ni2505P108000,26,50,22,24.0,6.0,8.0,18.0,2.0,180,185,-61,0.6944,-0.003323,0,20250401
ni2505P110000,32,70,28,28.0,18.0,20.0,10.0,2.0,643,455,-162,2.9692,-0.007502,0,20250401
ni2505P112000,44,96,40,40.0,40.0,46.0,0.0,6.0,310,193,8,2.1306,-0.015519,0,20250401
ni2505P114000,62,138,58,60.0,80.0,98.0,-20.0,18.0,351,232,36,3.4978,-0.029731,0,20250401
ni2505P116000,96,206,88,88.0,154.0,192.0,-66.0,38.0,450,280,13,7.0208,-0.052971,0,20250401
ni2505P118000,166,330,138,138.0,280.0,352.0,-142.0,72.0,735,530,5,17.302,-0.087837,0,20250401
ni2505P120000,240,536,212,214.0,476.0,600.0,-262.0,124.0,5891,1649,101,226.4946,-0.136269,0,20250401
ni2505P122000,422,850,352,354.0,766.0,966.0,-412.0,200.0,1759,1477,-167,102.4534,-0.198907,0,20250401
