ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi,name,call_put,exercise_price,list_date,delist_date
10010704.SH,20260119,SSE,0.1199,0.1199,0.1199,0.1266,0.107,0.107,0.107,593.0,67.3089,5010.0,易方达上证科创板50ETF期权2602认购1.45,C,1.45,20251225,20260225
10010705.SH,20260119,SSE,0.0916,0.0916,0.0882,0.0944,0.0763,0.0763,0.0763,1398.0,116.3375,4584.0,易方达上证科创板50ETF期权2602认购1.50,C,1.5,20251225,20260225
10010706.SH,20260119,SSE,0.0683,0.0683,0.0661,0.0717,0.053,0.0541,0.0542,2540.0,151.419,7140.0,易方达上证科创板50ETF期权2602认购1.55,C,1.55,20251225,20260225
10010707.SH,20260119,SSE,0.0492,0.0492,0.0489,0.0533,0.0358,0.0368,0.0368,1621.0,67.531,4167.0,易方达上证科创板50ETF期权2602认购1.60,C,1.6,20251225,20260225
10010708.SH,20260119,SSE,0.0007,0.0006,0.0006,0.0007,0.0006,0.0007,0.0007,265.0,0.1595,777.0,易方达上证科创板50ETF期权2602认沽1.20,P,1.2,20251225,20260225
10010709.SH,20260119,SSE,0.0017,0.0015,0.0017,0.0018,0.001,0.001,0.0013,633.0,0.8416,1492.0,易方达上证科创板50ETF期权2602认沽1.25,P,1.25,20251225,20260225
10010710.SH,20260119,SSE,0.0032,0.0033,0.0029,0.0029,0.0021,0.0024,0.0023,403.0,0.9347,1253.0,易方达上证科创板50ETF期权2602认沽1.30,P,1.3,20251225,20260225
10010711.SH,20260119,SSE,0.0068,0.0068,0.0066,0.0069,0.0043,0.0047,0.0047,913.0,4.814,3015.0,易方达上证科创板50ETF期权2602认沽1.35,P,1.35,20251225,20260225
10010712.SH,20260119,SSE,0.0142,0.0142,0.0139,0.0143,0.0093,0.0107,0.0107,1590.0,17.0296,3820.0,易方达上证科创板50ETF期权2602认沽1.40,P,1.4,20251225,20260225
10010713.SH,20260119,SSE,0.0266,0.0266,0.0272,0.0272,0.0193,0.0224,0.0224,2807.0,61.5163,5286.0,易方达上证科创板50ETF期权2602认沽1.45,P,1.45,20251225,20260225
10010714.SH,20260119,SSE,0.0468,0.0468,0.0472,0.0472,0.036,0.041,0.041,1521.0,60.6239,2008.0,易方达上证科创板50ETF期权2602认沽1.50,P,1.5,20251225,20260225
10010715.SH,20260119,SSE,0.073,0.073,0.0726,0.0748,0.06,0.0681,0.0681,1102.0,73.1761,1310.0,易方达上证科创板50ETF期权2602认沽1.55,P,1.55,20251225,20260225
10010716.SH,20260119,SSE,0.1071,0.1073,0.1078,0.1078,0.092,0.1017,0.1017,431.0,42.1049,848.0,易方达上证科创板50ETF期权2602认沽1.60,P,1.6,20251225,20260225
10010717.SH,20260119,SSE,0.394,0.3924,0.3924,0.3924,0.3924,0.3924,0.3861,3.0,1.1772,9.0,易方达上证科创板50ETF期权2602认购1.15,C,1.15,20251229,20260225
10010718.SH,20260119,SSE,0.0007,0.0004,0.0003,0.0004,0.0003,0.0004,0.0006,21.0,0.0074,702.0,易方达上证科创板50ETF期权2602认沽1.15,P,1.15,20251229,20260225
10010719.SH,20260119,SSE,0.0189,0.0189,0.0172,0.0188,0.0072,0.0074,0.0074,101840.0,1257.2828,72189.0,华夏上证科创板50ETF期权2601认购1.65,C,1.65,20251231,20260128
10010720.SH,20260119,SSE,0.073,0.073,0.0757,0.0777,0.0593,0.0715,0.0715,42548.0,2913.2254,14012.0,华夏上证科创板50ETF期权2601认沽1.65,P,1.65,20251231,20260128
10010721.SH,20260119,SSE,0.0541,0.0541,0.0521,0.0542,0.0368,0.0383,0.0385,21448.0,941.0404,24680.0,华夏上证科创板50ETF期权2602认购1.65,C,1.65,20251231,20260225
10010722.SH,20260119,SSE,0.1062,0.1064,0.1065,0.1092,0.0925,0.1006,0.1006,3090.0,305.4569,5721.0,华夏上证科创板50ETF期权2602认沽1.65,P,1.65,20251231,20260225
10010723.SH,20260119,SSE,0.0011,0.0011,0.0009,0.001,0.0003,0.0005,0.0005,6213.0,4.2844,46191.0,华夏上证50ETF期权2601认购3.60,C,3.6,20260106,20260128
10010724.SH,20260119,SSE,0.44,0.4433,0.4378,0.4482,0.4289,0.4475,0.447,51.0,22.483,999.0,华夏上证50ETF期权2601认沽3.60,P,3.6,20260106,20260128
10010725.SH,20260119,SSE,0.0053,0.0054,0.005,0.0062,0.0036,0.0037,0.0037,8034.0,37.5131,25998.0,华夏上证50ETF期权2602认购3.60,C,3.6,20260106,20260225
10010726.SH,20260119,SSE,0.44,0.44,0.43,0.4457,0.4221,0.4426,0.447,219.0,96.027,2886.0,华夏上证50ETF期权2602认沽3.60,P,3.6,20260106,20260225
10010727.SH,20260119,SSE,0.014,0.014,0.0141,0.0148,0.0106,0.0108,0.0105,4983.0,59.9658,11816.0,华夏上证50ETF期权2603认购3.60,C,3.6,20260106,20260325
10010728.SH,20260119,SSE,0.44,0.435,0.4372,0.4416,0.424,0.4416,0.447,35.0,15.3465,1028.0,华夏上证50ETF期权2603认沽3.60,P,3.6,20260106,20260325
10010729.SH,20260119,SSE,0.0546,0.0546,0.0546,0.0551,0.0436,0.0436,0.0444,1958.0,94.4793,8608.0,华夏上证50ETF期权2606认购3.60,C,3.6,20260106,20260624
10010730.SH,20260119,SSE,0.4626,0.4626,0.4555,0.4617,0.4555,0.4577,0.4579,11.0,5.0453,336.0,华夏上证50ETF期权2606认沽3.60,P,3.6,20260106,20260624
10010731.SH,20260119,SSE,0.0296,0.0296,0.024,0.0395,0.019,0.019,0.019,65668.0,1814.158401,45051.0,南方中证500ETF期权2601认购8.685,C,8.685,20260106,20260128
10010732.SH,20260119,SSE,0.41,0.4179,0.4365,0.4447,0.3139,0.3473,0.3473,6016.0,2158.267608,11902.0,南方中证500ETF期权2601认沽8.685,P,8.685,20260106,20260128
10010733.SH,20260119,SSE,0.1213,0.1205,0.1128,0.1353,0.1046,0.1081,0.1081,12114.0,1448.156723,10255.0,南方中证500ETF期权2602认购8.685,C,8.685,20260106,20260225
10010734.SH,20260119,SSE,0.5045,0.5045,0.5227,0.529,0.41,0.4372,0.4372,554.0,242.016109,3216.0,南方中证500ETF期权2602认沽8.685,P,8.685,20260106,20260225
10010735.SH,20260119,SSE,0.3646,0.3641,0.3412,0.391,0.2386,0.3826,0.3829,4000.0,1375.033078,2833.0,南方中证500ETF期权2606认购8.685,C,8.685,20260106,20260624
10010736.SH,20260119,SSE,0.8341,0.835,0.8155,0.8375,0.7566,0.7805,0.79,160.0,127.686319,1328.0,南方中证500ETF期权2606认沽8.685,P,8.685,20260106,20260624
10010737.SH,20260119,SSE,0.0086,0.0086,0.0083,0.0087,0.0026,0.0027,0.0027,47006.0,245.2466,65503.0,华夏上证科创板50ETF期权2601认购1.70,C,1.7,20260106,20260128
10010738.SH,20260119,SSE,0.1133,0.1133,0.1147,0.12,0.0997,0.1156,0.1156,1606.0,180.3952,4193.0,华夏上证科创板50ETF期权2601认沽1.70,P,1.7,20260106,20260128
10010739.SH,20260119,SSE,0.0408,0.0408,0.0394,0.04,0.0248,0.0248,0.0248,32723.0,952.5357,30503.0,华夏上证科创板50ETF期权2602认购1.70,C,1.7,20260106,20260225
10010740.SH,20260119,SSE,0.1436,0.1436,0.1421,0.1448,0.1282,0.1389,0.1389,2974.0,404.5656,3754.0,华夏上证科创板50ETF期权2602认沽1.70,P,1.7,20260106,20260225
10010741.SH,20260119,SSE,0.0086,0.0086,0.0081,0.0106,0.003,0.003,0.003,18815.0,105.5762,17337.0,易方达上证科创板50ETF期权2601认购1.65,C,1.65,20260106,20260128
10010742.SH,20260119,SSE,0.1166,0.1166,0.1192,0.1194,0.1002,0.1128,0.1174,193.0,21.4674,1960.0,易方达上证科创板50ETF期权2601认沽1.65,P,1.65,20260106,20260128
10010743.SH,20260119,SSE,0.0376,0.0376,0.0363,0.0388,0.0244,0.0244,0.0244,4159.0,118.5057,5685.0,易方达上证科创板50ETF期权2602认购1.65,C,1.65,20260106,20260225
10010744.SH,20260119,SSE,0.1428,0.1418,0.1442,0.1442,0.1299,0.1385,0.1393,110.0,14.8819,269.0,易方达上证科创板50ETF期权2602认沽1.65,P,1.65,20260106,20260225
10010745.SH,20260119,SSE,0.0013,0.0013,0.0009,0.0013,0.0005,0.0005,0.0005,4559.0,4.035463,12834.0,华泰柏瑞沪深300ETF期权2601认购5.604,C,5.604,20260107,20260128
10010746.SH,20260119,SSE,0.8685,0.8984,0.8608,0.8661,0.8608,0.8661,0.866,27.0,23.910314,1657.0,华泰柏瑞沪深300ETF期权2601认沽5.604,P,5.604,20260107,20260128
10010747.SH,20260119,SSE,0.0049,0.005,0.005,0.0053,0.0027,0.0034,0.0034,7012.0,26.225073,13307.0,华泰柏瑞沪深300ETF期权2602认购5.604,C,5.604,20260107,20260225
10010748.SH,20260119,SSE,0.8697,0.8907,0.855,0.865,0.855,0.859,0.866,35.0,30.887217,807.0,华泰柏瑞沪深300ETF期权2602认沽5.604,P,5.604,20260107,20260225
10010749.SH,20260119,SSE,0.0107,0.0107,0.008,0.0142,0.0051,0.0052,0.0052,21238.0,188.610952,27699.0,南方中证500ETF期权2601认购8.933,C,8.933,20260107,20260128
10010750.SH,20260119,SSE,0.649,0.649,0.6648,0.6648,0.5464,0.5857,0.5857,508.0,297.101776,1795.0,南方中证500ETF期权2601认沽8.933,P,8.933,20260107,20260128
10010751.SH,20260119,SSE,0.076,0.076,0.0685,0.0792,0.0578,0.058,0.058,10343.0,695.377508,8027.0,南方中证500ETF期权2602认购8.933,C,8.933,20260107,20260225
10010752.SH,20260119,SSE,0.7124,0.7121,0.7022,0.7268,0.603,0.6266,0.6397,52.0,32.912406,792.0,南方中证500ETF期权2602认沽8.933,P,8.933,20260107,20260225
10010753.SH,20260119,SSE,0.1533,0.1505,0.1476,0.1629,0.1349,0.1473,0.1473,6323.0,966.43299,8956.0,南方中证500ETF期权2603认购8.933,C,8.933,20260107,20260325
10010754.SH,20260119,SSE,0.7974,0.8054,0.789,0.789,0.7,0.709,0.7218,65.0,47.307566,759.0,南方中证500ETF期权2603认沽8.933,P,8.933,20260107,20260325
10010755.SH,20260119,SSE,0.2999,0.2998,0.2806,0.3233,0.2698,0.3108,0.3108,719.0,211.309725,3064.0,南方中证500ETF期权2606认购8.933,C,8.933,20260107,20260624
10010756.SH,20260119,SSE,1.013,1.0299,0.9643,0.9643,0.9508,0.9508,0.9634,2.0,1.929463,710.0,南方中证500ETF期权2606认沽8.933,P,8.933,20260107,20260624
10010757.SH,20260119,SSE,0.0059,0.0059,0.0047,0.0052,0.0015,0.0015,0.0015,33742.0,102.1997,37138.0,华夏上证科创板50ETF期权2601认购1.75,C,1.75,20260109,20260128
10010758.SH,20260119,SSE,0.1595,0.1636,0.1563,0.1661,0.147,0.1653,0.1653,356.0,55.746,5790.0,华夏上证科创板50ETF期权2601认沽1.75,P,1.75,20260109,20260128
10010759.SH,20260119,SSE,0.0306,0.0306,0.0294,0.03,0.0165,0.0167,0.0167,23206.0,495.7636,19657.0,华夏上证科创板50ETF期权2602认购1.75,C,1.75,20260109,20260225
10010760.SH,20260119,SSE,0.1824,0.1856,0.182,0.184,0.1668,0.1799,0.1799,301.0,52.7196,1278.0,华夏上证科创板50ETF期权2602认沽1.75,P,1.75,20260109,20260225
10010761.SH,20260119,SSE,0.0058,0.0058,0.0043,0.0047,0.0017,0.0018,0.0018,7684.0,22.8096,14004.0,易方达上证科创板50ETF期权2601认购1.70,C,1.7,20260109,20260128
10010762.SH,20260119,SSE,0.1617,0.1599,0.1597,0.1671,0.15,0.1635,0.1657,98.0,15.5924,1911.0,易方达上证科创板50ETF期权2601认沽1.70,P,1.7,20260109,20260128
10010763.SH,20260119,SSE,0.0276,0.0276,0.0272,0.0273,0.0121,0.0178,0.0178,7527.0,150.6534,6129.0,易方达上证科创板50ETF期权2602认购1.70,C,1.7,20260109,20260225
10010764.SH,20260119,SSE,0.1833,0.1864,0.1833,0.1842,0.172,0.1777,0.1804,21.0,3.7786,92.0,易方达上证科创板50ETF期权2602认沽1.70,P,1.7,20260109,20260225
10010765.SH,20260119,SSE,0.0042,0.0042,0.0038,0.0057,0.002,0.002,0.002,14944.0,56.384032,20653.0,南方中证500ETF期权2601认购9.181,C,9.181,20260112,20260128
10010766.SH,20260119,SSE,0.886,0.8775,0.8668,0.8668,0.8,0.8301,0.833,26.0,22.070497,583.0,南方中证500ETF期权2601认沽9.181,P,9.181,20260112,20260128
10010767.SH,20260119,SSE,0.049,0.0481,0.0448,0.0493,0.0305,0.0311,0.0311,6201.0,247.283017,10211.0,南方中证500ETF期权2602认购9.181,C,9.181,20260112,20260225
10010768.SH,20260119,SSE,0.9278,0.9258,0.83,0.865,0.8219,0.8356,0.8558,41.0,34.45519,966.0,南方中证500ETF期权2602认沽9.181,P,9.181,20260112,20260225
10010769.SH,20260119,SSE,0.1131,0.1131,0.1101,0.1151,0.0963,0.1039,0.1039,3416.0,368.321044,5771.0,南方中证500ETF期权2603认购9.181,C,9.181,20260112,20260325
10010770.SH,20260119,SSE,1.0054,1.0194,1.0093,1.0093,0.9058,0.9058,0.9254,32.0,30.273662,675.0,南方中证500ETF期权2603认沽9.181,P,9.181,20260112,20260325
10010771.SH,20260119,SSE,0.2453,0.2497,0.2554,0.2672,0.2191,0.2542,0.2542,973.0,244.774543,2282.0,南方中证500ETF期权2606认购9.181,C,9.181,20260112,20260624
10010772.SH,20260119,SSE,1.2079,1.2169,1.1402,1.142,1.1271,1.1271,1.1438,6.0,6.886565,493.0,南方中证500ETF期权2606认沽9.181,P,9.181,20260112,20260624
10010773.SH,20260119,SSE,0.0035,0.0036,0.0025,0.0035,0.0013,0.0018,0.0013,7464.0,16.343967,15444.0,南方中证500ETF期权2601认购9.429,C,9.429,20260113,20260128
10010774.SH,20260119,SSE,1.134,1.1322,,,,1.1322,1.081,0.0,0.0,307.0,南方中证500ETF期权2601认沽9.429,P,9.429,20260113,20260128
10010775.SH,20260119,SSE,0.0311,0.0311,0.0291,0.0319,0.017,0.0177,0.0177,7847.0,177.654591,7702.0,南方中证500ETF期权2602认购9.429,C,9.429,20260113,20260225
10010776.SH,20260119,SSE,1.1543,1.1329,1.058,1.1069,1.0541,1.082,1.0847,54.0,58.854422,514.0,南方中证500ETF期权2602认沽9.429,P,9.429,20260113,20260225
10010777.SH,20260119,SSE,0.0863,0.0863,0.085,0.0869,0.0699,0.0734,0.0734,10453.0,813.600983,7660.0,南方中证500ETF期权2603认购9.429,C,9.429,20260113,20260325
10010778.SH,20260119,SSE,1.2236,1.2426,1.1785,1.1785,1.1785,1.1785,1.1423,10.0,11.873388,680.0,南方中证500ETF期权2603认沽9.429,P,9.429,20260113,20260325
10010779.SH,20260119,SSE,0.2083,0.2083,0.1938,0.2233,0.1769,0.207,0.207,3077.0,638.412652,3934.0,南方中证500ETF期权2606认购9.429,C,9.429,20260113,20260624
10010780.SH,20260119,SSE,1.4128,1.39,1.387,1.387,1.319,1.319,1.3429,46.0,62.073889,583.0,南方中证500ETF期权2606认沽9.429,P,9.429,20260113,20260624
10010781.SH,20260119,SSE,0.0035,0.0035,0.0029,0.0031,0.0007,0.0009,0.0009,25056.0,37.7951,41873.0,华夏上证科创板50ETF期权2601认购1.80,C,1.8,20260113,20260128
10010782.SH,20260119,SSE,0.207,0.2063,0.2095,0.2105,0.1947,0.2101,0.214,670.0,134.7072,1916.0,华夏上证科创板50ETF期权2601认沽1.80,P,1.8,20260113,20260128
10010783.SH,20260119,SSE,0.023,0.023,0.0229,0.023,0.0112,0.0114,0.0114,35125.0,529.2837,26845.0,华夏上证科创板50ETF期权2602认购1.80,C,1.8,20260113,20260225
10010784.SH,20260119,SSE,0.2254,0.229,0.2259,0.2275,0.2104,0.225,0.2226,149.0,32.7999,1177.0,华夏上证科创板50ETF期权2602认沽1.80,P,1.8,20260113,20260225
10010785.SH,20260119,SSE,0.0915,0.0915,0.09,0.0935,0.0829,0.0829,0.0829,2680.0,236.179,9302.0,华夏上证科创板50ETF期权2606认购1.80,C,1.8,20260113,20260624
10010786.SH,20260119,SSE,0.3043,0.3066,0.3039,0.3039,0.2977,0.3002,0.2988,71.0,21.3346,233.0,华夏上证科创板50ETF期权2606认沽1.80,P,1.8,20260113,20260624
10010787.SH,20260119,SSE,0.0033,0.0033,0.0031,0.0031,0.001,0.0011,0.0011,8664.0,14.7306,14711.0,易方达上证科创板50ETF期权2601认购1.75,C,1.75,20260113,20260128
10010788.SH,20260119,SSE,0.2099,0.2164,0.2107,0.212,0.1964,0.212,0.2166,146.0,29.2591,324.0,易方达上证科创板50ETF期权2601认沽1.75,P,1.75,20260113,20260128
10010789.SH,20260119,SSE,0.0216,0.0216,0.0206,0.0211,0.0115,0.0116,0.0116,6910.0,102.7657,5434.0,易方达上证科创板50ETF期权2602认购1.75,C,1.75,20260113,20260225
10010790.SH,20260119,SSE,0.2261,0.2305,0.226,0.2277,0.2127,0.2277,0.2248,60.0,13.0787,68.0,易方达上证科创板50ETF期权2602认沽1.75,P,1.75,20260113,20260225
10010791.SH,20260119,SSE,0.0428,0.0428,0.0403,0.0426,0.0304,0.033,0.033,753.0,28.5617,916.0,易方达上证科创板50ETF期权2603认购1.75,C,1.75,20260113,20260325
10010792.SH,20260119,SSE,0.2559,0.2566,0.2558,0.2558,0.25,0.25,0.254,22.0,5.5058,43.0,易方达上证科创板50ETF期权2603认沽1.75,P,1.75,20260113,20260325
10010793.SH,20260119,SSE,0.0913,0.0908,0.0884,0.0917,0.0842,0.0843,0.0852,848.0,73.5945,1561.0,易方达上证科创板50ETF期权2606认购1.75,C,1.75,20260113,20260624
10010794.SH,20260119,SSE,0.3132,0.3175,0.305,0.305,0.3013,0.3025,0.3068,6.0,1.8139,86.0,易方达上证科创板50ETF期权2606认沽1.75,P,1.75,20260113,20260624
10010795.SH,20260119,SSE,1.0488,1.0385,1.0385,1.1614,1.0385,1.1009,1.1041,47.0,53.0682,42.0,南方中证500ETF期权2601认购7.25,C,7.25,20260116,20260128
10010796.SH,20260119,SSE,0.8009,0.8025,0.8029,0.8928,0.8029,0.8594,0.8594,878.0,757.3989,180.0,南方中证500ETF期权2601认购7.50,C,7.5,20260116,20260128
10010797.SH,20260119,SSE,0.56,0.56,0.5265,0.6537,0.5245,0.6139,0.6139,1454.0,892.3589,454.0,南方中证500ETF期权2601认购7.75,C,7.75,20260116,20260128
10010798.SH,20260119,SSE,0.3317,0.3317,0.312,0.4233,0.2988,0.368,0.368,13947.0,5207.5017,3282.0,南方中证500ETF期权2601认购8.00,C,8.0,20260116,20260128
10010799.SH,20260119,SSE,0.162,0.162,0.1427,0.2145,0.1332,0.17,0.17,150891.0,26959.9728,33576.0,南方中证500ETF期权2601认购8.25,C,8.25,20260116,20260128
10010800.SH,20260119,SSE,0.0634,0.0634,0.0522,0.0854,0.0488,0.0538,0.0538,125453.0,8094.6062,27381.0,南方中证500ETF期权2601认购8.50,C,8.5,20260116,20260128
10010801.SH,20260119,SSE,0.0235,0.0235,0.0173,0.0294,0.0128,0.0131,0.0131,36494.0,717.612,17301.0,南方中证500ETF期权2601认购8.75,C,8.75,20260116,20260128
10010802.SH,20260119,SSE,0.0081,0.0081,0.0065,0.01,0.0035,0.0035,0.0035,7641.0,46.1681,3399.0,南方中证500ETF期权2601认购9.00,C,9.0,20260116,20260128
10010803.SH,20260119,SSE,0.0035,0.0035,0.0029,0.0048,0.0012,0.0013,0.0013,1459.0,4.3789,2035.0,南方中证500ETF期权2601认购9.25,C,9.25,20260116,20260128
10010804.SH,20260119,SSE,0.0015,0.0015,0.0012,0.0016,0.0008,0.0009,0.0009,318.0,0.3943,1723.0,南方中证500ETF期权2601认沽7.25,P,7.25,20260116,20260128
10010805.SH,20260119,SSE,0.0032,0.0032,0.003,0.0036,0.0016,0.0016,0.0015,1551.0,3.8223,2377.0,南方中证500ETF期权2601认沽7.50,P,7.5,20260116,20260128
10010806.SH,20260119,SSE,0.0092,0.0092,0.0096,0.0106,0.0041,0.0042,0.0042,12185.0,76.9797,6089.0,南方中证500ETF期权2601认沽7.75,P,7.75,20260116,20260128
10010807.SH,20260119,SSE,0.0339,0.0339,0.0378,0.04,0.0134,0.0155,0.0155,59545.0,1233.1161,21307.0,南方中证500ETF期权2601认沽8.00,P,8.0,20260116,20260128
10010808.SH,20260119,SSE,0.112,0.112,0.1232,0.124,0.0567,0.0678,0.0678,170790.0,12418.7966,45418.0,南方中证500ETF期权2601认沽8.25,P,8.25,20260116,20260128
10010809.SH,20260119,SSE,0.2621,0.2621,0.2845,0.2873,0.175,0.203,0.203,70350.0,14339.7897,18509.0,南方中证500ETF期权2601认沽8.50,P,8.5,20260116,20260128
10010810.SH,20260119,SSE,0.4704,0.4704,0.4946,0.5044,0.37,0.4021,0.4021,1926.0,781.4012,749.0,南方中证500ETF期权2601认沽8.75,P,8.75,20260116,20260128
10010811.SH,20260119,SSE,0.7081,0.717,0.7023,0.7034,0.618,0.653,0.652,141.0,88.9983,72.0,南方中证500ETF期权2601认沽9.00,P,9.0,20260116,20260128
10010812.SH,20260119,SSE,0.955,0.9465,0.8954,0.9083,0.8645,0.8986,0.902,51.0,45.34,82.0,南方中证500ETF期权2601认沽9.25,P,9.25,20260116,20260128
10010813.SH,20260119,SSE,1.0662,1.056,1.1204,1.15,1.1,1.12,1.1231,259.0,290.8462,269.0,南方中证500ETF期权2602认购7.25,C,7.25,20260116,20260225
10010814.SH,20260119,SSE,0.8249,0.8215,0.8069,0.9245,0.8069,0.8818,0.873,303.0,269.6844,316.0,南方中证500ETF期权2602认购7.50,C,7.5,20260116,20260225
10010815.SH,20260119,SSE,0.604,0.604,0.6121,0.6997,0.5892,0.6506,0.6395,377.0,248.6427,313.0,南方中证500ETF期权2602认购7.75,C,7.75,20260116,20260225
10010816.SH,20260119,SSE,0.4154,0.4154,0.401,0.492,0.3999,0.447,0.447,1314.0,597.5241,709.0,南方中证500ETF期权2602认购8.00,C,8.0,20260116,20260225
10010817.SH,20260119,SSE,0.2733,0.2733,0.2585,0.3237,0.25,0.2815,0.2815,19235.0,5637.9666,6131.0,南方中证500ETF期权2602认购8.25,C,8.25,20260116,20260225
10010818.SH,20260119,SSE,0.1727,0.1727,0.1611,0.1992,0.1525,0.1654,0.1654,18016.0,3181.9308,5568.0,南方中证500ETF期权2602认购8.50,C,8.5,20260116,20260225
10010819.SH,20260119,SSE,0.1063,0.1063,0.0976,0.118,0.0902,0.0907,0.0907,11550.0,1154.3622,4198.0,南方中证500ETF期权2602认购8.75,C,8.75,20260116,20260225
10010820.SH,20260119,SSE,0.067,0.067,0.0611,0.0689,0.0482,0.0486,0.0486,10872.0,619.2299,4418.0,南方中证500ETF期权2602认购9.00,C,9.0,20260116,20260225
10010821.SH,20260119,SSE,0.0435,0.0435,0.0396,0.0434,0.0259,0.0265,0.0265,11607.0,378.5301,2609.0,南方中证500ETF期权2602认购9.25,C,9.25,20260116,20260225
10010822.SH,20260119,SSE,0.0143,0.0138,0.0148,0.0149,0.0083,0.0094,0.0094,915.0,9.058,1161.0,南方中证500ETF期权2602认沽7.25,P,7.25,20260116,20260225
10010823.SH,20260119,SSE,0.029,0.029,0.0304,0.0316,0.0174,0.0193,0.0194,8561.0,188.5922,5163.0,南方中证500ETF期权2602认沽7.50,P,7.5,20260116,20260225
10010824.SH,20260119,SSE,0.0599,0.06,0.0628,0.0649,0.0365,0.0415,0.0415,14505.0,607.6187,7297.0,南方中证500ETF期权2602认沽7.75,P,7.75,20260116,20260225
10010825.SH,20260119,SSE,0.12,0.1209,0.1274,0.1303,0.0793,0.0863,0.0863,12566.0,1126.9781,6629.0,南方中证500ETF期权2602认沽8.00,P,8.0,20260116,20260225
10010826.SH,20260119,SSE,0.223,0.223,0.2324,0.2365,0.159,0.1722,0.1722,19933.0,3545.2648,9391.0,南方中证500ETF期权2602认沽8.25,P,8.25,20260116,20260225
10010827.SH,20260119,SSE,0.3714,0.3714,0.383,0.3862,0.2847,0.3082,0.3082,4901.0,1516.0083,3284.0,南方中证500ETF期权2602认沽8.50,P,8.5,20260116,20260225
10010828.SH,20260119,SSE,0.5611,0.5611,0.5811,0.5811,0.4598,0.4889,0.4889,264.0,127.685,235.0,南方中证500ETF期权2602认沽8.75,P,8.75,20260116,20260225
10010829.SH,20260119,SSE,0.769,0.7706,0.7317,0.7342,0.66,0.6934,0.6934,98.0,67.217,71.0,南方中证500ETF期权2602认沽9.00,P,9.0,20260116,20260225
10010830.SH,20260119,SSE,0.9897,0.998,0.9553,0.9613,0.8866,0.9031,0.9185,61.0,56.5611,62.0,南方中证500ETF期权2602认沽9.25,P,9.25,20260116,20260225
10010831.SH,20260119,SSE,1.0751,1.0712,1.0771,1.1576,1.0761,1.1313,1.135,184.0,205.1486,616.0,南方中证500ETF期权2603认购7.25,C,7.25,20260116,20260325
10010832.SH,20260119,SSE,0.8647,0.8655,0.8785,0.9259,0.8785,0.917,0.9111,12.0,10.9644,34.0,南方中证500ETF期权2603认购7.50,C,7.5,20260116,20260325
10010833.SH,20260119,SSE,0.6635,0.664,0.7192,0.73,0.709,0.71,0.7049,56.0,40.7354,99.0,南方中证500ETF期权2603认购7.75,C,7.75,20260116,20260325
10010834.SH,20260119,SSE,0.4913,0.5042,0.5479,0.5626,0.5147,0.5295,0.5295,515.0,276.8532,261.0,南方中证500ETF期权2603认购8.00,C,8.0,20260116,20260325
10010835.SH,20260119,SSE,0.3643,0.3643,0.3438,0.4129,0.3438,0.3832,0.3832,1557.0,606.8844,984.0,南方中证500ETF期权2603认购8.25,C,8.25,20260116,20260325
10010836.SH,20260119,SSE,0.264,0.264,0.253,0.296,0.2429,0.2725,0.2725,3870.0,1082.7973,1223.0,南方中证500ETF期权2603认购8.50,C,8.5,20260116,20260325
10010837.SH,20260119,SSE,0.1966,0.1966,0.1814,0.2103,0.1739,0.1918,0.1918,3449.0,684.6011,1682.0,南方中证500ETF期权2603认购8.75,C,8.75,20260116,20260325
10010838.SH,20260119,SSE,0.1415,0.1415,0.1275,0.1486,0.123,0.1338,0.1338,1827.0,252.7067,901.0,南方中证500ETF期权2603认购9.00,C,9.0,20260116,20260325
10010839.SH,20260119,SSE,0.1043,0.1043,0.099,0.105,0.0875,0.0938,0.0938,3428.0,339.0521,2141.0,南方中证500ETF期权2603认购9.25,C,9.25,20260116,20260325
10010840.SH,20260119,SSE,0.0418,0.0418,0.0421,0.0436,0.0289,0.0323,0.0322,2650.0,85.7883,1399.0,南方中证500ETF期权2603认沽7.25,P,7.25,20260116,20260325
10010841.SH,20260119,SSE,0.0741,0.0744,0.071,0.0758,0.0532,0.0584,0.0584,1845.0,109.6453,1385.0,南方中证500ETF期权2603认沽7.50,P,7.5,20260116,20260325
10010842.SH,20260119,SSE,0.1291,0.1291,0.13,0.1343,0.0957,0.1035,0.1035,1276.0,133.0684,680.0,南方中证500ETF期权2603认沽7.75,P,7.75,20260116,20260325
10010843.SH,20260119,SSE,0.2135,0.2131,0.2139,0.2199,0.1648,0.1764,0.1764,2245.0,400.999,1186.0,南方中证500ETF期权2603认沽8.00,P,8.0,20260116,20260325
10010844.SH,20260119,SSE,0.3395,0.331,0.3365,0.3433,0.2646,0.2793,0.2793,3163.0,896.1226,1176.0,南方中证500ETF期权2603认沽8.25,P,8.25,20260116,20260325
10010845.SH,20260119,SSE,0.482,0.482,0.4701,0.4701,0.3999,0.4272,0.4272,685.0,286.935,560.0,南方中证500ETF期权2603认沽8.50,P,8.5,20260116,20260325
10010846.SH,20260119,SSE,0.6547,0.6581,0.6402,0.6402,0.5658,0.5884,0.5897,29.0,16.8477,75.0,南方中证500ETF期权2603认沽8.75,P,8.75,20260116,20260325
