ts_code,trade_date,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
IO2604-C-5000.CFX,20260120,84.8,88.6,85.2,85.2,67.4,77.2,78.2,27.0,20.718,26.0
IO2604-C-4950.CFX,20260120,96.4,96.8,,,,96.8,89.0,0.0,0.0,3.0
IO2604-C-4900.CFX,20260120,109.8,114.0,112.4,112.4,95.4,100.6,100.6,97.0,97.894,36.0
IO2604-C-4850.CFX,20260120,125.4,130.6,105.8,105.8,105.8,105.8,116.0,2.0,2.116,18.0
IO2604-C-4800.CFX,20260120,142.8,139.4,121.0,121.0,121.0,121.0,132.2,1.0,1.21,22.0
IO2604-C-4750.CFX,20260120,162.8,172.0,132.6,150.0,132.6,149.0,150.8,16.0,23.848,15.0
IO2604-C-4700.CFX,20260120,185.0,192.4,165.8,177.8,165.8,174.0,174.0,35.0,60.318,51.0
IO2604-C-4650.CFX,20260120,210.0,225.4,194.8,194.8,194.8,194.8,197.0,2.0,3.896,7.0
IO2604-C-4600.CFX,20260120,237.6,247.0,,,,247.0,221.4,0.0,0.0,1.0
IO2604-C-4550.CFX,20260120,266.8,277.0,,,,277.0,253.2,0.0,0.0,0.0
IO2604-C-4500.CFX,20260120,300.8,308.4,280.2,280.2,280.0,280.0,282.4,4.0,11.618,3.0
IO2604-C-4450.CFX,20260120,336.2,342.4,292.0,293.0,289.2,289.2,316.8,4.0,12.104,4.0
IO2604-C-4400.CFX,20260120,373.8,381.8,,,,381.8,353.8,0.0,0.0,5.0
IO2604-C-4350.CFX,20260120,413.6,417.6,,,,417.6,393.0,0.0,0.0,1.0
IO2604-C-4300.CFX,20260120,455.2,458.6,,,,458.6,434.2,0.0,0.0,2.0
IO2604-C-4250.CFX,20260120,498.4,508.4,,,,508.4,477.0,0.0,0.0,5.0
IO2603-P-5400.CFX,20260120,681.0,693.4,707.0,707.0,707.0,707.0,697.8,5.0,34.83,90.0
IO2603-P-5300.CFX,20260120,586.0,590.0,607.2,607.2,601.0,601.0,601.8,17.0,101.342,19.0
IO2603-P-5200.CFX,20260120,494.0,492.2,509.6,509.6,509.6,509.6,508.8,2.0,10.192,210.0
IO2603-P-5100.CFX,20260120,405.0,406.2,419.8,419.8,419.8,419.8,418.6,3.0,12.594,71.0
IO2603-P-5000.CFX,20260120,321.0,325.2,316.0,343.2,316.0,343.2,335.4,15.0,49.536,424.0
IO2603-P-4950.CFX,20260120,281.4,284.2,312.8,312.8,293.4,293.4,292.6,8.0,24.156,101.0
IO2603-P-4900.CFX,20260120,245.0,245.2,238.0,265.4,238.0,262.6,256.2,8.0,20.5,392.0
IO2603-P-4850.CFX,20260120,210.0,218.8,221.4,236.6,221.4,229.8,219.4,4.0,9.092,146.0
IO2603-P-4800.CFX,20260120,179.0,179.0,174.0,206.2,170.2,184.8,184.8,331.0,630.442,963.0
IO2603-P-4750.CFX,20260120,148.2,148.2,144.8,173.2,141.6,154.4,154.4,471.0,738.802,1096.0
IO2603-P-4700.CFX,20260120,122.6,122.6,120.4,144.2,117.4,128.4,128.4,525.0,695.234,1414.0
IO2603-P-4650.CFX,20260120,99.6,99.6,98.8,118.8,94.2,104.0,104.0,299.0,324.088,544.0
IO2603-P-4600.CFX,20260120,81.8,81.8,81.0,96.2,76.2,83.4,83.4,511.0,450.122,1251.0
IO2603-P-4550.CFX,20260120,64.6,66.2,64.2,77.0,61.8,67.2,67.2,80.0,56.42,324.0
IO2603-P-4500.CFX,20260120,52.6,52.0,52.0,61.4,48.4,53.6,53.6,211.0,118.224,1106.0
IO2603-P-4450.CFX,20260120,40.8,40.8,41.2,47.6,38.6,43.2,41.6,96.0,41.222,435.0
IO2603-P-4400.CFX,20260120,32.2,32.2,32.8,38.4,30.4,33.0,32.4,191.0,64.888,1057.0
IO2603-P-4350.CFX,20260120,25.4,26.0,26.4,30.0,25.6,26.0,25.6,100.0,27.286,525.0
IO2603-P-4300.CFX,20260120,20.0,20.6,21.0,23.6,18.4,20.0,20.0,148.0,31.136,1254.0
IO2603-P-4250.CFX,20260120,16.0,17.0,17.6,18.8,15.6,16.4,15.8,100.0,16.782,360.0
IO2603-P-4200.CFX,20260120,12.8,13.4,12.6,15.0,12.4,13.0,12.6,80.0,10.958,774.0
IO2603-P-4150.CFX,20260120,10.8,11.4,10.8,12.0,10.0,10.0,10.0,32.0,3.452,183.0
IO2603-P-4100.CFX,20260120,8.8,8.8,8.4,9.4,8.0,8.2,8.2,99.0,8.472,487.0
IO2603-P-4000.CFX,20260120,6.0,6.2,6.2,6.6,5.2,5.4,5.4,109.0,6.662,901.0
IO2603-P-3900.CFX,20260120,4.4,4.4,4.2,4.6,3.6,4.0,4.0,50.0,2.026,413.0
IO2603-P-3800.CFX,20260120,3.4,3.4,3.6,3.6,3.2,3.2,3.2,15.0,0.524,548.0
IO2603-P-3700.CFX,20260120,2.8,2.8,2.6,2.6,2.6,2.6,2.6,7.0,0.184,468.0
IO2603-P-3600.CFX,20260120,2.0,2.0,2.2,2.2,2.0,2.0,2.0,42.0,0.844,803.0
IO2603-P-3500.CFX,20260120,2.0,2.0,2.2,2.2,2.0,2.0,1.8,40.0,0.802,407.0
IO2603-P-3400.CFX,20260120,1.8,1.8,2.0,2.0,1.8,1.8,1.6,55.0,1.004,422.0
IO2603-P-3300.CFX,20260120,1.8,1.8,1.8,2.0,1.8,1.8,1.6,78.0,1.428,592.0
IO2603-P-3200.CFX,20260120,1.8,1.8,1.6,1.8,1.6,1.8,1.6,37.0,0.658,1103.0
IO2603-C-5400.CFX,20260120,17.8,17.8,19.0,20.2,11.6,13.2,13.2,1015.0,148.068,2402.0
IO2603-C-5300.CFX,20260120,22.4,22.2,23.2,24.8,15.0,16.8,16.8,296.0,56.692,393.0
IO2603-C-5200.CFX,20260120,30.8,30.8,31.0,33.6,20.0,23.6,22.8,1868.0,472.694,3761.0
IO2603-C-5100.CFX,20260120,40.2,40.2,42.4,44.6,28.6,33.2,33.2,585.0,200.844,907.0
IO2603-C-5000.CFX,20260120,56.6,56.6,58.8,61.0,40.8,46.6,46.6,1108.0,527.428,3451.0
IO2603-C-4950.CFX,20260120,66.2,66.2,68.8,71.6,49.4,56.2,56.2,85.0,48.294,312.0
IO2603-C-4900.CFX,20260120,79.0,79.0,82.6,84.6,59.4,68.6,68.6,591.0,398.148,1627.0
IO2603-C-4850.CFX,20260120,93.0,93.0,96.0,100.8,72.8,82.8,82.8,263.0,221.688,683.0
IO2603-C-4800.CFX,20260120,112.2,109.8,114.4,118.8,85.6,99.0,99.0,1342.0,1308.598,3195.0
IO2603-C-4750.CFX,20260120,131.4,131.4,136.4,139.4,104.6,119.0,119.0,285.0,336.13,734.0
IO2603-C-4700.CFX,20260120,155.8,155.8,163.6,165.4,125.2,142.8,142.8,671.0,931.984,2945.0
IO2603-C-4650.CFX,20260120,181.0,181.0,190.4,193.8,148.8,160.6,166.2,78.0,130.234,165.0
IO2603-C-4600.CFX,20260120,213.8,213.8,224.2,225.4,176.2,198.2,195.6,332.0,639.416,3012.0
IO2603-C-4550.CFX,20260120,246.8,246.8,257.4,257.4,229.4,230.4,228.6,30.0,73.408,57.0
IO2603-C-4500.CFX,20260120,283.0,283.0,289.2,289.2,243.8,266.6,266.6,81.0,209.53,1695.0
IO2603-C-4450.CFX,20260120,323.4,334.0,299.2,299.2,298.4,298.4,303.2,2.0,5.976,25.0
IO2603-C-4400.CFX,20260120,362.0,364.8,377.0,377.0,319.4,343.6,344.0,62.0,210.846,972.0
IO2603-C-4350.CFX,20260120,408.0,415.0,374.8,389.0,374.8,389.0,386.4,11.0,42.314,54.0
IO2603-C-4300.CFX,20260120,452.4,450.2,464.0,466.4,401.0,431.2,431.0,88.0,374.524,759.0
IO2603-C-4250.CFX,20260120,498.4,505.8,,,,505.8,476.0,0.0,0.0,25.0
IO2603-C-4200.CFX,20260120,545.8,539.8,528.0,528.0,495.0,525.0,523.8,18.0,93.45,564.0
IO2603-C-4150.CFX,20260120,593.6,605.0,555.4,571.8,555.4,571.8,571.4,5.0,28.81,31.0
IO2603-C-4100.CFX,20260120,641.2,659.8,604.4,621.0,604.4,616.6,619.4,12.0,73.56,215.0
IO2603-C-4000.CFX,20260120,738.4,736.0,734.6,734.6,734.6,734.6,716.2,3.0,22.038,191.0
IO2603-C-3900.CFX,20260120,835.8,832.0,,,,832.0,814.0,0.0,0.0,170.0
IO2603-C-3800.CFX,20260120,934.6,940.8,,,,940.8,912.2,0.0,0.0,137.0
IO2603-C-3700.CFX,20260120,1033.4,1030.0,,,,1030.0,1011.6,0.0,0.0,136.0
IO2603-C-3600.CFX,20260120,1132.6,1128.0,1106.0,1106.0,1106.0,1106.0,1110.6,2.0,22.386,198.0
IO2603-C-3500.CFX,20260120,1231.8,1242.6,,,,1242.6,1202.2,0.0,0.0,185.0
IO2603-C-3400.CFX,20260120,1331.4,1327.4,,,,1327.4,1301.8,0.0,0.0,181.0
IO2603-C-3300.CFX,20260120,1425.2,1427.0,1389.0,1389.0,1389.0,1389.0,1409.4,12.0,168.852,125.0
IO2603-C-3200.CFX,20260120,1524.8,1527.0,1494.6,1494.6,1494.6,1494.6,1509.2,1.0,14.946,195.0
IO2602-P-5300.CFX,20260120,573.6,552.6,,,,552.6,596.2,0.0,0.0,49.0
IO2602-P-5200.CFX,20260120,471.8,471.0,490.0,499.6,488.0,493.8,497.2,10.0,48.85,79.0
IO2602-P-5100.CFX,20260120,376.2,377.6,396.6,418.6,393.0,393.0,392.2,8.0,31.864,97.0
IO2602-P-5000.CFX,20260120,284.6,285.8,276.8,326.2,273.0,296.8,298.2,112.0,343.41,689.0
IO2602-P-4950.CFX,20260120,241.0,239.2,234.4,281.2,229.4,255.0,255.0,103.0,266.094,227.0
IO2602-P-4900.CFX,20260120,199.0,199.8,194.2,237.2,188.8,208.2,208.2,328.0,689.324,658.0
IO2602-P-4850.CFX,20260120,163.4,164.6,159.6,197.6,151.2,171.6,169.8,469.0,808.592,994.0
IO2602-P-4800.CFX,20260120,125.2,125.2,115.4,158.0,115.4,131.6,131.6,2160.0,2936.294,3253.0
IO2602-P-4750.CFX,20260120,94.4,94.4,88.6,123.4,80.2,100.0,100.0,4952.0,5189.024,3487.0
IO2602-P-4700.CFX,20260120,70.4,70.4,68.4,92.8,62.0,72.4,72.4,7831.0,6120.62,3350.0
IO2602-P-4650.CFX,20260120,51.0,51.0,50.0,67.8,43.2,51.6,51.6,4173.0,2335.288,2278.0
IO2602-P-4600.CFX,20260120,36.6,36.6,35.6,48.2,30.0,36.0,36.0,3854.0,1535.962,2639.0
IO2602-P-4550.CFX,20260120,26.2,26.2,25.2,33.4,20.2,25.0,25.0,2405.0,646.492,1653.0
IO2602-P-4500.CFX,20260120,18.0,18.0,18.2,23.0,14.0,17.2,17.2,1967.0,365.342,3164.0
IO2602-P-4450.CFX,20260120,12.0,12.0,11.6,14.8,8.8,11.6,11.6,572.0,67.378,1666.0
IO2602-P-4400.CFX,20260120,8.8,8.8,8.6,10.4,6.6,8.4,8.4,1160.0,101.234,1582.0
IO2602-P-4350.CFX,20260120,6.4,6.4,6.0,7.0,4.8,6.0,6.0,449.0,25.8,1353.0
IO2602-P-4300.CFX,20260120,4.8,4.8,4.8,5.6,3.6,4.4,4.4,417.0,18.744,874.0
IO2602-P-4250.CFX,20260120,3.6,3.6,3.0,3.8,2.6,3.2,3.2,112.0,3.556,520.0
IO2602-P-4200.CFX,20260120,3.0,3.0,2.8,3.0,2.0,2.6,2.6,164.0,3.882,691.0
IO2602-P-4150.CFX,20260120,2.4,2.4,2.2,2.4,1.8,2.0,2.0,129.0,2.734,309.0
IO2602-P-4100.CFX,20260120,2.2,2.2,1.6,2.0,1.6,1.8,1.8,78.0,1.508,211.0
IO2602-P-4050.CFX,20260120,1.8,1.8,1.4,1.6,1.4,1.6,1.6,10.0,0.158,153.0
IO2602-P-4000.CFX,20260120,1.6,1.6,1.4,1.6,1.2,1.4,1.4,41.0,0.574,407.0
IO2602-C-5300.CFX,20260120,5.6,5.6,5.8,7.0,3.8,4.4,4.4,1705.0,85.128,3966.0
IO2602-C-5200.CFX,20260120,7.0,7.0,8.0,9.0,4.2,5.6,5.6,1415.0,80.412,1984.0
IO2602-C-5100.CFX,20260120,11.6,11.6,12.2,14.4,6.8,8.2,8.2,2027.0,189.058,2020.0
IO2602-C-5000.CFX,20260120,19.8,19.8,20.6,23.0,12.0,14.0,13.8,3133.0,486.732,4691.0
IO2602-C-4950.CFX,20260120,25.2,25.2,23.8,29.6,16.2,18.6,18.6,1824.0,374.646,2053.0
IO2602-C-4900.CFX,20260120,34.4,34.4,35.4,39.0,21.8,26.0,26.0,3707.0,1021.288,3921.0
IO2602-C-4850.CFX,20260120,46.4,46.4,48.6,51.4,29.8,35.0,35.0,4225.0,1576.95,3544.0
IO2602-C-4800.CFX,20260120,62.2,62.2,64.6,67.4,41.0,47.6,47.6,11110.0,5626.676,7553.0
IO2602-C-4750.CFX,20260120,82.2,82.2,85.0,87.8,55.8,65.6,65.6,11305.0,7529.004,5056.0
IO2602-C-4700.CFX,20260120,106.6,106.6,111.8,114.0,75.2,89.0,89.0,10754.0,9553.196,5393.0
IO2602-C-4650.CFX,20260120,137.0,137.0,139.8,144.8,99.8,119.0,119.0,2350.0,2687.576,1128.0
IO2602-C-4600.CFX,20260120,173.0,173.0,176.0,181.0,130.2,152.6,152.6,2837.0,4240.042,2130.0
IO2602-C-4550.CFX,20260120,210.0,210.0,216.0,220.8,164.4,191.0,191.0,1007.0,1869.018,911.0
IO2602-C-4500.CFX,20260120,252.2,251.6,256.0,263.8,204.6,233.4,232.8,794.0,1803.952,889.0
IO2602-C-4450.CFX,20260120,296.0,300.0,303.2,308.6,248.8,276.8,276.4,242.0,664.118,220.0
IO2602-C-4400.CFX,20260120,344.0,344.0,345.0,352.6,293.4,324.0,323.2,550.0,1728.98,551.0
IO2602-C-4350.CFX,20260120,390.4,392.4,388.0,388.0,356.0,369.0,370.4,35.0,128.88,183.0
IO2602-C-4300.CFX,20260120,439.0,439.0,450.4,452.2,389.6,421.2,418.8,133.0,546.542,548.0
IO2602-C-4250.CFX,20260120,484.4,490.4,459.0,468.4,459.0,468.4,467.4,2.0,9.274,101.0
IO2602-C-4200.CFX,20260120,533.6,532.4,,,,532.4,509.4,0.0,0.0,89.0
IO2602-C-4150.CFX,20260120,587.6,585.2,593.8,593.8,555.0,555.0,558.8,3.0,17.364,30.0
IO2602-C-4100.CFX,20260120,637.2,641.0,600.0,617.0,600.0,617.0,616.0,2.0,12.17,35.0
IO2602-C-4050.CFX,20260120,686.4,684.4,643.6,643.6,638.2,638.2,665.4,12.0,76.908,24.0
IO2602-C-4000.CFX,20260120,736.0,734.0,688.2,688.2,688.2,688.2,715.2,2.0,13.764,28.0
IO2612-P-5400.CFX,20260119,899.6,893.4,895.0,895.0,888.6,889.8,889.6,3.0,26.734,73.0
IO2612-P-5200.CFX,20260119,737.8,715.2,714.2,730.2,714.2,730.2,726.8,5.0,36.502,58.0
IO2612-P-5000.CFX,20260119,585.6,549.8,585.4,585.4,565.2,573.0,575.2,4.0,23.092,18.0
IO2612-P-4900.CFX,20260119,516.2,512.2,515.2,515.2,490.8,499.6,506.4,31.0,156.598,26.0
IO2612-P-4800.CFX,20260119,451.2,450.4,428.2,446.0,428.2,443.4,440.2,14.0,61.492,80.0
IO2612-P-4700.CFX,20260119,391.2,387.6,378.2,387.2,372.6,385.2,378.2,147.0,558.498,159.0
IO2612-P-4600.CFX,20260119,335.6,328.8,335.0,335.0,318.2,320.0,322.2,119.0,386.202,454.0
IO2612-P-4500.CFX,20260119,286.0,277.2,273.6,278.4,273.4,278.4,272.4,5.0,13.822,148.0
IO2612-P-4400.CFX,20260119,243.0,235.6,242.8,243.0,225.0,225.0,230.0,20.0,47.69,145.0
IO2612-P-4300.CFX,20260119,206.6,205.0,197.2,197.2,189.2,195.4,193.6,5.0,9.826,165.0
IO2612-P-4200.CFX,20260119,176.2,176.2,173.0,173.0,165.0,168.8,164.2,70.0,118.73,140.0
IO2612-P-4100.CFX,20260119,147.2,147.2,148.6,148.6,137.8,138.4,138.4,35.0,49.452,394.0
IO2612-C-5400.CFX,20260119,177.0,178.2,178.0,183.8,159.6,166.6,165.0,112.0,194.3,166.0
IO2612-C-5200.CFX,20260119,214.6,215.4,214.0,214.4,200.0,200.0,197.6,11.0,22.456,257.0
IO2612-C-5000.CFX,20260119,259.0,261.6,258.2,258.8,243.4,243.8,243.0,17.0,43.01,190.0
IO2612-C-4900.CFX,20260119,285.2,285.2,284.8,285.6,275.6,275.6,269.0,14.0,39.768,99.0
IO2612-C-4800.CFX,20260119,320.2,320.4,295.0,305.2,295.0,302.0,299.0,23.0,70.86,172.0
IO2612-C-4700.CFX,20260119,359.8,358.0,364.6,364.6,337.2,339.0,339.0,165.0,590.208,395.0
IO2612-C-4600.CFX,20260119,398.6,407.2,401.2,409.6,395.6,395.6,380.6,118.0,479.906,159.0
IO2612-C-4500.CFX,20260119,447.0,449.2,463.2,463.2,456.8,456.8,429.2,4.0,18.362,37.0
IO2612-C-4400.CFX,20260119,505.0,532.0,512.2,512.6,512.2,512.6,484.4,2.0,10.248,16.0
IO2612-C-4300.CFX,20260119,562.4,549.2,578.8,578.8,542.8,556.0,545.0,16.0,88.498,43.0
IO2612-C-4200.CFX,20260119,629.4,632.6,640.6,640.6,614.4,614.4,611.4,9.0,56.308,27.0
IO2612-C-4100.CFX,20260119,699.4,748.8,720.0,720.0,685.0,685.0,684.2,7.0,49.488,42.0
IO2609-P-5400.CFX,20260119,860.0,860.0,837.8,851.4,830.6,843.2,845.4,9.0,75.4,115.0
IO2609-P-5200.CFX,20260119,692.0,668.0,684.8,685.4,665.6,682.2,678.6,17.0,114.486,99.0
IO2609-P-5000.CFX,20260119,538.8,527.6,550.0,550.0,512.0,531.0,521.6,85.0,443.712,281.0
IO2609-P-4900.CFX,20260119,466.8,456.4,459.2,463.6,438.0,448.4,448.4,42.0,188.67,256.0
IO2609-P-4800.CFX,20260119,400.8,397.2,406.4,406.4,377.6,383.2,383.0,42.0,162.672,252.0
IO2609-P-4700.CFX,20260119,340.4,334.6,333.4,333.4,318.2,321.4,322.0,38.0,124.638,142.0
IO2609-P-4600.CFX,20260119,285.8,286.0,285.4,285.4,265.0,268.0,267.2,25.0,67.904,183.0
IO2609-P-4500.CFX,20260119,237.2,226.4,236.2,236.2,215.6,221.0,221.0,23.0,51.004,344.0
IO2609-P-4400.CFX,20260119,194.8,182.6,191.8,191.8,176.6,178.6,180.2,23.0,42.558,146.0
IO2609-P-4300.CFX,20260119,158.2,158.2,153.4,153.4,144.6,149.6,146.4,13.0,19.824,115.0
IO2609-P-4200.CFX,20260119,127.0,130.4,115.4,121.6,115.4,118.8,119.8,72.0,86.252,154.0
IO2609-P-4100.CFX,20260119,103.0,101.0,97.8,97.8,97.6,97.6,97.0,2.0,1.954,211.0
IO2609-P-4000.CFX,20260119,82.0,82.2,83.6,83.6,77.6,79.8,79.8,53.0,42.282,1875.0
IO2609-C-5400.CFX,20260119,128.4,128.4,126.6,128.2,113.0,113.0,117.8,161.0,196.552,406.0
IO2609-C-5200.CFX,20260119,160.2,159.6,159.8,160.8,144.0,146.2,146.2,34.0,51.854,162.0
IO2609-C-5000.CFX,20260119,205.4,221.2,197.6,204.2,189.6,189.6,185.8,79.0,156.244,381.0
IO2609-C-4900.CFX,20260119,233.2,229.2,231.4,231.4,217.4,217.4,213.0,18.0,40.79,293.0
IO2609-C-4800.CFX,20260119,266.4,264.8,260.8,265.8,244.0,244.0,244.4,128.0,329.506,400.0
IO2609-C-4700.CFX,20260119,306.8,302.2,303.2,307.6,279.2,280.0,287.4,41.0,119.81,513.0
IO2609-C-4600.CFX,20260119,347.8,347.8,350.0,350.0,324.6,324.6,325.2,20.0,67.446,265.0
IO2609-C-4500.CFX,20260119,396.4,395.0,397.2,401.0,392.6,401.0,376.2,56.0,222.644,377.0
IO2609-C-4400.CFX,20260119,452.4,470.8,448.6,458.6,432.8,435.6,435.6,28.0,124.032,111.0
IO2609-C-4300.CFX,20260119,515.2,554.0,514.4,514.4,514.4,514.4,504.8,2.0,10.296,46.0
IO2609-C-4200.CFX,20260119,586.4,595.0,578.0,578.0,568.0,568.0,570.4,2.0,11.46,90.0
IO2609-C-4100.CFX,20260119,654.6,654.6,667.6,668.2,647.2,650.0,657.8,22.0,143.922,63.0
IO2609-C-4000.CFX,20260119,733.4,756.2,733.6,753.0,727.6,730.2,728.6,12.0,88.492,639.0
IO2606-P-5400.CFX,20260119,781.2,770.6,,,,770.6,770.0,0.0,0.0,105.0
IO2606-P-5200.CFX,20260119,610.2,598.0,600.4,600.4,599.8,599.8,597.6,7.0,41.998,177.0
IO2606-P-5000.CFX,20260119,451.8,415.8,436.4,436.4,436.4,436.4,437.8,9.0,40.2,325.0
IO2606-P-4900.CFX,20260119,378.2,349.4,365.4,365.4,365.4,365.4,364.2,2.0,7.436,331.0
IO2606-P-4800.CFX,20260119,312.0,312.0,306.4,306.4,283.6,299.0,297.4,43.0,130.052,413.0
IO2606-P-4700.CFX,20260119,253.0,253.0,252.0,252.0,227.0,236.8,237.4,128.0,306.562,433.0
IO2606-P-4600.CFX,20260119,197.4,197.4,199.2,199.2,177.6,185.2,185.2,105.0,196.656,484.0
IO2606-P-4500.CFX,20260119,149.0,155.6,154.0,154.0,139.2,144.4,141.2,72.0,104.74,451.0
IO2606-P-4400.CFX,20260119,111.4,114.4,114.4,114.4,102.8,107.6,105.0,91.0,98.844,607.0
IO2606-P-4300.CFX,20260119,85.0,85.0,81.2,81.2,77.2,78.4,78.4,83.0,66.532,415.0
IO2606-P-4200.CFX,20260119,66.0,66.0,58.8,62.0,56.2,57.2,57.2,308.0,183.358,627.0
IO2606-P-4100.CFX,20260119,45.2,45.2,44.2,45.0,41.8,42.6,41.0,40.0,17.376,343.0
IO2606-P-4000.CFX,20260119,34.8,35.0,35.2,35.2,30.6,30.6,30.2,51.0,16.812,604.0
IO2606-P-3900.CFX,20260119,25.6,27.4,26.0,26.0,23.4,23.4,22.6,3.0,0.728,352.0
IO2606-P-3800.CFX,20260119,19.2,19.0,18.6,19.0,16.8,16.8,16.8,14.0,2.484,826.0
IO2606-P-3700.CFX,20260119,15.2,16.0,13.8,13.8,13.4,13.4,13.4,3.0,0.408,261.0
IO2606-P-3600.CFX,20260119,11.8,11.8,11.8,11.8,10.0,10.4,10.4,35.0,3.726,493.0
IO2606-P-3500.CFX,20260119,9.4,9.4,9.8,9.8,9.2,9.2,8.6,12.0,1.122,294.0
IO2606-P-3400.CFX,20260119,8.0,8.0,8.0,8.0,7.4,7.4,7.4,69.0,5.312,1011.0
IO2606-C-5400.CFX,20260119,84.2,84.2,84.0,86.4,74.4,76.2,76.2,515.0,408.218,3311.0
IO2606-C-5200.CFX,20260119,112.8,113.0,111.6,113.6,100.4,100.4,102.4,186.0,196.282,1890.0
IO2606-C-5000.CFX,20260119,152.0,151.6,152.0,156.4,139.8,140.4,140.4,209.0,307.058,1773.0
IO2606-C-4900.CFX,20260119,175.2,175.8,177.2,179.6,164.8,164.8,165.8,53.0,90.722,999.0
IO2606-C-4800.CFX,20260119,208.6,209.2,203.2,215.2,196.6,198.6,198.6,272.0,562.57,919.0
IO2606-C-4700.CFX,20260119,247.4,246.6,247.2,257.8,236.0,238.0,239.2,123.0,301.54,1584.0
IO2606-C-4600.CFX,20260119,291.2,289.0,287.4,301.2,282.0,283.4,283.0,62.0,179.884,658.0
IO2606-C-4500.CFX,20260119,347.8,345.0,348.8,363.0,337.4,337.4,341.6,46.0,159.28,421.0
IO2606-C-4400.CFX,20260119,404.0,404.0,410.8,427.2,397.2,401.8,401.4,43.0,176.178,214.0
IO2606-C-4300.CFX,20260119,476.0,471.8,495.0,496.0,470.0,470.0,472.8,5.0,24.2,122.0
IO2606-C-4200.CFX,20260119,555.0,555.0,562.4,578.0,562.4,563.0,550.2,12.0,68.406,102.0
IO2606-C-4100.CFX,20260119,635.0,643.0,,,,643.0,633.6,0.0,0.0,101.0
IO2606-C-4000.CFX,20260119,722.4,745.0,720.4,734.0,720.4,728.2,721.6,5.0,36.426,237.0
IO2606-C-3900.CFX,20260119,813.0,840.2,838.0,838.0,813.4,815.0,813.2,6.0,49.098,103.0
IO2606-C-3800.CFX,20260119,892.2,938.0,,,,938.0,897.2,0.0,0.0,214.0
IO2606-C-3700.CFX,20260119,987.0,1098.0,,,,1098.0,992.6,0.0,0.0,80.0
IO2606-C-3600.CFX,20260119,1096.0,1150.0,,,,1150.0,1102.0,0.0,0.0,208.0
IO2606-C-3500.CFX,20260119,1194.8,1282.4,,,,1282.4,1199.2,0.0,0.0,97.0
IO2606-C-3400.CFX,20260119,1291.8,1321.0,1300.0,1303.6,1295.0,1295.0,1297.0,4.0,51.986,241.0
IO2604-P-5300.CFX,20260119,622.0,,,,,622.0,612.8,0.0,0.0,0.0
IO2604-P-5200.CFX,20260119,535.6,,,,,535.6,527.0,0.0,0.0,0.0
IO2604-P-5100.CFX,20260119,453.6,,431.2,431.2,431.2,431.2,439.2,2.0,8.624,2.0
IO2604-P-5000.CFX,20260119,376.8,,348.6,353.0,348.6,353.0,358.2,3.0,10.502,3.0
IO2604-P-4950.CFX,20260119,340.8,,,,,340.8,320.2,0.0,0.0,0.0
IO2604-P-4900.CFX,20260119,306.6,,,,,306.6,284.0,0.0,0.0,0.0
IO2604-P-4850.CFX,20260119,274.0,,266.0,266.0,257.4,257.4,250.8,10.0,25.994,10.0
IO2604-P-4800.CFX,20260119,243.4,,235.0,235.0,216.8,216.8,217.8,10.0,22.784,10.0
IO2604-P-4750.CFX,20260119,214.8,,204.8,204.8,188.4,190.2,187.8,26.0,50.388,26.0
IO2604-P-4700.CFX,20260119,188.0,,158.0,169.6,158.0,161.6,161.2,17.0,28.092,12.0
IO2604-P-4650.CFX,20260119,163.4,,136.0,136.0,136.0,136.0,135.6,6.0,8.16,6.0
IO2604-P-4600.CFX,20260119,141.0,,114.4,126.4,114.4,124.4,113.2,11.0,12.834,11.0
IO2604-P-4550.CFX,20260119,120.4,,,,,120.4,94.2,0.0,0.0,0.0
IO2604-P-4500.CFX,20260119,102.0,,77.0,78.0,77.0,78.0,77.4,2.0,1.55,2.0
IO2604-P-4450.CFX,20260119,85.6,,67.4,68.4,61.2,67.2,62.8,14.0,9.418,14.0
IO2604-P-4400.CFX,20260119,71.2,,53.0,56.0,50.0,50.0,51.0,15.0,8.376,13.0
IO2604-P-4350.CFX,20260119,58.6,,48.2,48.2,41.2,41.2,41.2,17.0,8.116,7.0
IO2604-P-4300.CFX,20260119,47.6,,35.2,35.2,32.6,32.6,32.6,4.0,1.33,4.0
IO2604-P-4250.CFX,20260119,38.2,,32.4,32.4,27.0,27.0,27.0,13.0,3.9,11.0
IO2604-C-5300.CFX,20260119,31.2,,53.4,53.4,41.0,42.4,41.8,149.0,62.06,46.0
IO2604-C-5200.CFX,20260119,44.4,,58.0,59.8,52.2,52.2,53.0,4.0,2.28,4.0
IO2604-C-5100.CFX,20260119,62.0,,73.8,81.6,66.2,66.2,66.0,18.0,13.094,12.0
IO2604-C-5000.CFX,20260119,85.0,,92.2,99.4,88.6,88.6,84.8,19.0,17.448,15.0
IO2604-C-4950.CFX,20260119,98.8,,100.6,100.6,96.8,96.8,96.4,3.0,2.964,3.0
IO2604-C-4900.CFX,20260119,114.4,,114.0,114.0,114.0,114.0,109.8,12.0,13.68,12.0
IO2604-C-4850.CFX,20260119,131.6,,139.2,139.2,130.6,130.6,125.4,18.0,24.558,16.0
IO2604-C-4800.CFX,20260119,150.8,,152.0,152.8,139.4,139.4,142.8,25.0,37.408,21.0
