ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi,name,call_put,exercise_price,list_date,delist_date
IO2606-C-4100.CFX,20260119,CFFEX,635.0,643.0,,,,643.0,633.6,0.0,0.0,101.0,沪深300指数期权2606认购4100,C,4100.0,20250623,20260622
IO2606-C-4200.CFX,20260119,CFFEX,555.0,555.0,562.4,578.0,562.4,563.0,550.2,12.0,68.406,102.0,沪深300指数期权2606认购4200,C,4200.0,20250623,20260622
IO2606-C-4300.CFX,20260119,CFFEX,476.0,471.8,495.0,496.0,470.0,470.0,472.8,5.0,24.2,122.0,沪深300指数期权2606认购4300,C,4300.0,20250623,20260622
IO2606-C-4400.CFX,20260119,CFFEX,404.0,404.0,410.8,427.2,397.2,401.8,401.4,43.0,176.178,214.0,沪深300指数期权2606认购4400,C,4400.0,20250626,20260622
IO2606-C-4500.CFX,20260119,CFFEX,347.8,345.0,348.8,363.0,337.4,337.4,341.6,46.0,159.28,421.0,沪深300指数期权2606认购4500,C,4500.0,20250711,20260622
IO2606-C-4600.CFX,20260119,CFFEX,291.2,289.0,287.4,301.2,282.0,283.4,283.0,62.0,179.884,658.0,沪深300指数期权2606认购4600,C,4600.0,20250723,20260622
IO2606-C-4700.CFX,20260119,CFFEX,247.4,246.6,247.2,257.8,236.0,238.0,239.2,123.0,301.54,1584.0,沪深300指数期权2606认购4700,C,4700.0,20250818,20260622
IO2606-C-4800.CFX,20260119,CFFEX,208.6,209.2,203.2,215.2,196.6,198.6,198.6,272.0,562.57,919.0,沪深300指数期权2606认购4800,C,4800.0,20250822,20260622
IO2606-C-4900.CFX,20260119,CFFEX,175.2,175.8,177.2,179.6,164.8,164.8,165.8,53.0,90.722,999.0,沪深300指数期权2606认购4900,C,4900.0,20250825,20260622
IO2606-C-5000.CFX,20260119,CFFEX,152.0,151.6,152.0,156.4,139.8,140.4,140.4,209.0,307.058,1773.0,沪深300指数期权2606认购5000,C,5000.0,20250826,20260622
IO2606-C-5200.CFX,20260119,CFFEX,112.8,113.0,111.6,113.6,100.4,100.4,102.4,186.0,196.282,1890.0,沪深300指数期权2606认购5200,C,5200.0,20250912,20260622
IO2606-C-5400.CFX,20260119,CFFEX,84.2,84.2,84.0,86.4,74.4,76.2,76.2,515.0,408.218,3311.0,沪深300指数期权2606认购5400,C,5400.0,20251030,20260622
IO2606-P-3400.CFX,20260119,CFFEX,8.0,8.0,8.0,8.0,7.4,7.4,7.4,69.0,5.312,1011.0,沪深300指数期权2606认沽3400,P,3400.0,20250623,20260622
IO2606-P-3500.CFX,20260119,CFFEX,9.4,9.4,9.8,9.8,9.2,9.2,8.6,12.0,1.122,294.0,沪深300指数期权2606认沽3500,P,3500.0,20250623,20260622
IO2606-P-3600.CFX,20260119,CFFEX,11.8,11.8,11.8,11.8,10.0,10.4,10.4,35.0,3.726,493.0,沪深300指数期权2606认沽3600,P,3600.0,20250623,20260622
IO2606-P-3700.CFX,20260119,CFFEX,15.2,16.0,13.8,13.8,13.4,13.4,13.4,3.0,0.408,261.0,沪深300指数期权2606认沽3700,P,3700.0,20250623,20260622
IO2606-P-3800.CFX,20260119,CFFEX,19.2,19.0,18.6,19.0,16.8,16.8,16.8,14.0,2.484,826.0,沪深300指数期权2606认沽3800,P,3800.0,20250623,20260622
IO2606-P-3900.CFX,20260119,CFFEX,25.6,27.4,26.0,26.0,23.4,23.4,22.6,3.0,0.728,352.0,沪深300指数期权2606认沽3900,P,3900.0,20250623,20260622
IO2606-P-4000.CFX,20260119,CFFEX,34.8,35.0,35.2,35.2,30.6,30.6,30.2,51.0,16.812,604.0,沪深300指数期权2606认沽4000,P,4000.0,20250623,20260622
IO2606-P-4100.CFX,20260119,CFFEX,45.2,45.2,44.2,45.0,41.8,42.6,41.0,40.0,17.376,343.0,沪深300指数期权2606认沽4100,P,4100.0,20250623,20260622
IO2606-P-4200.CFX,20260119,CFFEX,66.0,66.0,58.8,62.0,56.2,57.2,57.2,308.0,183.358,627.0,沪深300指数期权2606认沽4200,P,4200.0,20250623,20260622
IO2606-P-4300.CFX,20260119,CFFEX,85.0,85.0,81.2,81.2,77.2,78.4,78.4,83.0,66.532,415.0,沪深300指数期权2606认沽4300,P,4300.0,20250623,20260622
IO2606-P-4400.CFX,20260119,CFFEX,111.4,114.4,114.4,114.4,102.8,107.6,105.0,91.0,98.844,607.0,沪深300指数期权2606认沽4400,P,4400.0,20250626,20260622
IO2606-P-4500.CFX,20260119,CFFEX,149.0,155.6,154.0,154.0,139.2,144.4,141.2,72.0,104.74,451.0,沪深300指数期权2606认沽4500,P,4500.0,20250711,20260622
IO2606-P-4600.CFX,20260119,CFFEX,197.4,197.4,199.2,199.2,177.6,185.2,185.2,105.0,196.656,484.0,沪深300指数期权2606认沽4600,P,4600.0,20250723,20260622
IO2606-P-4700.CFX,20260119,CFFEX,253.0,253.0,252.0,252.0,227.0,236.8,237.4,128.0,306.562,433.0,沪深300指数期权2606认沽4700,P,4700.0,20250818,20260622
IO2606-P-4800.CFX,20260119,CFFEX,312.0,312.0,306.4,306.4,283.6,299.0,297.4,43.0,130.052,413.0,沪深300指数期权2606认沽4800,P,4800.0,20250822,20260622
IO2606-P-4900.CFX,20260119,CFFEX,378.2,349.4,365.4,365.4,365.4,365.4,364.2,2.0,7.436,331.0,沪深300指数期权2606认沽4900,P,4900.0,20250825,20260622
IO2606-P-5000.CFX,20260119,CFFEX,451.8,415.8,436.4,436.4,436.4,436.4,437.8,9.0,40.2,325.0,沪深300指数期权2606认沽5000,P,5000.0,20250826,20260622
IO2606-P-5200.CFX,20260119,CFFEX,610.2,598.0,600.4,600.4,599.8,599.8,597.6,7.0,41.998,177.0,沪深300指数期权2606认沽5200,P,5200.0,20250912,20260622
IO2606-P-5400.CFX,20260119,CFFEX,781.2,770.6,,,,770.6,770.0,0.0,0.0,105.0,沪深300指数期权2606认沽5400,P,5400.0,20251030,20260622
IO2609-C-4000.CFX,20260119,CFFEX,733.4,756.2,733.6,753.0,727.6,730.2,728.6,12.0,88.492,639.0,沪深300指数期权2609认购4000,C,4000.0,20250922,20260918
IO2609-C-4100.CFX,20260119,CFFEX,654.6,654.6,667.6,668.2,647.2,650.0,657.8,22.0,143.922,63.0,沪深300指数期权2609认购4100,C,4100.0,20250922,20260918
IO2609-C-4200.CFX,20260119,CFFEX,586.4,595.0,578.0,578.0,568.0,568.0,570.4,2.0,11.46,90.0,沪深300指数期权2609认购4200,C,4200.0,20250922,20260918
IO2609-C-4300.CFX,20260119,CFFEX,515.2,554.0,514.4,514.4,514.4,514.4,504.8,2.0,10.296,46.0,沪深300指数期权2609认购4300,C,4300.0,20250922,20260918
IO2609-C-4400.CFX,20260119,CFFEX,452.4,470.8,448.6,458.6,432.8,435.6,435.6,28.0,124.032,111.0,沪深300指数期权2609认购4400,C,4400.0,20250922,20260918
IO2609-C-4500.CFX,20260119,CFFEX,396.4,395.0,397.2,401.0,392.6,401.0,376.2,56.0,222.644,377.0,沪深300指数期权2609认购4500,C,4500.0,20250922,20260918
IO2609-C-4600.CFX,20260119,CFFEX,347.8,347.8,350.0,350.0,324.6,324.6,325.2,20.0,67.446,265.0,沪深300指数期权2609认购4600,C,4600.0,20250922,20260918
IO2609-C-4700.CFX,20260119,CFFEX,306.8,302.2,303.2,307.6,279.2,280.0,287.4,41.0,119.81,513.0,沪深300指数期权2609认购4700,C,4700.0,20250922,20260918
IO2609-C-4800.CFX,20260119,CFFEX,266.4,264.8,260.8,265.8,244.0,244.0,244.4,128.0,329.506,400.0,沪深300指数期权2609认购4800,C,4800.0,20250922,20260918
IO2609-C-4900.CFX,20260119,CFFEX,233.2,229.2,231.4,231.4,217.4,217.4,213.0,18.0,40.79,293.0,沪深300指数期权2609认购4900,C,4900.0,20250922,20260918
IO2609-C-5000.CFX,20260119,CFFEX,205.4,221.2,197.6,204.2,189.6,189.6,185.8,79.0,156.244,381.0,沪深300指数期权2609认购5000,C,5000.0,20250922,20260918
IO2609-C-5200.CFX,20260119,CFFEX,160.2,159.6,159.8,160.8,144.0,146.2,146.2,34.0,51.854,162.0,沪深300指数期权2609认购5200,C,5200.0,20250925,20260918
IO2609-C-5400.CFX,20260119,CFFEX,128.4,128.4,126.6,128.2,113.0,113.0,117.8,161.0,196.552,406.0,沪深300指数期权2609认购5400,C,5400.0,20251030,20260918
IO2609-P-4000.CFX,20260119,CFFEX,82.0,82.2,83.6,83.6,77.6,79.8,79.8,53.0,42.282,1875.0,沪深300指数期权2609认沽4000,P,4000.0,20250922,20260918
IO2609-P-4100.CFX,20260119,CFFEX,103.0,101.0,97.8,97.8,97.6,97.6,97.0,2.0,1.954,211.0,沪深300指数期权2609认沽4100,P,4100.0,20250922,20260918
IO2609-P-4200.CFX,20260119,CFFEX,127.0,130.4,115.4,121.6,115.4,118.8,119.8,72.0,86.252,154.0,沪深300指数期权2609认沽4200,P,4200.0,20250922,20260918
IO2609-P-4300.CFX,20260119,CFFEX,158.2,158.2,153.4,153.4,144.6,149.6,146.4,13.0,19.824,115.0,沪深300指数期权2609认沽4300,P,4300.0,20250922,20260918
IO2609-P-4400.CFX,20260119,CFFEX,194.8,182.6,191.8,191.8,176.6,178.6,180.2,23.0,42.558,146.0,沪深300指数期权2609认沽4400,P,4400.0,20250922,20260918
IO2609-P-4500.CFX,20260119,CFFEX,237.2,226.4,236.2,236.2,215.6,221.0,221.0,23.0,51.004,344.0,沪深300指数期权2609认沽4500,P,4500.0,20250922,20260918
IO2609-P-4600.CFX,20260119,CFFEX,285.8,286.0,285.4,285.4,265.0,268.0,267.2,25.0,67.904,183.0,沪深300指数期权2609认沽4600,P,4600.0,20250922,20260918
IO2609-P-4700.CFX,20260119,CFFEX,340.4,334.6,333.4,333.4,318.2,321.4,322.0,38.0,124.638,142.0,沪深300指数期权2609认沽4700,P,4700.0,20250922,20260918
IO2609-P-4800.CFX,20260119,CFFEX,400.8,397.2,406.4,406.4,377.6,383.2,383.0,42.0,162.672,252.0,沪深300指数期权2609认沽4800,P,4800.0,20250922,20260918
IO2609-P-4900.CFX,20260119,CFFEX,466.8,456.4,459.2,463.6,438.0,448.4,448.4,42.0,188.67,256.0,沪深300指数期权2609认沽4900,P,4900.0,20250922,20260918
IO2609-P-5000.CFX,20260119,CFFEX,538.8,527.6,550.0,550.0,512.0,531.0,521.6,85.0,443.712,281.0,沪深300指数期权2609认沽5000,P,5000.0,20250922,20260918
IO2609-P-5200.CFX,20260119,CFFEX,692.0,668.0,684.8,685.4,665.6,682.2,678.6,17.0,114.486,99.0,沪深300指数期权2609认沽5200,P,5200.0,20250925,20260918
IO2609-P-5400.CFX,20260119,CFFEX,860.0,860.0,837.8,851.4,830.6,843.2,845.4,9.0,75.4,115.0,沪深300指数期权2609认沽5400,P,5400.0,20251030,20260918
IO2612-C-4100.CFX,20260119,CFFEX,699.4,748.8,720.0,720.0,685.0,685.0,684.2,7.0,49.488,42.0,沪深300指数期权2612认购4100,C,4100.0,20251222,20261218
IO2612-C-4200.CFX,20260119,CFFEX,629.4,632.6,640.6,640.6,614.4,614.4,611.4,9.0,56.308,27.0,沪深300指数期权2612认购4200,C,4200.0,20251222,20261218
IO2612-C-4300.CFX,20260119,CFFEX,562.4,549.2,578.8,578.8,542.8,556.0,545.0,16.0,88.498,43.0,沪深300指数期权2612认购4300,C,4300.0,20251222,20261218
IO2612-C-4400.CFX,20260119,CFFEX,505.0,532.0,512.2,512.6,512.2,512.6,484.4,2.0,10.248,16.0,沪深300指数期权2612认购4400,C,4400.0,20251222,20261218
IO2612-C-4500.CFX,20260119,CFFEX,447.0,449.2,463.2,463.2,456.8,456.8,429.2,4.0,18.362,37.0,沪深300指数期权2612认购4500,C,4500.0,20251222,20261218
IO2612-C-4600.CFX,20260119,CFFEX,398.6,407.2,401.2,409.6,395.6,395.6,380.6,118.0,479.906,159.0,沪深300指数期权2612认购4600,C,4600.0,20251222,20261218
IO2612-C-4700.CFX,20260119,CFFEX,359.8,358.0,364.6,364.6,337.2,339.0,339.0,165.0,590.208,395.0,沪深300指数期权2612认购4700,C,4700.0,20251222,20261218
IO2612-C-4800.CFX,20260119,CFFEX,320.2,320.4,295.0,305.2,295.0,302.0,299.0,23.0,70.86,172.0,沪深300指数期权2612认购4800,C,4800.0,20251222,20261218
IO2612-C-4900.CFX,20260119,CFFEX,285.2,285.2,284.8,285.6,275.6,275.6,269.0,14.0,39.768,99.0,沪深300指数期权2612认购4900,C,4900.0,20251222,20261218
IO2612-C-5000.CFX,20260119,CFFEX,259.0,261.6,258.2,258.8,243.4,243.8,243.0,17.0,43.01,190.0,沪深300指数期权2612认购5000,C,5000.0,20251222,20261218
IO2612-C-5200.CFX,20260119,CFFEX,214.6,215.4,214.0,214.4,200.0,200.0,197.6,11.0,22.456,257.0,沪深300指数期权2612认购5200,C,5200.0,20251222,20261218
IO2612-C-5400.CFX,20260119,CFFEX,177.0,178.2,178.0,183.8,159.6,166.6,165.0,112.0,194.3,166.0,沪深300指数期权2612认购5400,C,5400.0,20260107,20261218
IO2612-P-4100.CFX,20260119,CFFEX,147.2,147.2,148.6,148.6,137.8,138.4,138.4,35.0,49.452,394.0,沪深300指数期权2612认沽4100,P,4100.0,20251222,20261218
IO2612-P-4200.CFX,20260119,CFFEX,176.2,176.2,173.0,173.0,165.0,168.8,164.2,70.0,118.73,140.0,沪深300指数期权2612认沽4200,P,4200.0,20251222,20261218
IO2612-P-4300.CFX,20260119,CFFEX,206.6,205.0,197.2,197.2,189.2,195.4,193.6,5.0,9.826,165.0,沪深300指数期权2612认沽4300,P,4300.0,20251222,20261218
IO2612-P-4400.CFX,20260119,CFFEX,243.0,235.6,242.8,243.0,225.0,225.0,230.0,20.0,47.69,145.0,沪深300指数期权2612认沽4400,P,4400.0,20251222,20261218
IO2612-P-4500.CFX,20260119,CFFEX,286.0,277.2,273.6,278.4,273.4,278.4,272.4,5.0,13.822,148.0,沪深300指数期权2612认沽4500,P,4500.0,20251222,20261218
IO2612-P-4600.CFX,20260119,CFFEX,335.6,328.8,335.0,335.0,318.2,320.0,322.2,119.0,386.202,454.0,沪深300指数期权2612认沽4600,P,4600.0,20251222,20261218
IO2612-P-4700.CFX,20260119,CFFEX,391.2,387.6,378.2,387.2,372.6,385.2,378.2,147.0,558.498,159.0,沪深300指数期权2612认沽4700,P,4700.0,20251222,20261218
IO2612-P-4800.CFX,20260119,CFFEX,451.2,450.4,428.2,446.0,428.2,443.4,440.2,14.0,61.492,80.0,沪深300指数期权2612认沽4800,P,4800.0,20251222,20261218
IO2612-P-4900.CFX,20260119,CFFEX,516.2,512.2,515.2,515.2,490.8,499.6,506.4,31.0,156.598,26.0,沪深300指数期权2612认沽4900,P,4900.0,20251222,20261218
IO2612-P-5000.CFX,20260119,CFFEX,585.6,549.8,585.4,585.4,565.2,573.0,575.2,4.0,23.092,18.0,沪深300指数期权2612认沽5000,P,5000.0,20251222,20261218
IO2612-P-5200.CFX,20260119,CFFEX,737.8,715.2,714.2,730.2,714.2,730.2,726.8,5.0,36.502,58.0,沪深300指数期权2612认沽5200,P,5200.0,20251222,20261218
IO2612-P-5400.CFX,20260119,CFFEX,899.6,893.4,895.0,895.0,888.6,889.8,889.6,3.0,26.734,73.0,沪深300指数期权2612认沽5400,P,5400.0,20260107,20261218
