ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
SA509C1020.ZCE,20250731,CZCE,313.0,341.0,260.0,271.0,223.0,224.0,250.5,54.0,26.62,48.0
SA509C1040.ZCE,20250731,CZCE,293.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0
SA509C1060.ZCE,20250731,CZCE,273.5,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,3.0
SA509C1080.ZCE,20250731,CZCE,253.5,0.0,0.0,0.0,0.0,0.0,191.5,0.0,0.0,223.0
SA509C1100.ZCE,20250731,CZCE,233.5,208.0,182.0,182.0,150.5,150.5,172.0,4.0,1.39,781.0
SA509C1120.ZCE,20250731,CZCE,214.0,192.5,162.5,162.5,131.0,131.0,152.5,2.0,0.59,1137.0
SA509C1140.ZCE,20250731,CZCE,194.5,189.0,152.0,152.0,94.5,94.5,133.0,12.0,2.89,815.0
SA509C1160.ZCE,20250731,CZCE,175.0,189.5,131.0,131.0,80.0,95.0,114.0,69.0,13.41,1708.0
SA509C1180.ZCE,20250731,CZCE,156.5,129.5,109.5,110.5,69.5,77.5,95.5,222.0,35.12,3191.0
SA509C1200.ZCE,20250731,CZCE,138.0,114.0,100.0,103.0,49.0,60.0,78.5,1379.0,186.09,8964.0
SA509C1220.ZCE,20250731,CZCE,120.0,93.5,78.0,84.5,38.5,48.5,63.5,2871.0,295.99,18852.0
SA509C1240.ZCE,20250731,CZCE,103.0,80.0,75.0,75.0,30.5,36.5,50.5,7942.0,625.57,10430.0
SA509C1260.ZCE,20250731,CZCE,87.5,68.0,55.0,58.0,23.5,30.0,40.0,22240.0,1589.0,18668.0
SA509C1280.ZCE,20250731,CZCE,73.5,55.5,45.0,49.0,18.5,24.0,32.0,25464.0,1503.17,8272.0
SA509C1300.ZCE,20250731,CZCE,61.0,46.5,42.5,42.5,15.0,19.5,25.5,117852.0,5994.92,39339.0
SA509C1320.ZCE,20250731,CZCE,50.5,38.5,33.0,33.0,12.0,15.5,20.5,41142.0,1745.68,9644.0
SA509C1340.ZCE,20250731,CZCE,42.0,32.5,29.0,30.0,10.0,13.5,16.5,33199.0,1124.48,9112.0
SA509C1360.ZCE,20250731,CZCE,35.0,27.0,21.5,22.5,8.5,10.5,13.5,39125.0,1105.72,14233.0
SA509C1380.ZCE,20250731,CZCE,29.5,22.0,20.0,20.0,7.0,9.5,11.0,27304.0,630.17,14177.0
SA509C1400.ZCE,20250731,CZCE,25.0,19.0,18.5,18.5,6.0,8.0,9.0,112053.0,2290.19,62142.0
SA509C1420.ZCE,20250731,CZCE,21.5,16.0,17.0,17.0,4.5,7.5,7.5,16221.0,255.01,10175.0
