ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
EB2506-C-10000.DCE,20250430,DCE,0.5,1.5,1.0,2.5,1.0,2.5,0.5,249.0,0.28,737.0
EB2506-C-6000.DCE,20250430,DCE,1080.0,,0.0,0.0,0.0,1050.0,1050.0,0.0,0.0,0.0
EB2506-C-6100.DCE,20250430,DCE,981.5,,0.0,0.0,0.0,952.5,952.5,0.0,0.0,0.0
EB2506-C-6200.DCE,20250430,DCE,884.5,884.5,0.0,0.0,0.0,856.0,856.0,0.0,0.0,0.0
EB2506-C-6300.DCE,20250430,DCE,789.5,789.5,0.0,0.0,0.0,762.0,762.0,0.0,0.0,0.0
EB2506-C-6400.DCE,20250430,DCE,696.5,696.5,0.0,0.0,0.0,671.0,671.0,0.0,0.0,2.0
EB2506-C-6500.DCE,20250430,DCE,607.5,607.5,0.0,0.0,0.0,584.0,584.0,0.0,0.0,10.0
EB2506-C-6600.DCE,20250430,DCE,522.5,522.5,0.0,0.0,0.0,501.5,501.5,0.0,0.0,20.0
EB2506-C-6700.DCE,20250430,DCE,443.5,443.5,417.5,453.0,391.5,396.0,424.5,39.0,8.0,62.0
EB2506-C-6800.DCE,20250430,DCE,370.0,366.5,333.0,333.0,312.0,312.0,354.0,21.0,3.48,190.0
EB2506-C-6900.DCE,20250430,DCE,304.0,285.0,274.0,304.5,237.5,246.5,291.0,365.0,49.08,407.0
EB2506-C-7000.DCE,20250430,DCE,245.5,228.0,214.0,239.5,183.0,189.0,235.0,1137.0,120.67,706.0
EB2506-C-7100.DCE,20250430,DCE,195.0,168.5,160.0,184.0,138.5,143.0,186.5,2988.0,236.02,1538.0
EB2506-C-7200.DCE,20250430,DCE,152.0,125.5,125.5,137.5,102.0,108.0,146.0,2702.0,158.91,1561.0
EB2506-C-7300.DCE,20250430,DCE,116.0,91.0,88.5,100.5,74.0,78.0,112.0,4592.0,200.11,3461.0
EB2506-C-7400.DCE,20250430,DCE,87.0,64.5,63.5,74.0,54.0,55.0,84.5,1786.0,56.44,1758.0
EB2506-C-7500.DCE,20250430,DCE,64.0,46.0,41.5,53.0,39.5,44.0,62.5,5733.0,130.87,3988.0
EB2506-C-7600.DCE,20250430,DCE,46.0,31.0,30.5,37.5,28.0,32.5,45.5,2051.0,32.21,1839.0
EB2506-C-7700.DCE,20250430,DCE,32.5,22.5,21.0,27.0,20.5,25.0,32.5,4472.0,52.73,4737.0
EB2506-C-7800.DCE,20250430,DCE,22.5,16.0,15.0,19.5,15.0,19.0,22.5,2595.0,22.06,2028.0
EB2506-C-7900.DCE,20250430,DCE,15.5,11.5,11.5,16.0,10.5,16.0,15.5,1249.0,8.02,1655.0
EB2506-C-8000.DCE,20250430,DCE,10.0,9.0,9.0,13.0,8.0,13.0,10.5,3550.0,17.5,4334.0
EB2506-C-8100.DCE,20250430,DCE,6.5,7.0,7.0,11.5,6.5,10.5,7.0,551.0,2.26,898.0
EB2506-C-8200.DCE,20250430,DCE,4.0,5.0,6.0,10.0,2.5,9.0,4.5,388.0,1.37,1069.0
EB2506-C-8300.DCE,20250430,DCE,2.5,4.5,4.5,8.0,4.5,8.0,3.0,264.0,0.77,700.0
EB2506-C-8400.DCE,20250430,DCE,1.5,4.0,6.5,7.0,5.0,7.0,1.5,120.0,0.37,304.0
EB2506-C-8500.DCE,20250430,DCE,1.0,3.5,8.0,8.0,4.0,6.5,1.0,727.0,1.87,2781.0
EB2506-C-8600.DCE,20250430,DCE,0.5,1.0,1.5,5.5,1.5,5.0,0.5,316.0,0.64,431.0
EB2506-C-8700.DCE,20250430,DCE,0.5,2.5,2.0,6.5,1.5,6.5,0.5,97.0,0.14,745.0
EB2506-C-8800.DCE,20250430,DCE,0.5,3.5,5.0,5.0,5.0,5.0,0.5,10.0,0.02,224.0
EB2506-C-8900.DCE,20250430,DCE,0.5,0.5,5.0,5.0,3.5,4.0,0.5,77.0,0.16,114.0
EB2506-C-9000.DCE,20250430,DCE,0.5,0.5,0.5,1.5,0.5,1.0,0.5,71.0,0.04,141.0
EB2506-C-9100.DCE,20250430,DCE,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,58.0
EB2506-C-9200.DCE,20250430,DCE,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,99.0
EB2506-C-9300.DCE,20250430,DCE,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,67.0
EB2506-C-9400.DCE,20250430,DCE,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,88.0
EB2506-C-9500.DCE,20250430,DCE,0.5,0.5,3.5,3.5,3.5,3.5,0.5,31.0,0.05,215.0
EB2506-C-9600.DCE,20250430,DCE,0.5,2.0,2.0,4.0,2.0,3.0,0.5,351.0,0.49,1143.0
