合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
rb2601C2650,442,469.5,442,460.0,448.0,472.0,12.0,24.0,61,20,-20,28.1235,0.999999,0,20251201
rb2601C2700,,,,422.0,398.0,422.0,24.0,24.0,0,235,-195,0.0,0.999999,195,20251201
rb2601C2750,371,385.5,371,375.5,348.0,372.0,27.5,24.0,61,106,-177,23.126,0.999999,156,20251201
rb2601C2800,305,338.5,301.5,332.5,298.0,322.0,34.5,24.0,41,129,-120,13.4165,0.99744,150,20251201
rb2601C2850,281,290.5,281,282.5,248.5,272.0,34.0,23.5,69,167,-69,19.597,0.988597,87,20251201
rb2601C2900,224,241,224,241.0,200.5,223.5,40.5,23.0,55,234,-17,12.794,0.96675,0,20251201
rb2601C2950,160.5,190,160.5,184.0,154.5,176.0,29.5,21.5,165,652,-81,30.2705,0.921089,0,20251201
rb2601C3000,113.5,146.5,110.5,132.0,113.0,132.5,19.0,19.5,399,1505,-77,52.1565,0.841201,0,20251201
rb2601C3050,76,102,72,96.5,77.5,94.0,19.0,16.5,1140,3943,-543,104.4645,0.723406,0,20251201
rb2601C3100,42,65.5,41.5,60.0,49.5,62.0,10.5,12.5,9030,14017,-1399,482.1625,0.576495,0,20251201
rb2601C3150,27,40.5,23.5,36.0,29.0,38.0,7.0,9.0,14632,13913,135,465.6695,0.420809,0,20251201
rb2601C3200,15.5,23.5,13,20.5,15.5,21.0,5.0,5.5,25545,23301,-1764,466.1365,0.278701,0,20251201
rb2601C3250,8,13.5,8,12.5,7.5,11.0,5.0,3.5,6633,15244,611,72.2135,0.166102,0,20251201
rb2601C3300,5.5,9,5,8.5,3.0,5.0,5.5,2.0,10686,26466,710,76.8285,0.089627,0,20251201
rb2601C3350,5,6.5,2.5,6.0,1.0,2.0,5.0,1.0,2477,11991,-242,11.664,0.043227,0,20251201
rb2601C3400,2,4,2,3.5,0.5,0.5,3.0,0.0,4891,15777,-1687,15.217,0.018734,0,20251201
rb2601C3450,2,3,2,2.5,0.5,0.5,2.0,0.0,1176,8400,69,2.7815,0.007341,0,20251201
rb2601C3500,2,3,1.5,2.5,0.5,0.5,2.0,0.0,4426,15802,364,10.0605,0.002561,0,20251201
rb2601C3550,1.5,2,1.5,2.0,0.5,0.5,1.5,0.0,559,2223,-153,0.848,0.000817,0,20251201
rb2601C3600,1,1.5,1,1.0,0.5,0.5,0.5,0.0,543,4356,-126,0.535,0.000234,0,20251201
rb2601C3650,1,1.5,0.5,1.0,0.5,0.5,0.5,0.0,498,3006,-29,0.4795,5.9e-05,0,20251201
rb2601C3700,0.5,1,0.5,1.0,0.5,0.5,0.5,0.0,5554,24139,-3698,3.3695,1.4e-05,0,20251201
rb2601P2650,1,1,0.5,0.5,0.5,0.5,0.0,0.0,271,8837,-188,0.1555,-2.4e-05,0,20251201
rb2601P2700,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,102,1983,-57,0.051,-0.000154,0,20251201
rb2601P2750,1,1,1,1.0,0.5,0.5,0.5,0.0,84,2149,-15,0.084,-0.000801,0,20251201
rb2601P2800,1,1.5,1,1.0,0.5,0.5,0.5,0.0,766,4671,-5,0.7605,-0.003405,0,20251201
rb2601P2850,1.5,1.5,1,1.0,0.5,0.5,0.5,0.0,824,6928,-242,0.9035,-0.011721,0,20251201
rb2601P2900,2.5,3,1,1.0,2.5,1.5,-1.5,-1.0,4850,16097,-670,9.59,-0.033158,0,20251201
rb2601P2950,4.5,5,2,2.5,7.0,4.5,-4.5,-2.5,3375,12905,-910,10.8385,-0.078511,0,20251201
rb2601P3000,9.5,11.5,5.5,5.5,15.5,10.5,-10.0,-5.0,11453,24276,-882,88.011,-0.158183,0,20251201
rb2601P3050,20,22,11,12.0,29.5,22.0,-17.5,-7.5,10325,10706,295,150.602,-0.275842,0,20251201
rb2601P3100,40.5,43,25.5,26.5,51.5,40.0,-25.0,-11.5,7497,11979,817,230.3155,-0.422687,0,20251201
rb2601P3150,71,73,50,51.0,81.0,66.0,-30.0,-15.0,1301,2789,251,71.7,-0.578376,0,20251201
rb2601P3200,110,113,84,86.5,117.5,99.0,-31.0,-18.5,717,2120,-159,66.6545,-0.720554,0,20251201
rb2601P3250,154,154,125.5,127.0,159.5,138.5,-32.5,-21.0,345,822,-57,46.7245,-0.833292,0,20251201
rb2601P3300,202.5,202.5,169.5,173.0,205.0,183.0,-32.0,-22.0,238,1063,-109,43.4165,-0.909967,0,20251201
rb2601P3350,249.5,250,220.5,227.0,253.0,230.0,-26.0,-23.0,112,513,-17,26.0425,-0.956646,0,20251201
