ts_code,trade_date,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
I2604-P-580.DCE,20260121,0.5,0.5,0.0,0.0,0.0,0.1,0.1,0.0,0.0,35.0
I2604-P-560.DCE,20260121,0.4,0.4,0.0,0.0,0.0,0.1,0.1,0.0,0.0,141.0
I2604-C-950.DCE,20260121,1.0,1.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0
I2604-C-940.DCE,20260121,1.2,1.2,0.0,0.0,0.0,0.8,0.8,0.0,0.0,2.0
I2604-C-930.DCE,20260121,1.4,1.4,0.9,0.9,0.9,0.9,1.0,17.0,0.15,18.0
I2604-C-920.DCE,20260121,1.6,1.6,1.9,1.9,1.2,1.2,1.2,12.0,0.18,36.0
I2604-C-910.DCE,20260121,1.9,1.9,0.0,0.0,0.0,1.5,1.5,0.0,0.0,7.0
I2604-C-900.DCE,20260121,2.2,2.2,0.0,0.0,0.0,1.8,1.8,0.0,0.0,24.0
I2604-C-890.DCE,20260121,2.6,2.6,0.0,0.0,0.0,2.2,2.2,0.0,0.0,6.0
I2604-C-880.DCE,20260121,3.1,3.1,0.0,0.0,0.0,2.7,2.7,0.0,0.0,16.0
I2604-C-870.DCE,20260121,3.7,3.7,3.4,3.4,3.4,3.4,3.4,10.0,0.34,12.0
I2604-C-860.DCE,20260121,4.4,4.4,4.2,4.2,4.2,4.2,4.3,10.0,0.42,17.0
I2604-C-850.DCE,20260121,5.3,5.3,0.0,0.0,0.0,5.5,5.5,0.0,0.0,2.0
I2604-C-840.DCE,20260121,6.5,6.5,0.0,0.0,0.0,7.0,7.0,0.0,0.0,10.0
I2604-C-830.DCE,20260121,8.0,8.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0
I2604-C-820.DCE,20260121,9.9,9.9,11.5,11.5,11.5,11.5,11.6,1.0,0.12,9.0
I2604-C-810.DCE,20260121,12.4,12.4,13.9,13.9,13.9,13.9,14.9,10.0,1.39,11.0
I2604-C-800.DCE,20260121,15.8,15.8,17.8,18.9,17.8,18.1,19.0,21.0,3.88,30.0
I2604-C-790.DCE,20260121,20.2,20.2,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0
I2604-C-780.DCE,20260121,25.8,25.8,0.0,0.0,0.0,30.0,30.0,0.0,0.0,33.0
I2604-C-770.DCE,20260121,32.6,32.6,0.0,0.0,0.0,36.8,36.8,0.0,0.0,0.0
I2604-C-760.DCE,20260121,40.5,40.5,0.0,0.0,0.0,44.3,44.3,0.0,0.0,38.0
I2604-C-750.DCE,20260121,49.1,49.1,0.0,0.0,0.0,52.4,52.4,0.0,0.0,0.0
I2604-C-740.DCE,20260121,58.1,58.1,0.0,0.0,0.0,61.0,61.0,0.0,0.0,75.0
I2604-C-730.DCE,20260121,67.5,67.5,0.0,0.0,0.0,70.0,70.0,0.0,0.0,0.0
I2604-C-720.DCE,20260121,76.9,76.9,0.0,0.0,0.0,79.2,79.2,0.0,0.0,61.0
I2604-C-710.DCE,20260121,86.5,86.5,0.0,0.0,0.0,88.5,88.5,0.0,0.0,0.0
I2604-C-700.DCE,20260121,96.2,96.2,0.0,0.0,0.0,98.1,98.1,0.0,0.0,87.0
I2604-C-690.DCE,20260121,105.9,105.9,0.0,0.0,0.0,107.7,107.7,0.0,0.0,0.0
I2604-C-680.DCE,20260121,115.6,115.6,0.0,0.0,0.0,117.4,117.4,0.0,0.0,61.0
I2604-C-670.DCE,20260121,125.4,125.4,0.0,0.0,0.0,127.2,127.2,0.0,0.0,0.0
I2604-C-660.DCE,20260121,135.2,135.2,0.0,0.0,0.0,137.0,137.0,0.0,0.0,17.0
I2604-C-650.DCE,20260121,145.0,145.0,0.0,0.0,0.0,146.8,146.8,0.0,0.0,0.0
I2604-C-640.DCE,20260121,154.9,154.9,0.0,0.0,0.0,156.7,156.7,0.0,0.0,2.0
I2604-C-620.DCE,20260121,174.6,174.6,0.0,0.0,0.0,176.6,176.6,0.0,0.0,1.0
