ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
LH2511-C-11600.DCE,20250829,DCE,2035.0,2035.0,0.0,0.0,0.0,1980.0,1980.0,0.0,0.0,0.0
LH2511-C-12000.DCE,20250829,DCE,1640.0,1640.0,0.0,0.0,0.0,1585.0,1585.0,0.0,0.0,0.0
LH2511-C-12200.DCE,20250829,DCE,1442.5,1442.5,0.0,0.0,0.0,1387.5,1387.5,0.0,0.0,1.0
LH2511-C-12400.DCE,20250829,DCE,1247.5,1247.5,0.0,0.0,0.0,1192.5,1192.5,0.0,0.0,0.0
LH2511-C-12600.DCE,20250829,DCE,1057.5,1057.5,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,10.0
LH2511-C-12800.DCE,20250829,DCE,875.0,875.0,0.0,0.0,0.0,815.0,815.0,0.0,0.0,73.0
LH2511-C-13000.DCE,20250829,DCE,705.0,695.0,730.0,730.0,642.5,642.5,645.0,8.0,8.61,99.0
LH2511-C-13200.DCE,20250829,DCE,555.0,532.5,497.5,497.5,492.5,492.5,497.5,11.0,8.75,135.0
LH2511-C-13400.DCE,20250829,DCE,432.5,420.0,437.5,437.5,370.0,382.5,380.0,43.0,26.27,96.0
LH2511-C-13600.DCE,20250829,DCE,335.0,315.0,342.5,345.0,267.5,287.5,292.5,143.0,67.86,238.0
LH2511-C-13800.DCE,20250829,DCE,262.5,245.0,330.0,330.0,212.5,227.5,227.5,124.0,46.8,280.0
LH2511-C-14000.DCE,20250829,DCE,207.5,202.5,205.0,220.0,162.5,180.0,177.5,518.0,152.47,1225.0
LH2511-C-14200.DCE,20250829,DCE,167.5,155.0,175.0,175.0,127.5,140.0,142.5,75.0,17.38,620.0
LH2511-C-14400.DCE,20250829,DCE,135.0,130.0,132.5,137.5,105.0,112.5,115.0,271.0,48.94,485.0
LH2511-C-14600.DCE,20250829,DCE,110.0,102.5,87.5,107.5,87.5,90.0,95.0,80.0,12.21,624.0
LH2511-C-14800.DCE,20250829,DCE,90.0,87.5,87.5,90.0,70.0,77.5,77.5,89.0,11.1,641.0
LH2511-C-15000.DCE,20250829,DCE,75.0,70.0,70.0,77.5,60.0,65.0,65.0,577.0,60.94,2058.0
LH2511-C-15200.DCE,20250829,DCE,62.5,60.0,60.0,62.5,50.0,52.5,52.5,50.0,4.4,981.0
LH2511-C-15400.DCE,20250829,DCE,52.5,50.0,50.0,50.0,42.5,45.0,45.0,18.0,1.29,383.0
LH2511-C-15600.DCE,20250829,DCE,42.5,42.5,40.0,42.5,35.0,37.5,37.5,168.0,10.15,479.0
LH2511-C-15800.DCE,20250829,DCE,37.5,35.0,32.5,32.5,27.5,30.0,32.5,148.0,7.12,293.0
LH2511-C-16000.DCE,20250829,DCE,30.0,27.5,30.0,30.0,22.5,27.5,27.5,280.0,11.66,1719.0
LH2511-C-16400.DCE,20250829,DCE,22.5,25.0,27.5,30.0,22.5,22.5,20.0,774.0,31.04,5354.0
LH2511-P-11600.DCE,20250829,DCE,2.5,5.0,5.0,5.0,5.0,5.0,2.5,29.0,0.23,297.0
LH2511-P-12000.DCE,20250829,DCE,7.5,7.5,5.0,5.0,5.0,5.0,5.0,11.0,0.09,126.0
LH2511-P-12200.DCE,20250829,DCE,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,0.06,115.0
LH2511-P-12400.DCE,20250829,DCE,15.0,15.0,15.0,15.0,12.5,15.0,12.5,34.0,0.76,172.0
LH2511-P-12600.DCE,20250829,DCE,25.0,25.0,22.5,25.0,22.5,22.5,22.5,55.0,2.01,331.0
LH2511-P-12800.DCE,20250829,DCE,40.0,45.0,37.5,45.0,37.5,42.5,37.5,42.0,2.64,560.0
LH2511-P-13000.DCE,20250829,DCE,70.0,75.0,80.0,80.0,65.0,77.5,67.5,171.0,19.14,581.0
LH2511-P-13200.DCE,20250829,DCE,120.0,125.0,120.0,132.5,112.5,130.0,120.0,207.0,41.22,872.0
LH2511-P-13400.DCE,20250829,DCE,197.5,202.5,235.0,235.0,185.0,210.0,200.0,181.0,59.3,519.0
LH2511-P-13600.DCE,20250829,DCE,302.5,312.5,315.0,332.5,280.0,320.0,312.5,198.0,97.51,660.0
LH2511-P-13800.DCE,20250829,DCE,427.5,440.0,510.0,510.0,410.0,452.5,445.0,182.0,130.39,417.0
LH2511-P-14000.DCE,20250829,DCE,572.5,592.5,547.5,615.0,547.5,605.0,597.5,14.0,13.41,221.0
LH2511-P-14200.DCE,20250829,DCE,730.0,752.5,720.0,720.0,720.0,720.0,762.5,4.0,4.74,92.0
LH2511-P-14400.DCE,20250829,DCE,897.5,900.0,882.5,957.5,882.5,940.0,935.0,15.0,22.24,70.0
LH2511-P-14600.DCE,20250829,DCE,1072.5,1072.5,1062.5,1062.5,1062.5,1062.5,1112.5,2.0,3.48,118.0
LH2511-P-14800.DCE,20250829,DCE,1252.5,1207.5,0.0,0.0,0.0,1295.0,1295.0,0.0,0.0,107.0
LH2511-P-15000.DCE,20250829,DCE,1437.5,1437.5,0.0,0.0,0.0,1482.5,1482.5,0.0,0.0,73.0
LH2511-P-15200.DCE,20250829,DCE,1625.0,1625.0,0.0,0.0,0.0,1672.5,1672.5,0.0,0.0,22.0
LH2511-P-15400.DCE,20250829,DCE,1815.0,1815.0,0.0,0.0,0.0,1862.5,1862.5,0.0,0.0,0.0
LH2511-P-15600.DCE,20250829,DCE,2005.0,2005.0,0.0,0.0,0.0,2055.0,2055.0,0.0,0.0,0.0
LH2511-P-15800.DCE,20250829,DCE,2200.0,2200.0,0.0,0.0,0.0,2250.0,2250.0,0.0,0.0,0.0
LH2511-P-16000.DCE,20250829,DCE,2392.5,2392.5,0.0,0.0,0.0,2445.0,2445.0,0.0,0.0,0.0
LH2511-P-16400.DCE,20250829,DCE,2785.0,2785.0,0.0,0.0,0.0,2837.5,2837.5,0.0,0.0,20.0
LH2601-C-12000.DCE,20250829,DCE,1995.0,1995.0,0.0,0.0,0.0,1910.0,1910.0,0.0,0.0,2.0
LH2601-C-12400.DCE,20250829,DCE,1615.0,1615.0,0.0,0.0,0.0,1527.5,1527.5,0.0,0.0,2.0
LH2601-C-12600.DCE,20250829,DCE,1432.5,,0.0,0.0,0.0,1345.0,1345.0,0.0,0.0,0.0
LH2601-C-12800.DCE,20250829,DCE,1257.5,1257.5,1095.0,1095.0,1092.5,1092.5,1172.5,15.0,26.23,34.0
LH2601-C-13000.DCE,20250829,DCE,1092.5,1092.5,0.0,0.0,0.0,1010.0,1010.0,0.0,0.0,0.0
LH2601-C-13200.DCE,20250829,DCE,940.0,940.0,937.5,937.5,862.5,862.5,865.0,23.0,32.95,21.0
LH2601-C-13400.DCE,20250829,DCE,802.5,802.5,0.0,0.0,0.0,735.0,735.0,0.0,0.0,12.0
LH2601-C-13600.DCE,20250829,DCE,682.5,682.5,625.0,625.0,625.0,625.0,622.5,2.0,2.0,26.0
LH2601-C-13800.DCE,20250829,DCE,580.0,587.5,525.0,527.5,505.0,505.0,527.5,43.0,35.71,27.0
LH2601-C-14000.DCE,20250829,DCE,492.5,477.5,475.0,475.0,437.5,437.5,447.5,22.0,15.51,96.0
LH2601-C-14200.DCE,20250829,DCE,422.5,407.5,400.0,570.0,370.0,570.0,382.5,43.0,27.18,132.0
LH2601-C-14400.DCE,20250829,DCE,362.5,355.0,360.0,360.0,322.5,322.5,327.5,7.0,3.72,353.0
