ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
PF506C5200.ZCE,20250430,CZCE,977.0,0.0,0.0,0.0,0.0,0.0,968.5,0.0,0.0,0.0
PF506C5300.ZCE,20250430,CZCE,878.0,0.0,0.0,0.0,0.0,0.0,869.5,0.0,0.0,0.0
PF506C5400.ZCE,20250430,CZCE,779.0,0.0,0.0,0.0,0.0,0.0,771.0,0.0,0.0,60.0
PF506C5500.ZCE,20250430,CZCE,681.0,0.0,0.0,0.0,0.0,0.0,673.5,0.0,0.0,49.0
PF506C5600.ZCE,20250430,CZCE,583.5,0.0,519.5,550.0,519.5,547.5,577.0,4.0,1.07,139.0
PF506C5700.ZCE,20250430,CZCE,487.5,481.0,425.5,448.5,425.5,448.5,482.5,2.0,0.44,157.0
PF506C5800.ZCE,20250430,CZCE,393.5,379.5,371.5,425.5,369.5,382.0,390.0,63.0,11.97,268.0
PF506C5900.ZCE,20250430,CZCE,304.0,300.0,278.5,297.5,278.5,296.0,301.5,82.0,11.87,164.0
PF506C6000.ZCE,20250430,CZCE,221.0,212.0,200.0,238.0,196.5,216.0,220.5,210.0,21.7,469.0
PF506C6100.ZCE,20250430,CZCE,150.0,141.5,138.0,173.5,134.0,148.5,149.5,345.0,25.35,850.0
PF506C6200.ZCE,20250430,CZCE,95.5,102.5,90.0,115.0,82.0,105.0,94.5,1491.0,72.2,1796.0
PF506C6300.ZCE,20250430,CZCE,58.5,62.0,57.5,71.0,48.5,63.0,57.0,1064.0,31.05,789.0
PF506C6400.ZCE,20250430,CZCE,36.5,39.5,36.0,43.5,28.5,42.5,34.5,2915.0,52.5,1105.0
PF506C6500.ZCE,20250430,CZCE,23.5,24.0,23.0,27.0,18.0,25.5,22.0,5456.0,61.14,1135.0
PF506C6600.ZCE,20250430,CZCE,15.5,15.0,13.5,17.0,12.0,16.5,15.0,2126.0,15.65,1530.0
PF506C6700.ZCE,20250430,CZCE,11.0,11.0,9.5,13.0,8.0,12.5,11.0,3352.0,16.61,1978.0
PF506C6800.ZCE,20250430,CZCE,7.5,7.0,6.0,7.5,5.5,7.5,8.0,1909.0,6.31,1273.0
PF506C6900.ZCE,20250430,CZCE,5.5,5.0,4.5,5.5,4.0,5.0,6.0,607.0,1.44,670.0
PF506C7000.ZCE,20250430,CZCE,4.0,4.0,3.0,4.0,1.5,1.5,4.5,860.0,1.29,1328.0
PF506C7100.ZCE,20250430,CZCE,3.0,2.5,2.5,2.5,2.0,2.5,3.5,265.0,0.3,710.0
PF506C7200.ZCE,20250430,CZCE,2.0,3.0,3.0,3.0,2.0,3.0,3.0,645.0,0.77,897.0
PF506C7300.ZCE,20250430,CZCE,2.0,1.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,745.0
PF506C7400.ZCE,20250430,CZCE,1.5,1.5,0.5,0.5,0.5,0.5,2.0,2.0,0.0,564.0
PF506C7500.ZCE,20250430,CZCE,1.0,0.0,2.0,2.0,2.0,2.0,1.5,1.0,0.0,293.0
PF506C7600.ZCE,20250430,CZCE,1.0,0.5,0.5,1.5,0.5,1.5,1.0,70.0,0.03,1265.0
PF506C7700.ZCE,20250430,CZCE,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,714.0
PF506C7800.ZCE,20250430,CZCE,0.5,0.5,0.5,0.5,0.5,0.5,1.0,15.0,0.0,387.0
PF506P5200.ZCE,20250430,CZCE,1.5,4.0,4.0,10.0,2.0,9.0,3.0,4353.0,7.84,1580.0
PF506P5300.ZCE,20250430,CZCE,2.5,4.0,4.5,11.0,3.0,11.0,4.0,2496.0,6.57,757.0
PF506P5400.ZCE,20250430,CZCE,3.5,4.5,5.0,11.5,4.5,11.5,5.5,1151.0,3.53,664.0
PF506P5500.ZCE,20250430,CZCE,5.0,6.5,6.5,14.0,6.0,13.0,8.0,1916.0,7.82,1102.0
PF506P5600.ZCE,20250430,CZCE,8.0,9.0,8.0,18.0,8.0,17.0,11.5,2282.0,12.95,1715.0
PF506P5700.ZCE,20250430,CZCE,11.5,13.0,12.5,29.5,11.0,27.0,16.5,2685.0,20.45,2160.0
PF506P5800.ZCE,20250430,CZCE,18.0,19.5,18.5,33.0,16.5,32.0,24.5,2109.0,23.73,1078.0
PF506P5900.ZCE,20250430,CZCE,28.0,30.0,30.5,46.5,24.5,44.0,36.0,2774.0,48.39,1263.0
PF506P6000.ZCE,20250430,CZCE,45.0,49.5,50.0,69.0,38.0,68.5,54.5,1970.0,52.42,875.0
PF506P6100.ZCE,20250430,CZCE,74.0,77.0,85.0,104.0,63.0,98.0,83.5,976.0,42.26,925.0
PF506P6200.ZCE,20250430,CZCE,119.5,129.0,130.0,153.0,103.5,145.5,128.5,416.0,27.46,767.0
PF506P6300.ZCE,20250430,CZCE,182.5,192.0,208.5,220.0,165.5,216.0,191.0,339.0,33.32,529.0
PF506P6400.ZCE,20250430,CZCE,260.0,269.5,291.5,295.5,232.0,285.0,268.0,156.0,19.56,478.0
PF506P6500.ZCE,20250430,CZCE,347.0,355.0,366.0,371.0,320.0,371.0,356.0,59.0,9.84,382.0
PF506P6600.ZCE,20250430,CZCE,439.5,451.0,469.5,469.5,406.0,464.0,449.0,123.0,26.87,299.0
PF506P6700.ZCE,20250430,CZCE,534.5,0.0,0.0,0.0,0.0,0.0,544.5,0.0,0.0,242.0
PF506P6800.ZCE,20250430,CZCE,631.0,0.0,0.0,0.0,0.0,0.0,641.5,0.0,0.0,144.0
PF506P6900.ZCE,20250430,CZCE,729.0,0.0,0.0,0.0,0.0,0.0,739.5,0.0,0.0,55.0
PF506P7000.ZCE,20250430,CZCE,827.5,0.0,0.0,0.0,0.0,0.0,838.0,0.0,0.0,83.0
PF506P7100.ZCE,20250430,CZCE,926.5,0.0,0.0,0.0,0.0,0.0,937.0,0.0,0.0,103.0
PF506P7200.ZCE,20250430,CZCE,1025.5,0.0,0.0,0.0,0.0,0.0,1036.5,0.0,0.0,3.0
PF506P7300.ZCE,20250430,CZCE,1125.0,0.0,0.0,0.0,0.0,0.0,1135.5,0.0,0.0,5.0
PF506P7400.ZCE,20250430,CZCE,1225.0,0.0,0.0,0.0,0.0,0.0,1235.5,0.0,0.0,0.0
PF506P7500.ZCE,20250430,CZCE,1324.5,0.0,0.0,0.0,0.0,0.0,1335.0,0.0,0.0,0.0
PF506P7600.ZCE,20250430,CZCE,1424.5,0.0,0.0,0.0,0.0,0.0,1434.5,0.0,0.0,0.0
PF506P7700.ZCE,20250430,CZCE,1524.0,0.0,0.0,0.0,0.0,0.0,1534.5,0.0,0.0,0.0
PF506P7800.ZCE,20250430,CZCE,1624.0,0.0,0.0,0.0,0.0,0.0,1634.5,0.0,0.0,0.0
PF507C5200.ZCE,20250430,CZCE,942.5,0.0,0.0,0.0,0.0,0.0,924.5,0.0,0.0,0.0
PF507C5300.ZCE,20250430,CZCE,845.5,0.0,0.0,0.0,0.0,0.0,828.5,0.0,0.0,0.0
PF507C5400.ZCE,20250430,CZCE,750.0,0.0,0.0,0.0,0.0,0.0,733.5,0.0,0.0,0.0
PF507C5500.ZCE,20250430,CZCE,656.5,0.0,0.0,0.0,0.0,0.0,641.0,0.0,0.0,13.0
