ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
SF509C4500.ZCE,20250731,CZCE,1600.0,0.0,0.0,0.0,0.0,0.0,1286.0,0.0,0.0,0.0
SF509C4550.ZCE,20250731,CZCE,1550.0,0.0,0.0,0.0,0.0,0.0,1236.0,0.0,0.0,0.0
SF509C4600.ZCE,20250731,CZCE,1500.0,0.0,0.0,0.0,0.0,0.0,1186.0,0.0,0.0,0.0
SF509C4650.ZCE,20250731,CZCE,1450.0,0.0,0.0,0.0,0.0,0.0,1136.0,0.0,0.0,0.0
SF509C4700.ZCE,20250731,CZCE,1400.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,0.0,0.0
SF509C4750.ZCE,20250731,CZCE,1350.0,0.0,0.0,0.0,0.0,0.0,1036.0,0.0,0.0,0.0
SF509C4800.ZCE,20250731,CZCE,1300.0,0.0,0.0,0.0,0.0,0.0,986.0,0.0,0.0,0.0
SF509C4850.ZCE,20250731,CZCE,1250.0,0.0,0.0,0.0,0.0,0.0,936.0,0.0,0.0,0.0
SF509C4900.ZCE,20250731,CZCE,1200.0,0.0,782.0,782.0,782.0,782.0,886.0,2.0,0.78,105.0
SF509C4950.ZCE,20250731,CZCE,1151.0,0.0,731.0,731.0,723.0,723.0,836.0,2.0,0.73,156.0
SF509C5000.ZCE,20250731,CZCE,1101.0,0.0,0.0,0.0,0.0,0.0,787.0,0.0,0.0,211.0
SF509C5100.ZCE,20250731,CZCE,1001.0,0.0,590.0,590.0,590.0,590.0,688.0,2.0,0.64,181.0
SF509C5200.ZCE,20250731,CZCE,902.0,1048.0,0.0,0.0,0.0,0.0,590.0,0.0,0.0,196.0
SF509C5300.ZCE,20250731,CZCE,803.0,792.0,428.0,428.0,393.0,393.0,495.0,4.0,0.82,715.0
SF509C5400.ZCE,20250731,CZCE,706.0,650.0,431.0,431.0,305.0,305.0,404.0,5.0,0.86,1625.0
