ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
C2507-C-1960.DCE,20250430,DCE,400.0,385.5,0.0,0.0,0.0,405.0,405.0,0.0,0.0,0.0
C2507-C-2000.DCE,20250430,DCE,360.0,360.0,0.0,0.0,0.0,365.0,365.0,0.0,0.0,9.0
C2507-C-2020.DCE,20250430,DCE,340.0,340.0,0.0,0.0,0.0,345.0,345.0,0.0,0.0,0.0
C2507-C-2040.DCE,20250430,DCE,320.0,320.0,0.0,0.0,0.0,325.0,325.0,0.0,0.0,0.0
C2507-C-2060.DCE,20250430,DCE,300.0,300.0,0.0,0.0,0.0,305.0,305.0,0.0,0.0,0.0
C2507-C-2080.DCE,20250430,DCE,280.0,280.0,0.0,0.0,0.0,285.0,285.0,0.0,0.0,10.0
C2507-C-2100.DCE,20250430,DCE,260.0,260.0,0.0,0.0,0.0,265.0,265.0,0.0,0.0,0.0
C2507-C-2120.DCE,20250430,DCE,240.0,240.0,0.0,0.0,0.0,245.0,245.0,0.0,0.0,0.0
C2507-C-2140.DCE,20250430,DCE,220.0,220.0,0.0,0.0,0.0,225.0,225.0,0.0,0.0,0.0
C2507-C-2160.DCE,20250430,DCE,200.5,200.5,0.0,0.0,0.0,205.5,205.5,0.0,0.0,0.0
C2507-C-2180.DCE,20250430,DCE,181.0,181.0,0.0,0.0,0.0,186.5,186.5,0.0,0.0,11.0
C2507-C-2200.DCE,20250430,DCE,162.0,162.0,0.0,0.0,0.0,167.5,167.5,0.0,0.0,20.0
C2507-C-2220.DCE,20250430,DCE,144.0,152.0,0.0,0.0,0.0,149.0,149.0,0.0,0.0,197.0
C2507-C-2240.DCE,20250430,DCE,126.0,122.5,122.0,142.5,122.0,137.0,131.5,16.0,2.05,538.0
C2507-C-2260.DCE,20250430,DCE,109.0,105.0,107.0,124.5,104.5,124.5,114.5,136.0,15.52,4595.0
C2507-C-2280.DCE,20250430,DCE,93.0,89.0,89.5,102.5,89.5,102.5,98.5,108.0,10.46,2830.0
C2507-C-2300.DCE,20250430,DCE,78.5,73.0,73.5,90.0,73.5,90.0,83.5,566.0,44.69,8661.0
C2507-C-2320.DCE,20250430,DCE,65.0,59.0,61.0,72.5,60.0,72.5,70.0,1515.0,99.51,8470.0
C2507-C-2340.DCE,20250430,DCE,53.0,47.0,49.5,66.5,47.5,60.5,58.0,1393.0,74.41,7672.0
C2507-C-2360.DCE,20250430,DCE,42.5,36.5,39.0,50.0,38.0,50.0,47.0,4074.0,173.57,14496.0
C2507-C-2380.DCE,20250430,DCE,33.5,28.0,30.0,40.0,29.0,40.0,37.5,6565.0,220.62,19076.0
C2507-C-2400.DCE,20250430,DCE,26.0,20.5,21.5,33.0,21.5,32.0,29.5,15663.0,414.44,28116.0
C2507-C-2420.DCE,20250430,DCE,19.5,16.0,17.0,27.5,17.0,27.5,22.5,5103.0,104.75,10927.0
C2507-C-2440.DCE,20250430,DCE,14.5,12.5,13.0,22.5,13.0,22.5,17.0,3666.0,61.98,6603.0
C2507-C-2460.DCE,20250430,DCE,10.5,9.0,10.5,19.5,10.0,18.5,13.0,4794.0,64.29,8901.0
C2507-C-2480.DCE,20250430,DCE,7.5,8.0,9.0,16.0,8.5,16.0,9.5,3346.0,37.0,4639.0
C2507-C-2500.DCE,20250430,DCE,5.0,6.5,7.5,15.0,7.5,15.0,6.5,9567.0,93.71,9542.0
