合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
fu2601C2250,,,,536.0,502.5,536.0,33.5,33.5,0,1,0,0.0,0.985883,0,20251103
fu2601C2300,,,,487.0,454.5,487.0,32.5,32.5,0,105,0,0.0,0.974845,0,20251103
fu2601C2350,439.5,439.5,427.5,427.5,407.0,439.0,20.5,32.0,7,148,-7,3.0525,0.959202,0,20251103
fu2601C2400,409,409,371.5,388.5,361.5,392.5,27.0,31.0,34,155,-29,13.3185,0.936613,0,20251103
fu2601C2450,363,363,343.5,346.0,317.0,347.0,29.0,30.0,24,147,-15,8.4015,0.907277,0,20251103
fu2601C2500,303,303,299.5,299.5,275.5,303.5,24.0,28.0,20,125,-10,6.025,0.868711,0,20251103
fu2601C2550,260,260,260,260.0,236.5,262.5,23.5,26.0,2,155,0,0.52,0.822322,0,20251103
fu2601C2600,200.5,222,200.5,219.0,200.0,224.0,19.0,24.0,40,170,-11,8.663,0.767744,0,20251103
fu2601C2650,202,202,164,188.5,167.5,189.0,21.0,21.5,106,300,-19,18.969,0.70596,0,20251103
fu2601C2700,154,166.5,134.5,150.5,138.0,157.0,12.5,19.0,64,389,11,9.4065,0.639198,0,20251103
fu2601C2750,127,137,107.5,122.0,112.0,129.0,10.0,17.0,438,469,-21,52.801,0.569106,0,20251103
fu2601C2800,100,112,88,99.5,90.0,104.5,9.5,14.5,2584,1426,31,250.586,0.498034,0,20251103
fu2601C2850,73,91.5,69.5,80.0,71.0,83.0,9.0,12.0,1424,1230,83,113.585,0.428281,0,20251103
fu2601C2900,63.5,74,55.5,66.0,55.5,65.0,10.5,9.5,1767,1321,128,109.88,0.361672,0,20251103
fu2601C2950,52.5,58.5,44,49.5,42.5,50.5,7.0,8.0,854,1154,69,42.0765,0.299958,0,20251103
fu2601C3000,36,49,36,43.5,32.0,38.5,11.5,6.5,7808,3855,1143,325.333,0.244828,0,20251103
fu2601C3050,29,38.5,29,34.5,24.0,29.0,10.5,5.0,628,895,31,20.206,0.196347,0,20251103
fu2601C3100,27.5,32.5,23.5,27.5,17.5,21.5,10.0,4.0,587,846,37,15.435,0.154723,0,20251103
fu2601C3150,23.5,25.5,19.5,22.0,12.5,15.5,9.5,3.0,631,810,37,13.98,0.119815,0,20251103
fu2601C3200,18,22,16,19.0,9.0,11.0,10.0,2.0,1177,2910,79,21.59,0.091202,0,20251103
fu2601C3250,16.5,18,13.5,15.5,6.5,8.0,9.0,1.5,126,928,-5,1.948,0.068263,0,20251103
fu2601C3300,14,15,11,13.0,4.5,5.5,8.5,1.0,162,478,6,1.9365,0.050266,0,20251103
fu2601C3350,11.5,12,9,10.5,3.0,3.5,7.5,0.5,143,390,3,1.4135,0.036436,0,20251103
fu2601C3400,9.5,10,8,9.0,2.0,2.5,7.0,0.5,124,724,17,1.136,0.026092,0,20251103
fu2601C3450,9,9,7,8.0,1.0,1.5,7.0,0.5,141,241,-3,0.986,0.01843,0,20251103
fu2601C3500,6.5,9,6,7.5,0.5,1.0,7.0,0.5,628,2783,15,4.588,0.012832,0,20251103
fu2601P2250,1.5,2,1.5,1.5,2.0,1.0,-0.5,-1.0,166,726,65,0.3165,-0.014611,0,20251103
fu2601P2300,3,3,2.5,2.5,4.0,2.5,-1.5,-1.5,194,758,86,0.5345,-0.025243,0,20251103
fu2601P2350,4.5,4.5,4,4.5,6.5,4.5,-2.0,-2.0,363,1551,-22,1.6065,-0.040548,0,20251103
fu2601P2400,7,8,6,6.5,11.0,7.5,-4.5,-3.5,380,816,20,2.652,-0.062837,0,20251103
fu2601P2450,10.5,12,6.5,9.5,16.5,12.5,-7.0,-4.0,595,1679,1,6.0615,-0.091933,0,20251103
fu2601P2500,18,18,13,14.5,25.0,19.0,-10.5,-6.0,617,1279,-42,9.4015,-0.130289,0,20251103
fu2601P2550,22.5,26,20,21.5,35.5,28.0,-14.0,-7.5,468,1056,-82,10.9325,-0.176516,0,20251103
