ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
Y2507-C-6400.DCE,20250430,DCE,1392.0,1392.0,0.0,0.0,0.0,1388.0,1388.0,0.0,0.0,0.0
Y2507-C-6500.DCE,20250430,DCE,1292.0,1292.0,0.0,0.0,0.0,1288.0,1288.0,0.0,0.0,0.0
Y2507-C-6600.DCE,20250430,DCE,1192.0,1192.0,0.0,0.0,0.0,1188.0,1188.0,0.0,0.0,0.0
Y2507-C-6700.DCE,20250430,DCE,1092.0,1092.0,0.0,0.0,0.0,1088.0,1088.0,0.0,0.0,0.0
Y2507-C-6800.DCE,20250430,DCE,992.0,992.0,0.0,0.0,0.0,988.5,988.5,0.0,0.0,0.0
Y2507-C-6900.DCE,20250430,DCE,893.0,893.0,0.0,0.0,0.0,890.0,890.0,0.0,0.0,0.0
Y2507-C-7000.DCE,20250430,DCE,795.5,795.5,0.0,0.0,0.0,792.5,792.5,0.0,0.0,0.0
Y2507-C-7100.DCE,20250430,DCE,700.0,700.0,0.0,0.0,0.0,697.5,697.5,0.0,0.0,0.0
Y2507-C-7200.DCE,20250430,DCE,607.0,607.0,0.0,0.0,0.0,605.5,605.5,0.0,0.0,20.0
Y2507-C-7300.DCE,20250430,DCE,518.0,518.0,0.0,0.0,0.0,517.0,517.0,0.0,0.0,95.0
Y2507-C-7400.DCE,20250430,DCE,434.0,434.0,401.0,425.0,401.0,423.0,434.0,37.0,15.38,148.0
Y2507-C-7500.DCE,20250430,DCE,356.5,353.0,332.0,338.5,331.5,338.5,358.0,15.0,4.98,213.0
Y2507-C-7600.DCE,20250430,DCE,287.0,256.5,262.0,289.0,252.0,288.5,289.0,136.0,36.03,415.0
Y2507-C-7700.DCE,20250430,DCE,225.5,198.5,195.0,224.0,188.0,224.0,228.0,157.0,31.9,1618.0
Y2507-C-7800.DCE,20250430,DCE,173.0,142.0,145.0,172.5,135.5,172.5,176.0,382.0,56.68,660.0
Y2507-C-7900.DCE,20250430,DCE,129.0,105.0,104.5,130.0,95.5,128.0,132.5,473.0,52.66,1097.0
Y2507-C-8000.DCE,20250430,DCE,94.0,75.5,74.0,96.5,71.5,96.0,97.5,1244.0,101.23,1947.0
Y2507-C-8100.DCE,20250430,DCE,66.5,54.5,54.5,65.0,47.0,65.0,70.0,281.0,16.23,1010.0
Y2507-C-8200.DCE,20250430,DCE,46.0,40.5,40.0,53.5,38.0,53.0,48.5,322.0,14.21,1085.0
Y2507-C-8300.DCE,20250430,DCE,30.5,31.0,30.5,40.0,28.5,40.0,33.0,637.0,21.21,1209.0
Y2507-C-8400.DCE,20250430,DCE,20.0,24.5,24.0,31.0,21.5,31.0,22.0,297.0,7.55,682.0
Y2507-C-8500.DCE,20250430,DCE,12.5,19.0,18.5,24.5,17.5,24.5,14.0,495.0,9.77,898.0
Y2507-C-8600.DCE,20250430,DCE,7.5,15.0,15.0,19.5,14.0,19.5,8.5,126.0,2.16,368.0
Y2507-C-8700.DCE,20250430,DCE,4.5,12.0,12.0,16.0,12.0,16.0,5.5,97.0,1.24,738.0
Y2507-C-8800.DCE,20250430,DCE,2.5,9.0,9.5,13.0,9.5,13.0,3.0,26.0,0.29,600.0
Y2507-C-9000.DCE,20250430,DCE,0.5,6.5,6.5,10.0,6.0,9.5,1.0,621.0,5.18,1024.0
Y2507-C-9200.DCE,20250430,DCE,0.5,5.5,5.5,7.5,5.0,7.5,0.5,259.0,1.62,682.0
Y2507-P-6400.DCE,20250430,DCE,0.5,4.5,5.0,5.0,4.0,4.0,0.5,37.0,0.14,223.0
Y2507-P-6500.DCE,20250430,DCE,0.5,4.5,5.0,5.0,4.5,4.5,0.5,56.0,0.23,179.0
Y2507-P-6600.DCE,20250430,DCE,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,46.0
Y2507-P-6700.DCE,20250430,DCE,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,44.0
Y2507-P-6800.DCE,20250430,DCE,1.0,8.0,8.5,8.5,7.0,7.5,1.5,124.0,0.9,179.0
Y2507-P-6900.DCE,20250430,DCE,2.0,10.5,10.0,10.5,9.5,10.0,3.0,63.0,0.64,434.0
Y2507-P-7000.DCE,20250430,DCE,4.5,14.0,13.5,14.0,12.0,12.5,5.5,862.0,11.34,1810.0
Y2507-P-7100.DCE,20250430,DCE,9.0,17.0,16.5,17.0,14.5,15.0,10.5,424.0,6.53,437.0
Y2507-P-7200.DCE,20250430,DCE,16.0,22.5,21.5,24.5,19.5,19.5,18.0,374.0,7.59,473.0
Y2507-P-7300.DCE,20250430,DCE,26.5,30.0,29.5,32.0,26.0,26.5,30.0,679.0,19.12,1013.0
